mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	4	13	13	0.75	1/4	1/4	4/4	1	1	3/16			1/8	3/2		-1	77	F5	5	26
4	4	55/4	55/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		-4	80	Ab5	5	27
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r16_0	1/2	1		-2	58	Bb3	3	32
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r16_0	1/2	1		-1	65	F4	4	32
4	4	14	14	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r16_0	1/2	1		-4	68	Ab4	4	32
4	4	14	14	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		2	74	D5	5	28
4	4	15	15	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2		2	74	D5	5	29
4	4	63/4	63/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	30
5	5	16	16	2.0	0	0	4/4	2	1	1/2		1/2_r16_0	1/2	1		0	60	C4	4	39
5	5	16	16	2.0	0	0	4/4	2	1	1/2		1/2_r16_0	1/2	1		-3	63	Eb4	4	39
5	5	16	16	2.0	0	0	4/4	2	1	1/2		1/2_r16_0	1/2	1		1	67	G4	4	39
5	5	16	16	1.5	0	0	4/4	1	1	3/8			1/4	3/2		-3	75	Eb5	5	33
5	5	35/2	35/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	34
5	5	71/4	71/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		0	72	C5	5	35
5	5	18	18	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	40
5	5	18	18	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r16_0	1/2	1		-2	58	Bb3	3	40
5	5	18	18	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r16_0	1/2	1		-3	63	Eb4	4	40
5	5	18	18	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		-2	70	Bb4	4	36
5	5	39/2	39/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-4	68	Ab4	4	37
5	5	79/4	79/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	38
6	6	20	20	2.0	0	0	4/4	2	1	1/2		1/2_r16_0	1/2	1		-4	56	Ab3	3	47
6	6	20	20	2.0	0	0	4/4	2	1	1/2		1/2_r16_0	1/2	1		0	60	C4	4	47
6	6	20	20	1.0	0	0	4/4	1	1	1/4			1/4	1		-1	65	F4	4	41
6	6	20	20	2.0	0	0	4/4	2	1	1/2		1/2_r16_0	1/2	1		-1	65	F4	4	47
6	6	21	21	0.75	1/4	1/4	4/4	1	1	3/16			1/8	3/2		-1	77	F5	5	42
6	6	87/4	87/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		-4	80	Ab5	5	43
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r16_0	1/2	1		-2	58	Bb3	3	48
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r16_0	1/2	1		-1	65	F4	4	48
6	6	22	22	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r16_0	1/2	1		-4	68	Ab4	4	48
6	6	22	22	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		2	74	D5	5	44
6	6	23	23	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2		2	74	D5	5	45
6	6	95/4	95/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	46
7	7	24	24	1.0	0	0	4/4	2	1	1/4			1/4	1		-3	51	Eb3	3	65
7	7	24	24	1.0	0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	65
7	7	24	24	0.25	0	0	4/4	1	1	1/16			1/16	1		-3	63	Eb4	4	49
7	7	97/4	97/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	50
7	7	49/2	49/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		-3	63	Eb4	4	51
7	7	99/4	99/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	52
7	7	25	25	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		-3	63	Eb4	4	53
7	7	101/4	101/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	54
7	7	51/2	51/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	66
7	7	51/2	51/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	66
7	7	51/2	51/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		-1	65	F4	4	55
7	7	103/4	103/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		-4	68	Ab4	4	56
7	7	26	26	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		-3	51	Eb3	3	67
7	7	26	26	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	67
7	7	26	26	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		1	67	G4	4	57
7	7	105/4	105/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	58
7	7	53/2	53/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		-3	63	Eb4	4	59
7	7	107/4	107/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	60
7	7	27	27	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		-3	63	Eb4	4	61
7	7	109/4	109/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	62
7	7	55/2	55/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	68
7	7	55/2	55/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	68
7	7	55/2	55/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-1	65	F4	4	63
7	7	111/4	111/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		-4	68	Ab4	4	64
8	8	28	28	0.25	0	0	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	77
8	8	28	28	0.5	0	0	4/4	1	1	1/8			1/8	1		1	67	G4	4	69
8	8	113/4	113/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		1	55	G3	3	78
8	8	57/2	57/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		-1	53	F3	3	79
8	8	57/2	57/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		2	62	D4	4	70
8	8	57/2	57/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	70
8	8	115/4	115/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-4	56	Ab3	3	80
8	8	29	29	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		1	55	G3	3	81
8	8	29	29	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	71
8	8	29	29	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	71
8	8	117/4	117/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	82
8	8	59/2	59/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		2	50	D3	3	83
8	8	59/2	59/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		-1	65	F4	4	72
8	8	59/2	59/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	72
8	8	119/4	119/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		-1	53	F3	3	84
8	8	30	30	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	85
8	8	30	30	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		1	67	G4	4	73
8	8	30	30	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	73
8	8	121/4	121/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		1	55	G3	3	86
8	8	61/2	61/2	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		-1	53	F3	3	87
8	8	61/2	61/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	62	D4	4	74
8	8	61/2	61/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	74
8	8	123/4	123/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		-4	56	Ab3	3	88
8	8	31	31	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		1	55	G3	3	89
8	8	31	31	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	75
8	8	31	31	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	75
8	8	125/4	125/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	90
8	8	63/2	63/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		2	50	D3	3	91
8	8	63/2	63/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	65	F4	4	76
8	8	63/2	63/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	76
8	8	127/4	127/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		-1	53	F3	3	92
9	9	32	32	0.25	0	0	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	105
9	9	32	32	0.5	0	0	4/4	1	1	1/8			1/8	1		1	67	G4	4	93
9	9	129/4	129/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		1	55	G3	3	106
9	9	65/2	65/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		-1	53	F3	3	107
9	9	65/2	65/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		-4	68	Ab4	4	94
9	9	131/4	131/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-4	56	Ab3	3	108
9	9	131/4	131/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	95
9	9	33	33	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		1	55	G3	3	109
9	9	33	33	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	96
9	9	133/4	133/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	110
9	9	67/2	67/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		-4	56	Ab3	3	111
9	9	67/2	67/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		0	72	C5	5	97
9	9	135/4	135/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	112
9	9	135/4	135/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		-4	68	Ab4	4	98
9	9	34	34	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	113
9	9	34	34	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		2	74	D5	5	99
9	9	137/4	137/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	114
9	9	69/2	69/2	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		0	60	C4	4	115
9	9	69/2	69/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	100
9	9	139/4	139/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	116
9	9	139/4	139/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		0	72	C5	5	101
9	9	35	35	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		2	62	D4	4	117
9	9	35	35	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-1	77	F5	5	102
9	9	141/4	141/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	118
9	9	71/2	71/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	119
9	9	71/2	71/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		1	79	G5	5	103
9	9	143/4	143/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	120
9	9	143/4	143/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	104
10	10	36	36	0.25	0	0	4/4	2	1	1/16			1/16	1		-1	65	F4	4	135
10	10	36	36	0.5	0	0	4/4	1	1	1/8			1/8	1		-4	80	Ab5	5	121
10	10	145/4	145/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		-4	68	Ab4	4	136
10	10	73/2	73/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		1	67	G4	4	137
10	10	73/2	73/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	122
10	10	147/4	147/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-2	70	Bb4	4	138
10	10	147/4	147/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	123
10	10	37	37	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		-4	68	Ab4	4	139
10	10	37	37	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	84	C6	6	124
10	10	149/4	149/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		0	72	C5	5	140
10	10	75/2	75/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		-2	70	Bb4	4	141
10	10	75/2	75/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		2	86	D6	6	125
10	10	151/4	151/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		2	74	D5	5	142
10	10	151/4	151/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	126
10	10	38	38	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		1	67	G4	4	143
10	10	38	38	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		-3	87	Eb6	6	127
10	10	153/4	153/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	128
10	10	77/2	77/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		0	84	C6	6	129
10	10	155/4	155/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	130
10	10	39	39	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		-4	80	Ab5	5	131
10	10	157/4	157/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	132
10	10	79/2	79/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	144
10	10	79/2	79/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	133
10	10	159/4	159/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	134
11	11	40	40	1.0	0	0	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	161
11	11	40	40	0.25	0	0	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	145
11	11	161/4	161/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		-4	80	Ab5	5	146
11	11	81/2	81/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		1	79	G5	5	147
11	11	163/4	163/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	148
11	11	41	41	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	149
11	11	165/4	165/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	150
11	11	83/2	83/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		-4	56	Ab3	3	162
11	11	83/2	83/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		0	72	C5	5	151
11	11	167/4	167/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		-2	70	Bb4	4	152
11	11	42	42	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		1	55	G3	3	163
11	11	42	42	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		-3	75	Eb5	5	153
11	11	169/4	169/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	154
11	11	85/2	85/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		0	72	C5	5	155
11	11	171/4	171/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		-2	70	Bb4	4	156
11	11	43	43	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		-3	51	Eb3	3	164
11	11	43	43	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		-4	68	Ab4	4	157
11	11	173/4	173/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	158
11	11	87/2	87/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-1	65	F4	4	159
11	11	175/4	175/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		-3	63	Eb4	4	160
12	12	44	44	0.25	0	0	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	169
12	12	44	44	1.0	0	0	4/4	1	1	1/4			1/4	1		-2	70	Bb4	4	165
12	12	177/4	177/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		-4	56	Ab3	3	170
12	12	89/2	89/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		1	55	G3	3	171
12	12	179/4	179/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-1	53	F3	3	172
12	12	45	45	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	173
12	12	45	45	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-1	65	F4	4	166
12	12	45	45	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-2	70	Bb4	4	166
12	12	45	45	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		2	74	D5	5	166
12	12	181/4	181/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		2	50	D3	3	174
12	12	91/2	91/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		0	48	C3	3	175
12	12	183/4	183/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	176
12	12	46	46	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		-3	51	Eb3	3	177
12	12	46	46	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		1	67	G4	4	167
12	12	46	46	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-2	70	Bb4	4	167
12	12	46	46	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-3	75	Eb5	5	167
12	12	185/4	185/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		2	50	D3	3	178
12	12	93/2	93/2	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		0	48	C3	3	179
12	12	187/4	187/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		-2	46	Bb2	2	180
12	12	47	47	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		-4	44	Ab2	2	181
12	12	47	47	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		-2	58	Bb3	3	168
12	12	47	47	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		-3	63	Eb4	4	168
12	12	47	47	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		1	67	G4	4	168
12	12	189/4	189/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		1	43	G2	2	182
12	12	95/2	95/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		-1	41	F2	2	183
12	12	191/4	191/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		-3	39	Eb2	2	184
13	13	48	48	0.5	0	0	4/4	2	1	1/8			1/8	1		-2	46	Bb2	2	192
13	13	48	48	0.5	0	0	4/4	1	1	1/8			1/8	1		-1	65	F4	4	185
13	13	97/2	97/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		-2	46	Bb2	2	193
13	13	97/2	97/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		-2	70	Bb4	4	186
13	13	195/4	195/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	187
13	13	49	49	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		-1	41	F2	2	194
13	13	49	49	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	188
13	13	99/2	99/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		2	38	D2	2	195
13	13	99/2	99/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		-1	65	F4	4	189
13	13	199/4	199/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	190
13	13	50	50	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		-2	34	Bb1	1	196
13	13	50	50	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		-2	58	Bb3	3	191
14	14	52	52	2.0	0	0	4/4	2	1	1/2		1/2_r8_0	1/2	1		-2	70	Bb4	4	204
14	14	52	52	2.0	0	0	4/4	2	1	1/2		1/2_r8_0	1/2	1		2	74	D5	5	204
14	14	52	52	0.75	0	0	4/4	1	1	3/16			1/8	3/2		-2	82	Bb5	5	197
14	14	211/4	211/4	0.125	3/16	3/16	4/4	1	1	1/32			1/32	1		-4	80	Ab5	5	198
14	14	423/8	423/8	0.125	7/32	7/32	4/4	1	1	1/32			1/32	1		1	79	G5	5	199
14	14	53	53	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-1	77	F5	5	200
14	14	54	54	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r8_0	1/2	1		3	69	A4	4	205
14	14	54	54	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r8_0	1/2	1		0	72	C5	5	205
14	14	109/2	109/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	201
14	14	55	55	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-1	77	F5	5	202
14	14	111/2	111/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	203
15	15	56	56	2.0	0	0	4/4	2	1	1/2		1/2_r8_0	1/2	1		1	67	G4	4	213
15	15	56	56	2.0	0	0	4/4	2	1	1/2		1/2_r8_0	1/2	1		-2	70	Bb4	4	213
15	15	56	56	0.75	0	0	4/4	1	1	3/16			1/8	3/2		-1	77	F5	5	206
15	15	227/4	227/4	0.125	3/16	3/16	4/4	1	1	1/32			1/32	1		-3	75	Eb5	5	207
15	15	455/8	455/8	0.125	7/32	7/32	4/4	1	1	1/32			1/32	1		2	74	D5	5	208
15	15	57	57	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		2	74	D5	5	209
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r8_0	1/2	1		-1	65	F4	4	214
15	15	58	58	2.0	1/2	1/2	4/4	2	1	1/2		1/2_r8_0	1/2	1		3	69	A4	4	214
15	15	117/2	117/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	210
15	15	59	59	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	211
15	15	119/2	119/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	212
