mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	2	1	1/8		1/8	1		-3	51		5
1	1	0	0	4/4	1	1	1/4		1/4	1		-3	63		0
1	1	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55		6
1	1	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	51		7
1	1	1/4	1/4	4/4	1	1	1/4		1/4	1		-3	63		1
1	1	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55		8
1	1	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	51		9
1	1	1/2	1/2	4/4	1	1	3/8		1/4	3/2		-3	63		2
1	1	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55		10
1	1	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	51		11
1	1	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55		12
1	1	7/8	7/8	4/4	1	1	1/16		1/16	1		2	62		3
1	1	15/16	15/16	4/4	1	1	1/16		1/16	1		-3	63		4
2	2	0	0	4/4	2	1	1/8		1/8	1		-3	51		22
2	2	0	0	4/4	1	1	1/16		1/16	1		-1	65		13
2	2	1/16	1/16	4/4	1	1	3/16		1/8	3/2		-4	68		14
2	2	1/8	1/8	4/4	2	1	1/8		1/8	1		-4	56		23
2	2	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	51		24
2	2	1/4	1/4	4/4	1	1	1/16		1/16	1		2	62		15
2	2	5/16	5/16	4/4	1	1	3/16		1/8	3/2		-1	65		16
2	2	3/8	3/8	4/4	2	1	1/8		1/8	1		-4	56		25
2	2	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	51		26
2	2	1/2	1/2	4/4	1	1	1/4		1/4	1		-3	63		17
2	2	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55		27
2	2	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	51		28
2	2	3/4	3/4	4/4	1	1	1/16		1/16	1		1	67		18
2	2	13/16	13/16	4/4	1	1	1/16		1/16	1		-4	68		19
2	2	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55		29
2	2	7/8	7/8	4/4	1	1	1/16		1/16	1		-2	70		20
2	2	15/16	15/16	4/4	1	1	1/16		1/16	1		0	72		21
3	3	0	0	4/4	2	1	1/8		1/8	1		-3	51		36
3	3	0	0	4/4	1	1	1/4		1/4	1		-2	70		30
3	3	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55		37
3	3	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	51		38
3	3	1/4	1/4	4/4	1	1	1/4		1/4	1		-2	70		31
3	3	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55		39
3	3	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	51		40
3	3	1/2	1/2	4/4	1	1	1/16		1/16	1		-2	70		32
3	3	9/16	9/16	4/4	1	1	3/16		1/8	3/2		0	72		33
3	3	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55		41
3	3	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	51		42
