mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.5	0	0	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	5
1	1	0	1.0	0	0	4/4	1	1	1/4		1/4	1		-3	63	Eb4	4	0
1	1	1/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	6
1	1	1	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	7
1	1	1	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		-3	63	Eb4	4	1
1	1	3/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	8
1	1	2	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	9
1	1	2	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		-3	63	Eb4	4	2
1	1	5/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	10
1	1	3	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	11
1	1	7/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	12
1	1	7/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	3
1	1	15/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-3	63	Eb4	4	4
2	2	4	0.5	0	0	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	22
2	2	4	0.25	0	0	4/4	1	1	1/16		1/16	1		-1	65	F4	4	13
2	2	17/4	0.75	1/16	1/16	4/4	1	1	3/16		1/8	3/2		-4	68	Ab4	4	14
2	2	9/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-4	56	Ab3	3	23
2	2	5	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	24
2	2	5	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		2	62	D4	4	15
2	2	21/4	0.75	5/16	5/16	4/4	1	1	3/16		1/8	3/2		-1	65	F4	4	16
2	2	11/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-4	56	Ab3	3	25
2	2	6	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	26
2	2	6	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		-3	63	Eb4	4	17
2	2	13/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	27
2	2	7	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	28
2	2	7	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		1	67	G4	4	18
2	2	29/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		-4	68	Ab4	4	19
2	2	15/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	29
2	2	15/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		-2	70	Bb4	4	20
2	2	31/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	21
3	3	8	0.5	0	0	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	36
3	3	8	1.0	0	0	4/4	1	1	1/4		1/4	1		-2	70	Bb4	4	30
3	3	17/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	37
3	3	9	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	38
3	3	9	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		-2	70	Bb4	4	31
3	3	19/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	39
3	3	10	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	40
3	3	10	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1		-2	70	Bb4	4	32
3	3	41/4	0.75	9/16	9/16	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	33
3	3	21/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	41
3	3	11	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	42
3	3	11	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		2	74	D5	5	34
3	3	45/4	0.75	13/16	13/16	4/4	1	1	3/16		1/8	3/2		-3	75	Eb5	5	35
3	3	23/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	43
4	4	12	0.0	0	0	4/4	1	1	0	grace4	1/4	1		2	74	D5	5	44
4	4	12	0.5	0	0	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	47
4	4	12	2.0	0	0	4/4	1	1	1/2		1/2	1		0	72	C5	5	45
4	4	25/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-4	56	Ab3	3	48
4	4	13	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	49
4	4	27/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-4	56	Ab3	3	50
4	4	14	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	51
4	4	14	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		-2	70	Bb4	4	46
4	4	29/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	52
4	4	15	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		-2	58	Bb3	3	53
4	4	31/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	54
5	5	16	1.0	0	0	4/4	2	2	1/4		1/4	1		-3	51	Eb3	3	68
5	5	16	1.0	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	66
5	5	16	1.0	0	0	4/4	2	1	1/4		1/4	1		-2	58	Bb3	3	66
5	5	16	1.0	0	0	4/4	1	2	1/4		1/4	1		-2	70	Bb4	4	65
5	5	16	1.0	0	0	4/4	1	1	1/4		1/4	1		-3	75	Eb5	5	55
5	5	16	1.0	0	0	4/4	1	1	1/4		1/4	1		1	79	G5	5	55
5	5	16	1.0	0	0	4/4	1	1	1/4		1/4	1		-2	82	Bb5	5	55
5	5	17	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		-4	80	Ab5	5	56
5	5	69/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	57
5	5	35/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		-1	77	F5	5	58
5	5	71/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		-3	75	Eb5	5	59
5	5	18	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		-1	53	F3	3	69
5	5	18	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		-4	56	Ab3	3	67
5	5	18	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		-2	58	Bb3	3	67
5	5	18	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	62	D4	4	67
5	5	18	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		-4	80	Ab5	5	60
5	5	19	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		1	79	G5	5	61
5	5	77/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	62
5	5	39/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		-3	75	Eb5	5	63
5	5	79/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	64
6	6	20	1.0	0	0	4/4	2	2	1/4		1/4	1		1	55	G3	3	87
6	6	20	1.0	0	0	4/4	2	1	1/4		1/4	1		-2	58	Bb3	3	86
6	6	20	1.0	0	0	4/4	2	1	1/4		1/4	1		-3	63	Eb4	4	86
6	6	20	0.25	0	0	4/4	1	1	1/16		1/16	1		-3	75	Eb5	5	70
6	6	81/4	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	71
6	6	41/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		1	79	G5	5	72
6	6	83/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		-4	80	Ab5	5	73
6	6	21	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		-2	82	Bb5	5	74
6	6	85/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		-4	80	Ab5	5	75
6	6	43/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		1	79	G5	5	76
6	6	87/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	77
6	6	22	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1		-3	75	Eb5	5	78
6	6	89/4	0.25	9/16	9/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	79
6	6	45/2	0.25	5/8	5/8	4/4	1	1	1/16		1/16	1		0	72	C5	5	80
6	6	91/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		-2	70	Bb4	4	81
6	6	23	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		-4	68	Ab4	4	82
6	6	93/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	83
6	6	47/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		-1	65	F4	4	84
6	6	95/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-3	63	Eb4	4	85
7	7	24	1.0	0	0	4/4	2	1	1/4		1/4	1		-4	56	Ab3	3	96
7	7	24	0.75	0	0	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	88
7	7	99/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		-3	75	Eb5	5	89
7	7	25	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	97
7	7	25	0.75	1/4	1/4	4/4	1	1	3/16		1/8	3/2		-2	70	Bb4	4	90
7	7	103/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		-3	75	Eb5	5	91
7	7	26	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	98
7	7	26	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		1	67	G4	4	92
7	7	26	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		-2	70	Bb4	4	92
7	7	53/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		-1	65	F4	4	93
7	7	53/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		-4	68	Ab4	4	93
7	7	27	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		-3	51	Eb3	3	99
7	7	27	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65	F4	4	94
7	7	27	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		-4	68	Ab4	4	94
7	7	55/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		-3	63	Eb4	4	95
7	7	55/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	95
8	8	28	2.0	0	0	4/4	2	1	1/2		1/2	1	1	-2	46	Bb2	2	106
8	8	28	1.0	0	0	4/4	1	1	1/4		1/4	1		-2	70	Bb4	4	100
8	8	29	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		-4	68	Ab4	4	101
8	8	117/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	102
8	8	59/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		-1	65	F4	4	103
8	8	119/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	104
8	8	30	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	-2	46	Bb2	2	107
8	8	30	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		-1	65	F4	4	105
8	8	61/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-4	56	Ab3	3	108
8	8	31	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		1	55	G3	3	109
8	8	63/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	110
9	9	32	0.5	0	0	4/4	2	1	1/8		1/8	1		-3	51	Eb3	3	116
