mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	0	2/4	2	1	1/8		1/8	1		1	55	G3	3	3
1	1	0	0	1.0	0	0	2/4	1	1	1/4		1/4	1		5	71	B4	4	0
1	1	1/2	1/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	4
1	1	1	1	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		6	54	F#3	3	5
1	1	1	1	0.75	1/4	1/4	2/4	1	1	3/16		1/8	3/2		3	69	A4	4	1
1	1	3/2	3/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	6
1	1	7/4	7/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	2
2	2	2	2	0.0	0	0	2/4	1	1	0	appoggiatura	1/8	1		2	74	D5	5	7
2	2	2	2	0.5	0	0	2/4	2	1	1/8		1/8	1		4	52	E3	3	10
2	2	2	2	1.5	0	0	2/4	1	1	3/8		1/4	3/2		0	72	C5	5	8
2	2	5/2	5/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		1	55	G3	3	11
2	2	3	3	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60	C4	4	12
2	2	7/2	7/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	D3	3	13
2	2	7/2	7/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	9
3	3	4	4	0.5	0	0	2/4	2	1	1/8		1/8	1		0	48	C3	3	18
3	3	4	4	0.75	0	0	2/4	1	1	3/16		1/8	3/2		4	76	E5	5	14
3	3	9/2	9/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		1	55	G3	3	19
3	3	19/4	19/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		6	78	F#5	5	15
3	3	5	5	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		5	47	B2	2	20
3	3	5	5	0.75	1/4	1/4	2/4	1	1	3/16		1/8	3/2		1	79	G5	5	16
3	3	11/2	11/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		1	55	G3	3	21
3	3	23/4	23/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	17
4	4	6	6	0.0	0	0	2/4	1	1	0	appoggiatura	1/8	1		2	74	D5	5	22
4	4	6	6	0.5	0	0	2/4	2	1	1/8		1/8	1		3	45	A2	2	25
4	4	6	6	1.0	0	0	2/4	1	1	1/4		1/4	1		0	72	C5	5	23
4	4	13/2	13/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		6	54	F#3	3	26
4	4	7	7	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		1	55	G3	3	27
4	4	7	7	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	24
4	4	15/2	15/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		1	43	G2	2	28
5	5	8	8	0.0	0	0	2/4	1	1	0	appoggiatura	1/8	1		9	75	D#5	5	29
5	5	8	8	1.0	0	0	2/4	1	1	1/4		1/4	1		4	76	E5	5	30
5	5	17/2	17/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		0	48	C3	3	33
5	5	9	9	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	34
5	5	9	9	0.75	1/4	1/4	2/4	1	1	3/16		1/8	3/2		4	64	E4	4	31
5	5	19/2	19/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	35
5	5	39/4	39/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	32
6	6	10	10	1.0	0	0	2/4	1	1	1/4		1/4	1		1	67	G4	4	36
6	6	21/2	21/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		2	50	D3	3	39
6	6	11	11	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		3	57	A3	3	40
6	6	11	11	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		6	66	F#4	4	37
6	6	23/2	23/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	41
6	6	23/2	23/2	0.5	3/8	3/8	2/4	2	2	1/8		1/8	1		1	55	G3	3	42
6	6	23/2	23/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	38
7	7	12	12	0.5	0	0	2/4	2	1	1/8		1/8	1		6	54	F#3	3	49
7	7	12	12	1.0	0	0	2/4	2	2	1/4		1/4	1		3	57	A3	3	53
7	7	12	12	0.25	0	0	2/4	1	1	1/16		1/16	1		2	62	D4	4	43
7	7	49/4	49/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	44
7	7	25/2	25/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		2	50	D3	3	50
7	7	25/2	25/2	1.0	1/8	1/8	2/4	1	2	1/4		1/4	1		3	69	A4	4	47
7	7	25/2	25/2	1.0	1/8	1/8	2/4	1	1	1/4		1/4	1		0	72	C5	5	45
7	7	13	13	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		6	54	F#3	3	51
7	7	27/2	27/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		1	55	G3	3	52
7	7	27/2	27/2	0.5	3/8	3/8	2/4	1	2	1/8		1/8	1		1	67	G4	4	48
7	7	27/2	27/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	46
8	8	14	14	0.0	0	0	2/4	1	1	0	appoggiatura	1/8	1		5	71	B4	4	54
8	8	14	14	1.0	0	0	2/4	2	1	1/4		1/4	1		2	50	D3	3	61
8	8	14	14	1.0	0	0	2/4	1	2	1/4		1/4	1		6	66	F#4	4	60
8	8	14	14	1.0	0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	55
8	8	15	15	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		1	67	G4	4	56
