mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	8
1	1	0	0	1.0	0	0	3/4	1	2	1/4		1/4	1		2	74	D5	5	7
1	1	0	0	1.0	0	0	3/4	1	1	1/4		1/4	1		-1	77	F5	5	0
1	1	1	1	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	46	Bb2	2	9
1	1	1	1	0.3333333333333333	1/4	1/4	3/4	1	1	1/12		1/8	2/3		-1	77	F5	5	1
1	1	4/3	4/3	0.3333333333333333	1/3	1/3	3/4	1	1	1/12		1/8	2/3		2	74	D5	5	2
1	1	5/3	5/3	0.3333333333333333	5/12	5/12	3/4	1	1	1/12		1/8	2/3		-1	77	F5	5	3
1	1	2	2	0.3333333333333333	1/2	1/2	3/4	1	1	1/12		1/8	2/3		-2	82	Bb5	5	4
1	1	7/3	7/3	0.3333333333333333	7/12	7/12	3/4	1	1	1/12		1/8	2/3		2	86	D6	6	5
1	1	8/3	8/3	0.3333333333333333	2/3	2/3	3/4	1	1	1/12		1/8	2/3		-2	82	Bb5	5	6
2	2	3	3	1.0	0	0	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	18
2	2	3	3	1.0	0	0	3/4	1	2	1/4		1/4	1		2	74	D5	5	17
2	2	3	3	1.0	0	0	3/4	1	1	1/4		1/4	1		-1	77	F5	5	10
2	2	4	4	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	46	Bb2	2	19
2	2	4	4	0.3333333333333333	1/4	1/4	3/4	1	1	1/12		1/8	2/3		-1	77	F5	5	11
2	2	13/3	13/3	0.3333333333333333	1/3	1/3	3/4	1	1	1/12		1/8	2/3		2	74	D5	5	12
2	2	14/3	14/3	0.3333333333333333	5/12	5/12	3/4	1	1	1/12		1/8	2/3		-1	77	F5	5	13
