mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/4	2	1	1/4		1/4	1		2	50	D3	3	4
1	1	0	0	1.0	0	0	3/4	1	1	1/4		1/4	1		2	62	D4	4	0
1	1	1	1	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		7	49	C#3	3	5
1	1	1	1	1.5	1/4	1/4	3/4	1	1	3/8		1/4	3/2		4	64	E4	4	1
1	1	2	2	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		3	45	A2	2	6
1	1	5/2	5/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		2	62	D4	4	2
1	1	11/4	11/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	3
2	2	3	3	3.0	0	0	3/4	2	2	3/4		1/2	3/2		2	38	D2	2	18
2	2	3	3	3.0	0	0	3/4	2	1	3/4		1/2	3/2		2	50	D3	3	17
2	2	3	3	1.0	0	0	3/4	1	2	1/4		1/4	1		2	62	D4	4	12
2	2	3	3	1.0	0	0	3/4	1	1	1/4		1/4	1		6	66	F#4	4	7
2	2	4	4	0.5	1/4	1/4	3/4	1	2	1/8		1/8	1		4	64	E4	4	13
2	2	4	4	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67	G4	4	8
2	2	9/2	9/2	0.5	3/8	3/8	3/4	1	2	1/8		1/8	1		6	66	F#4	4	14
2	2	9/2	9/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	9
2	2	5	5	0.5	1/2	1/2	3/4	1	2	1/8		1/8	1		1	67	G4	4	15
2	2	5	5	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	B4	4	10
2	2	11/2	11/2	0.5	5/8	5/8	3/4	1	2	1/8		1/8	1		3	69	A4	4	16
2	2	11/2	11/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	11
3	3	6	6	0.0	0	0	3/4	1	1	0	appoggiatura	1/8	1		4	76	E5	5	19
