mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	2/2	1	1	0	appoggiatura	1/8	1		-4	80		0
1	0	0	1/2	2/2	1	2	1/8		1/8	1		-3	75		5
1	0	0	1/2	2/2	1	1	1/8		1/8	1		1	79		1
1	0	1/8	5/8	2/2	1	2	1/8		1/8	1		2	74		6
1	0	1/8	5/8	2/2	1	1	1/8		1/8	1		-1	77		2
1	0	1/4	3/4	2/2	2	1	1/4		1/4	1		0	48		9
1	0	1/4	3/4	2/2	1	2	1/8		1/8	1		-3	75		7
1	0	1/4	3/4	2/2	1	1	1/8		1/8	1		1	79		3
1	0	3/8	7/8	2/2	1	2	1/8		1/8	1		-1	77		8
1	0	3/8	7/8	2/2	1	1	1/8		1/8	1		-4	80		4
2	1	0	0	2/2	2	1	1/4		1/4	1		0	60		24
2	1	0	0	2/2	1	2	1/4		1/4	1		-3	75		18
2	1	0	0	2/2	1	1	1/4		1/4	1		1	79		10
2	1	1/4	1/4	2/2	2	1	1/4		1/4	1		-2	58		25
2	1	1/4	1/4	2/2	1	2	1/4		1/4	1		4	76		19
2	1	1/4	1/4	2/2	1	1	3/16		1/8	3/2		1	79		11
2	1	7/16	7/16	2/2	1	1	1/32		1/32	1		-1	77		12
2	1	15/32	15/32	2/2	1	1	1/32		1/32	1		1	79		13
2	1	1/2	1/2	2/2	2	1	1/4		1/4	1		-4	56		26
2	1	1/2	1/2	2/2	1	2	1/4		1/4	1		-1	77		20
2	1	1/2	1/2	2/2	1	1	1/4		1/4	1		0	84		14
2	1	3/4	3/4	2/2	2	1	1/4		1/4	1		0	60		27
2	1	3/4	3/4	2/2	1	2	1/16		1/16	1		1	79		21
2	1	3/4	3/4	2/2	1	1	1/16		1/16	1		-2	82		15
2	1	13/16	13/16	2/2	1	2	1/16		1/16	1		-1	77		22
2	1	13/16	13/16	2/2	1	1	1/16		1/16	1		-4	80		16
2	1	7/8	7/8	2/2	1	2	1/8		1/8	1		4	76		23
2	1	7/8	7/8	2/2	1	1	1/8		1/8	1		1	79		17
3	2	0	0	2/2	2	1	1/4		1/4	1		-1	53		42
3	2	0	0	2/2	1	2	1/4		1/4	1		4	76		36
3	2	0	0	2/2	1	1	1/4		1/4	1		1	79		28
3	2	1/4	1/4	2/2	2	1	1/4		1/4	1		-1	41		43
3	2	1/4	1/4	2/2	1	2	1/4		1/4	1		-1	77		37
3	2	1/4	1/4	2/2	1	1	1/4		1/4	1		-4	80		29
3	2	1/2	1/2	2/2	1	1	0	appoggiatura	1/8	1		-2	82		30
3	2	1/2	1/2	2/2	1	2	1/8		1/8	1		-1	77		38
3	2	1/2	1/2	2/2	1	1	1/8		1/8	1		-4	80		31
3	2	5/8	5/8	2/2	1	2	1/8		1/8	1		4	76		39
3	2	5/8	5/8	2/2	1	1	1/8		1/8	1		1	79		32
3	2	3/4	3/4	2/2	1	1	0	appoggiatura	1/8	1		-4	80		33
3	2	3/4	3/4	2/2	2	1	1/4		1/4	1		5	59		44
3	2	3/4	3/4	2/2	1	2	1/8		1/8	1		4	76		40
3	2	3/4	3/4	2/2	1	1	1/8		1/8	1		1	79		34
3	2	7/8	7/8	2/2	1	2	1/8		1/8	1		2	74		41
3	2	7/8	7/8	2/2	1	1	1/8		1/8	1		-1	77		35
