mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.25	0	1/4	2/4	1	1	1/16		1/16	1.0		8	68	G#4	4	0
1	0	1/4	0.25	1/16	5/16	2/4	1	1	1/16		1/16	1.0		5	59	B3	3	1
1	0	1/2	0.25	1/8	3/8	2/4	1	1	1/16		1/16	1.0		8	68	G#4	4	2
1	0	3/4	0.25	3/16	7/16	2/4	1	1	1/16		1/16	1.0		4	64	E4	4	3
2	1	1	0.25	0	0	2/4	2	1	1/16		1/16	1.0		4	40	E2	2	10
2	1	1	1.0	0	0	2/4	1	2	1/4		1/4	1.0		8	68	G#4	4	9
2	1	1	1.0	0	0	2/4	1	1	1/4		1/4	1.0		5	71	B4	4	4
2	1	5/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1.0		4	52	E3	3	11
2	1	3/2	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1.0		8	56	G#3	3	12
2	1	7/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1.0		4	52	E3	3	13
2	1	2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1.0		4	40	E2	2	14
2	1	2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1.0		8	68	G#4	4	5
2	1	9/4	0.25	5/16	5/16	2/4	2	1	1/16		1/16	1.0		4	52	E3	3	15
2	1	9/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1.0		4	64	E4	4	6
2	1	5/2	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1.0		8	56	G#3	3	16
2	1	5/2	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1.0		5	71	B4	4	7
2	1	11/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1.0		4	52	E3	3	17
2	1	11/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1.0		8	68	G#4	4	8
3	2	3	0.25	0	0	2/4	2	1	1/16		1/16	1.0		4	40	E2	2	23
3	2	3	1.0	0	0	2/4	1	1	1/4		1/4	1.0		8	68	G#4	4	18
3	2	3	1.0	0	0	2/4	1	1	1/4		1/4	1.0		4	76	E5	5	18
3	2	13/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1.0		4	52	E3	3	24
3	2	7/2	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1.0		8	56	G#3	3	25
3	2	15/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1.0		4	52	E3	3	26
3	2	4	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1.0		6	42	F#2	2	27
3	2	4	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1.0		3	81	A5	5	19
3	2	17/4	0.25	5/16	5/16	2/4	2	1	1/16		1/16	1.0		6	54	F#3	3	28
3	2	17/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1.0		6	78	F#5	5	20
3	2	9/2	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1.0		3	57	A3	3	29
3	2	9/2	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1.0		4	76	E5	5	21
3	2	19/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1.0		6	54	F#3	3	30
3	2	19/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1.0		9	75	D#5	5	22
4	3	5	0.25	0	0	2/4	2	1	1/16		1/16	1.0		8	44	G#2	2	39
4	3	5	0.25	0	0	2/4	1	1	1/16		1/16	1.0		4	76	E5	5	31
4	3	21/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1.0		8	56	G#3	3	40
4	3	21/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1.0		5	71	B4	4	32
