mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	3/8	2/4	1	1	1/8		1/8	1		1	67	G4	4	0
2	1	1/2	0.25	0	0	2/4	2	1	1/16		1/16	1		1	55	G3	3	5
2	1	1/2	0.75	0	0	2/4	1	1	3/16		1/8	3/2		2	74	D5	5	1
2	1	3/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1		5	59	B3	3	6
2	1	1	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1		2	62	D4	4	7
2	1	5/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		1	55	G3	3	8
2	1	5/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	2
2	1	3/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		6	54	F#3	3	9
2	1	3/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	3
2	1	7/4	0.25	5/16	5/16	2/4	2	1	1/16		1/16	1		3	57	A3	3	10
2	1	2	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1		2	62	D4	4	11
2	1	2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	4
2	1	9/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		6	54	F#3	3	12
3	2	5/2	0.25	0	0	2/4	2	1	1/16		1/16	1		4	52	E3	3	17
3	2	5/2	0.75	0	0	2/4	1	1	3/16		1/8	3/2		4	76	E5	5	13
3	2	11/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1		1	55	G3	3	18
3	2	3	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1		5	59	B3	3	19
3	2	13/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	20
3	2	13/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		6	78	F#5	5	14
3	2	7/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		0	48	C3	3	21
3	2	7/2	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		1	79	G5	5	15
3	2	15/4	0.25	5/16	5/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	22
3	2	4	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1		1	55	G3	3	23
3	2	17/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	24
3	2	17/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	16
4	3	9/2	0.5	0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	33
4	3	9/2	0.25	0	0	2/4	1	1	1/16		1/16	1		4	76	E5	5	25
4	3	19/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	26
4	3	5	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1		4	52	E3	3	34
4	3	5	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		0	72	C5	5	27
4	3	21/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	28
