mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	3/8	2/4	1	1	1/8		1/8	1		1	67		0
2	1	0	0	2/4	2	1	1/8		1/8	1		0	60		6
2	1	0	0	2/4	2	1	1/8		1/8	1		-3	63		6
2	1	0	0	2/4	1	1	1/4		1/4	1		0	72		1
2	1	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		7
2	1	1/8	1/8	2/4	2	1	1/8		1/8	1		-3	63		7
2	1	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60		8
2	1	1/4	1/4	2/4	2	1	1/8		1/8	1		-3	63		8
2	1	1/4	1/4	2/4	1	1	1/16		1/16	1		-3	75		2
2	1	5/16	5/16	2/4	1	1	1/16		1/16	1		2	74		3
2	1	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		9
2	1	3/8	3/8	2/4	2	1	1/8		1/8	1		-3	63		9
2	1	3/8	3/8	2/4	1	1	1/16		1/16	1		0	72		4
2	1	7/16	7/16	2/4	1	1	1/16		1/16	1		5	71		5
3	2	0	0	2/4	2	1	1/4		1/4	1		0	60		18
3	2	0	0	2/4	2	1	1/4		1/4	1		-3	63		18
3	2	0	0	2/4	1	1	1/16		1/16	1		0	72		10
3	2	1/16	1/16	2/4	1	1	1/16		1/16	1		2	74		11
3	2	1/8	1/8	2/4	1	1	1/16		1/16	1		-3	75		12
3	2	3/16	3/16	2/4	1	1	1/16		1/16	1		-1	77		13
3	2	1/4	1/4	2/4	1	1	1/16		1/16	1		1	79		14
3	2	5/16	5/16	2/4	1	1	1/16		1/16	1		-3	75		15
3	2	3/8	3/8	2/4	1	1	1/16		1/16	1		2	74		16
3	2	7/16	7/16	2/4	1	1	1/16		1/16	1		0	72		17
4	3	0	0	2/4	2	1	1/8		1/8	1		0	60		24
4	3	0	0	2/4	2	1	1/8		1/8	1		-1	65		24
4	3	0	0	2/4	2	1	1/8		1/8	1		-4	68		24
4	3	0	0	2/4	1	1	1/4		1/4	1		2	74		19
4	3	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		25
4	3	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		25
4	3	1/8	1/8	2/4	2	1	1/8		1/8	1		-4	68		25
4	3	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60		26
4	3	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65		26
4	3	1/4	1/4	2/4	2	1	1/8		1/8	1		-4	68		26
4	3	1/4	1/4	2/4	1	1	1/16		1/16	1		-1	77		20
4	3	5/16	5/16	2/4	1	1	1/16		1/16	1		-3	75		21
4	3	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		27
4	3	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		27
4	3	3/8	3/8	2/4	2	1	1/8		1/8	1		-4	68		27
4	3	3/8	3/8	2/4	1	1	1/16		1/16	1		2	74		22
4	3	7/16	7/16	2/4	1	1	1/16		1/16	1		0	72		23
5	4	0	0	2/4	2	1	1/4		1/4	1		5	59		36
5	4	0	0	2/4	2	1	1/4		1/4	1		-1	65		36
5	4	0	0	2/4	2	1	1/4		1/4	1		-4	68		36
5	4	0	0	2/4	1	1	1/16		1/16	1		2	74		28
5	4	1/16	1/16	2/4	1	1	1/16		1/16	1		-3	75		29
5	4	1/8	1/8	2/4	1	1	1/16		1/16	1		-1	77		30
5	4	3/16	3/16	2/4	1	1	1/16		1/16	1		1	79		31
5	4	1/4	1/4	2/4	1	1	1/16		1/16	1		-4	80		32
5	4	5/16	5/16	2/4	1	1	1/16		1/16	1		-1	77		33
5	4	3/8	3/8	2/4	1	1	1/16		1/16	1		-3	75		34
5	4	7/16	7/16	2/4	1	1	1/16		1/16	1		2	74		35
6	5	0	0	2/4	2	1	1/8		1/8	1		-3	63		45
6	5	0	0	2/4	1	1	1/16		1/16	1		0	72		37
6	5	1/16	1/16	2/4	1	1	1/16		1/16	1		0	84		38
6	5	1/8	1/8	2/4	2	1	1/8		1/8	1		-4	56		46
6	5	1/8	1/8	2/4	1	1	1/16		1/16	1		0	84		39
6	5	3/16	3/16	2/4	1	1	1/16		1/16	1		-2	82		40
6	5	1/4	1/4	2/4	2	1	1/8		1/8	1		1	55		47
6	5	1/4	1/4	2/4	1	1	1/16		1/16	1		-2	82		41
6	5	5/16	5/16	2/4	1	1	1/16		1/16	1		-4	80		42
6	5	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	53		48
6	5	3/8	3/8	2/4	1	1	1/16		1/16	1		-4	80		43
6	5	7/16	7/16	2/4	1	1	1/16		1/16	1		1	79		44
7	6	0	0	2/4	2	1	1/8		1/8	1		-3	51		57
7	6	0	0	2/4	1	1	1/16		1/16	1		1	79		49
7	6	1/16	1/16	2/4	1	1	1/16		1/16	1		-4	80		50
7	6	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	53		58
7	6	1/8	1/8	2/4	1	1	1/16		1/16	1		-4	80		51
7	6	3/16	3/16	2/4	1	1	1/16		1/16	1		1	79		52
7	6	1/4	1/4	2/4	2	1	1/8		1/8	1		-3	51		59
7	6	1/4	1/4	2/4	1	1	1/16		1/16	1		1	79		53
7	6	5/16	5/16	2/4	1	1	1/16		1/16	1		-1	77		54
7	6	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50		60
7	6	3/8	3/8	2/4	1	1	1/16		1/16	1		-1	77		55
7	6	7/16	7/16	2/4	1	1	1/16		1/16	1		-3	75		56
8	7	0	0	2/4	1	1	0	grace16	1/16	1		-1	77		61
8	7	0	0	2/4	2	1	1/8		1/8	1		0	48		69
8	7	0	0	2/4	1	1	1/8		1/8	1		-3	75		62
8	7	1/8	1/8	2/4	2	1	1/8		1/8	1		-3	51		70
8	7	1/8	1/8	2/4	1	1	1/16		1/16	1		2	74		63
8	7	3/16	3/16	2/4	1	1	1/16		1/16	1		0	72		64
8	7	1/4	1/4	2/4	1	1	0	grace16	1/16	1		-3	75		65
8	7	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	53		71
8	7	1/4	1/4	2/4	1	1	1/8		1/8	1		2	74		66
8	7	3/8	3/8	2/4	2	1	1/8		1/8	1		1	55		72
8	7	3/8	3/8	2/4	1	1	1/16		1/16	1		0	72		67
8	7	7/16	7/16	2/4	1	1	1/16		1/16	1		5	71		68
9	8	0	0	2/4	2	1	1/8		1/8	1		-4	56		81
9	8	0	0	2/4	1	1	1/16		1/16	1		0	72		73
9	8	1/16	1/16	2/4	1	1	1/16		1/16	1		-4	80		74
9	8	1/8	1/8	2/4	2	1	1/8		1/8	1		-4	68		82
9	8	1/8	1/8	2/4	1	1	1/16		1/16	1		-4	80		75
9	8	3/16	3/16	2/4	1	1	1/16		1/16	1		1	79		76
9	8	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		83
9	8	1/4	1/4	2/4	1	1	1/16		1/16	1		1	79		77
9	8	5/16	5/16	2/4	1	1	1/16		1/16	1		-1	77		78
9	8	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		84
9	8	3/8	3/8	2/4	1	1	1/16		1/16	1		-1	77		79
9	8	7/16	7/16	2/4	1	1	1/16		1/16	1		-3	75		80
10	9	0	0	2/4	2	1	1/8		1/8	1		-3	63		93
10	9	0	0	2/4	1	1	1/16		1/16	1		1	79		85
10	9	1/16	1/16	2/4	1	1	1/16		1/16	1		-4	80		86
10	9	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		94
10	9	1/8	1/8	2/4	1	1	1/16		1/16	1		-4	80		87
10	9	3/16	3/16	2/4	1	1	1/16		1/16	1		1	79		88
10	9	1/4	1/4	2/4	2	1	1/8		1/8	1		-3	63		95
10	9	1/4	1/4	2/4	1	1	1/16		1/16	1		1	79		89
10	9	5/16	5/16	2/4	1	1	1/16		1/16	1		-1	77		90
10	9	3/8	3/8	2/4	2	1	1/8		1/8	1		2	62		96
10	9	3/8	3/8	2/4	1	1	1/16		1/16	1		-1	77		91
10	9	7/16	7/16	2/4	1	1	1/16		1/16	1		-3	75		92
11	10	0	0	2/4	1	1	0	grace16	1/16	1		-1	77		97
