mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.0	0	3/4	4/4	1	1	0	grace16	1/16	1		3	81	A5	5	0
1	0	0	0	0.5	0	3/4	4/4	1	1	1/8		1/8	1		1	79	G5	5	1
1	0	1/2	1/2	0.25	1/8	7/8	4/4	1	1	1/16		1/16	1		6	78	F#5	5	2
1	0	3/4	3/4	0.25	3/16	15/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	3
2	1	1	1	0.0	0	0	4/4	1	1	0	appoggiatura	1/8	1		4	76	E5	5	4
2	1	1	1	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	11
2	1	1	1	1.0	0	0	4/4	1	1	1/4		1/4	1		2	74	D5	5	5
2	1	3/2	3/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	12
2	1	2	2	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		5	59	B3	3	13
2	1	2	2	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		2	74	D5	5	6
2	1	5/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	14
2	1	3	3	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	43	G2	2	15
2	1	7/2	7/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	16
2	1	4	4	0.0	3/4	3/4	4/4	1	1	0	grace16	1/16	1		4	76	E5	5	7
2	1	4	4	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		5	59	B3	3	17
2	1	4	4	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		2	74	D5	5	8
2	1	9/2	9/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	18
2	1	9/2	9/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		0	72	C5	5	9
2	1	19/4	19/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	10
3	2	5	5	0.5	0	0	4/4	2	1	1/8		1/8	1		1	43	G2	2	26
3	2	5	5	0.75	0	0	4/4	1	1	3/16		1/8	3/2		6	78	F#5	5	19
3	2	11/2	11/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	27
3	2	23/4	23/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	20
3	2	6	6	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		5	59	B3	3	28
3	2	6	6	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		2	74	D5	5	21
3	2	13/2	13/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	29
3	2	7	7	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	43	G2	2	30
