mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/4	2	1	1/8		1/8	1		-3	51		3
1	1	0	0	3/4	1	1	1/4		1/4	1		1	67		0
1	1	1/8	1/8	3/4	2	1	1/8		1/8	1		-2	58		4
1	1	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53		5
1	1	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	65		1
1	1	3/8	3/8	3/4	2	1	1/8		1/8	1		-2	58		6
1	1	1/2	1/2	3/4	2	1	1/8		1/8	1		1	55		7
1	1	1/2	1/2	3/4	1	1	1/4		1/4	1		-3	63		2
1	1	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	58		8
2	2	0	0	3/4	2	1	1/8		1/8	1		-4	56		12
2	2	0	0	3/4	1	1	1/2		1/2	1	1	0	72		9
2	2	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		13
2	2	1/4	1/4	3/4	2	1	1/8		1/8	1		-3	63		14
2	2	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		15
2	2	1/2	1/2	3/4	2	1	1/8		1/8	1		-4	56		16
2	2	1/2	1/2	3/4	1	1	3/16		1/8	3/2	-1	0	72		10
2	2	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55		17
2	2	11/16	11/16	3/4	1	1	1/16		1/16	1		-2	70		11
3	3	0	0	3/4	1	1	0	appoggiatura	1/8	1		-2	70		18
3	3	0	0	3/4	2	1	1/8		1/8	1		-1	53		24
3	3	0	0	3/4	1	1	1/4		1/4	1		-4	68		19
3	3	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		25
3	3	1/4	1/4	3/4	1	1	0	appoggiatura	1/8	1		-4	68		20
3	3	1/4	1/4	3/4	2	1	1/8		1/8	1		1	55		26
3	3	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67		21
3	3	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		27
3	3	1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1		1	67		22
3	3	1/2	1/2	3/4	2	1	1/8		1/8	1		-4	56		28
3	3	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	65		23
3	3	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		29
4	4	0	0	3/4	1	1	0	grace16	1/16	1		1	79		30
