mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	G.I{					G	I		I	I						{	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
1	1	1/4	1/4	2/4	2	1	V6					G	I		V6	V		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.0625	0.4375	0.125
2	2	0	0	2/4	2	1	IV6					G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	1	4	0.2	0.0	0.75	0.0
2	2	3/8	3/8	2/4	2	1	I64	0	-9	/	iii6	G	I		I64	I		64					M	0	0	2, 1, 5		1	2	0	2	0.0	0.0	0.25	0.0
3	3	0	0	2/4	2	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	1	3	0.25	0.0625	0.4375	0.125
3	3	1/4	1/4	2/4	2	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
4	4	0	0	2/4	2	1	V43					G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	4	0.0	0.0	0.5	0.0
4	4	1/4	1/4	2/4	2	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
5	5	0	0	2/4	2	1	ii6					G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	1	6	0.14285714285714285	0.0	0.875	0.0
6	6	0	0	2/4	2	1	V(4)					G	I		V(4)	V			4				M	0	0	2, 1, 3		2	2	0	2	0.0	0.0	0.375	0.0
6	6	1/4	1/4	2/4	2	1	V					G	I		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
6	6	3/8	3/8	2/4	2	1	vi					G	I		vi	vi							m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	0.375	0.0
7	7	0	0	2/4	2	1	V7					G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	8	0.0	0.0	1.25	0.0
7	7	3/8	3/8	2/4	2	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
8	8	0	0	2/4	2	1	V|HC}					G	I		V	V					HC	}	M	0	0	2, 6, 3		2	2	5	12	0.29411764705882354	0.25	1.625	0.13333333333333333
10	10	0	0	2/4	2	1	viio6(2)/V					G	I		viio6(2)/V	vii	o	6	2	V			o	0	0	4, 1, 2		7	4	0	2	0.0	0.0	0.375	0.0
10	10	1/4	1/4	2/4	2	1	viio6/V					G	I		viio6/V	vii	o	6		V			o	0	0	4, 1, 7		7	4	0	3	0.0	0.0	0.375	0.0
11	11	0	0	2/4	2	1	V65					G	I		V65	V		65					Mm7	0	0	6, 3, 0, 2		2	6	2	7	0.2222222222222222	0.125	0.75	0.14285714285714285
12	12	0	0	2/4	2	1	I(4)					G	I		I(4)	I			4				M	0	0	1, 0, 2		1	1	0	2	0.0	0.0	0.375	0.0
12	12	1/4	1/4	2/4	2	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
13	13	0	0	2/4	2	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	2	7	0.2222222222222222	0.125	0.75	0.14285714285714285
14	14	0	0	2/4	2	1	ii6(6)					G	I		ii6(6)	ii		6	6				m	0	0	0, 6, 3		3	0	0	2	0.0	0.0	0.375	0.0
14	14	1/4	1/4	2/4	2	1	ii6					G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	0	4	0.0	0.0	0.4375	0.0
15	15	0	0	2/4	2	1	V(64)					G	I		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	7	0.0	0.0	0.75	0.0
15	15	1/4	1/4	2/4	2	1	V7					G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	5	0.2857142857142857	0.0625	0.6875	0.08333333333333333
16	16	0	0	2/4	2	1	I(74)					G	I		I(74)	I			74				M	0	0	1, 0, 2	6	1	1	0	3	0.0	0.0	0.875	0.0
16	16	1/4	1/4	2/4	2	1	I|PAC}					G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	1.0	0.0
17	17	1/4	1/4	2/4	2	1	V6					G	I		V6	V		6					M	0	0	6, 3, 2		2	6	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
18	18	0	0	2/4	2	1	IV6					G	I		IV6	IV		6					M	0	0	4, 1, 0		0	4	1	7	0.125	0.0625	1.0625	0.05555555555555555
18	18	3/8	3/8	2/4	2	1	iii6	0	-6	/		G	I		iii6	iii		6					m	0	0	2, 6, 5		5	2	0	4	0.0	0.0	0.375	0.0
19	19	0	0	2/4	2	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	0.75	0.0
19	19	1/4	1/4	2/4	2	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	1	4	0.2	0.0625	0.4375	0.125
20	20	0	0	2/4	2	1	V43					G	I		V43	V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	6	0.0	0.0	0.5	0.0
20	20	1/4	1/4	2/4	2	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	2	4	0.3333333333333333	0.125	0.375	0.25
21	21	0	0	2/4	2	1	ii6					G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	3	8	0.2727272727272727	0.1875	1.0625	0.15
