mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	4/4	2	1	A.I{		A	I		I	I						{	M	0	0	3, 7, 4		3	3	1	7	0.125	0.0625	1.1875	0.05
2	1	1/2	1/2	4/4	2	1	V6		A	I		V6	V		6					M	0	0	8, 5, 4		4	8	1	6	0.14285714285714285	0.1875	0.625	0.23076923076923078
3	2	0	0	4/4	2	1	IV6		A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	7	0.0	0.0	1.25	0.0
3	2	1/2	1/2	4/4	2	1	iii6		A	I		iii6	iii		6					m	0	0	4, 8, 7		7	4	0	5	0.0	0.0	0.75	0.0
4	3	0	0	4/4	2	1	ii6		A	I		ii6	ii		6					m	0	0	2, 6, 5		5	2	8	12	0.4	0.375	1.875	0.16666666666666666
5	4	0	0	4/4	2	1	V2}		A	I		V2	V		2				}	Mm7	0	0	2, 4, 8, 5		4	2	0	3	0.0	0.0	0.75	0.0
5	4	1/4	1/4	4/4	2	1	I6|IAC		A	I		I6	I		6			IAC		M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.75	0.0
5	4	1/2	1/2	4/4	2	1	I		A	I		I	I							M	0	0	3, 7, 4		3	3	1	8	0.1111111111111111	0.0625	1.4375	0.041666666666666664
6	5	1/2	1/2	4/4	2	1	V6		A	I		V6	V		6					M	0	0	8, 5, 4		4	8	1	6	0.14285714285714285	0.1875	0.625	0.23076923076923078
7	6	0	0	4/4	2	1	IV6		A	I		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	7	0.0	0.0	1.25	0.0
7	6	1/2	1/2	4/4	2	1	iii6		A	I		iii6	iii		6					m	0	0	4, 8, 7		7	4	0	5	0.0	0.0	0.75	0.0
8	7	0	0	4/4	2	1	V6/V		A	I		V6/V	V		6		V			M	0	0	9, 6, 5		5	9	5	11	0.3125	0.4166666666666667	1.75	0.19230769230769232
9	8	0	0	4/4	2	1	V(4)}		A	I		V(4)	V			4			}	M	0	0	4, 3, 5		4	4	0	2	0.0	0.0	0.5	0.0
9	8	1/4	1/4	4/4	2	1	V|HC		A	I		V	V					HC		M	0	0	4, 8, 5		4	4	2	3	0.4	0.125	0.375	0.25
9	8	1/2	1/2	4/4	2	1	V.I6{		A	V		I6	I		6				{	M	0	0	8, 5, 4		4	8	1	1	0.5	0.125	0.25	0.3333333333333333
9	8	3/4	3/4	4/4	2	1	V7/IV		A	V		V7/IV	V		7		IV			Mm7	0	0	4, 8, 5, 2		4	4	1	3	0.25	0.03125	0.46875	0.0625
10	9	0	0	4/4	2	1	IV		A	V		IV	IV							M	0	0	3, 7, 4		3	3	3	28	0.0967741935483871	0.22916666666666666	3.2708333333333335	0.06547619047619048
12	11	0	0	4/4	2	1	I6		A	V		I6	I		6					M	0	0	8, 5, 4		4	8	2	29	0.06451612903225806	0.14583333333333334	3.3541666666666665	0.04166666666666667
14	13	0	0	4/4	2	1	viio6		A	V		viio6	vii	o	6					o	0	0	6, 3, 9		9	6	0	14	0.0	0.0	1.5	0.0
15	14	0	0	4/4	2	1	V7		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	2	15	0.11764705882352941	0.14583333333333334	1.8541666666666667	0.07291666666666667
16	15	0	0	4/4	2	1	I		A	V		I	I							M	0	0	4, 8, 5		4	4	1	4	0.2	0.0625	0.4375	0.125
16	15	1/4	1/4	4/4	2	1	viio6		A	V		viio6	vii	o	6					o	0	0	6, 3, 9		9	6	2	3	0.4	0.125	0.375	0.25
16	15	1/2	1/2	4/4	2	1	I6		A	V		I6	I		6					M	0	0	8, 5, 4		4	8	2	3	0.4	0.125	0.375	0.25
16	15	3/4	3/4	4/4	2	1	vii%7/V		A	V		vii%7/V	vii	%	7		V			%7	0	0	10, 7, 4, 8		10	10	0	3	0.0	0.0	0.5	0.0
17	16	0	0	4/4	2	1	V(64)}		A	V		V(64)	V			64			}	M	0	0	5, 4, 8		5	5	0	3	0.0	0.0	0.75	0.0
17	16	1/4	1/4	4/4	2	1	V|HC		A	V		V	V					HC		M	0	0	5, 9, 6		5	5	4	10	0.2857142857142857	0.25	1.0	0.2
18	17	0	0	4/4	2	1	I{		A	V		I	I						{	M	0	0	4, 8, 5		4	4	27	26	0.5094339622641509	1.6875	2.1875	0.43548387096774194
20	19	0	0	4/4	2	1	I6		A	V		I6	I		6					M	0	0	8, 5, 4		4	8	2	3	0.4	0.125	0.375	0.25
20	19	1/4	1/4	4/4	2	1	I		A	V		I	I							M	0	0	4, 8, 5		4	4	0	9	0.0	0.0	0.75	0.0
20	19	3/4	3/4	4/4	2	1	I6		A	V		I6	I		6					M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	0.25	0.0
20	19	7/8	7/8	4/4	2	1	V65/V		A	V		V65/V	V		65		V			Mm7	0	0	10, 7, 4, 6		6	10	0	4	0.0	0.0	0.25	0.0
21	20	0	0	4/4	2	1	V7		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	13	0.07142857142857142	0.0625	1.1875	0.05
21	20	3/4	3/4	4/4	2	1	V65		A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	8	0.0	0.0	0.5	0.0
22	21	0	0	4/4	2	1	I		A	V		I	I							M	0	0	4, 8, 5		4	4	1	13	0.07142857142857142	0.0625	1.1875	0.05
22	21	3/4	3/4	4/4	2	1	I6		A	V		I6	I		6					M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	0.25	0.0
22	21	7/8	7/8	4/4	2	1	V65/V		A	V		V65/V	V		65		V			Mm7	0	0	10, 7, 4, 6		6	10	0	4	0.0	0.0	0.25	0.0
23	22	0	0	4/4	2	1	V7		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	13	0.07142857142857142	0.0625	1.1875	0.05
23	22	3/4	3/4	4/4	2	1	V65		A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	5	0.0	0.0	0.5	0.0
24	23	0	0	4/4	2	1	I}{		A	V		I	I						}{	M	0	0	4, 8, 5		4	4	1	9	0.1	0.0625	0.9375	0.0625
24	23	1/2	1/2	4/4	2	1	V6		A	V		V6	V		6					M	0	0	9, 6, 5		5	9	1	4	0.2	0.0625	0.4375	0.125
24	23	3/4	3/4	4/4	2	1	V		A	V		V	V							M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	0.5	0.0
25	24	0	0	4/4	2	1	vi		A	V		vi	vi							m	0	0	7, 4, 8		7	7	3	9	0.25	0.15625	0.84375	0.15625
25	24	1/2	1/2	4/4	2	1	iii6		A	V		iii6	iii		6					m	0	0	5, 9, 8		8	5	2	3	0.4	0.3125	0.1875	0.625
25	24	3/4	3/4	4/4	2	1	iii		A	V		iii	iii							m	0	0	8, 5, 9		8	8	0	5	0.0	0.0	0.5	0.0
26	25	0	0	4/4	2	1	IV		A	V		IV	IV							M	0	0	3, 7, 4		3	3	2	10	0.16666666666666666	0.09375	0.90625	0.09375
26	25	1/2	1/2	4/4	2	1	I6		A	V		I6	I		6					M	0	0	8, 5, 4		4	8	1	4	0.2	0.0625	0.4375	0.125
26	25	3/4	3/4	4/4	2	1	I		A	V		I	I							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.5	0.0
27	26	0	0	4/4	2	1	ii		A	V		ii	ii							m	0	0	6, 3, 7		6	6	0	10	0.0	0.0	1.0	0.0
27	26	1/2	1/2	4/4	2	1	IV64		A	V		IV64	IV		64					M	0	0	4, 3, 7		3	4	0	10	0.0	0.0	1.0	0.0
28	27	0	0	4/4	2	1	V65		A	V		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	0	10	0.0	0.0	1.0	0.0
28	27	1/2	1/2	4/4	2	1	IV6		A	V		IV6	IV		6					M	0	0	7, 4, 3		3	7	0	10	0.0	0.0	1.0	0.0
29	28	0	0	4/4	2	1	V		A	V		V	V							M	0	0	5, 9, 6		5	5	0	10	0.0	0.0	1.0	0.0
29	28	1/2	1/2	4/4	2	1	V2		A	V		V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	10	0.0	0.0	1.0	0.0
30	29	0	0	4/4	2	1	I6		A	V		I6	I		6					M	0	0	8, 5, 4		4	8	0	10	0.0	0.0	1.0	0.0
30	29	1/2	1/2	4/4	2	1	viio6		A	V		viio6	vii	o	6					o	0	0	6, 3, 9		9	6	0	10	0.0	0.0	1.0	0.0
31	30	0	0	4/4	2	1	I}{		A	V		I	I						}{	M	0	0	4, 8, 5		4	4	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
