mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
15	15	1/4	1/4	4/4	2	1	vi						Eb	V		vi	vi							m	0	0	1, -2, 2		1	1	0	1	0.0	0.0	0.25	0.0
15	15	1/2	1/2	4/4	2	1	iii6						Eb	V		iii6	iii		6					m	0	0	-1, 3, 2		2	-1	0	5	0.0	0.0	1.375	0.0
16	16	0	0	4/4	2	1	ii6						Eb	V		ii6	ii		6					m	0	0	-3, 1, 0		0	-3	2	5	0.2857142857142857	0.0625	0.6875	0.08333333333333333
16	16	1/4	1/4	4/4	2	1	I6						Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	0	8	0.0	0.0	0.75	0.0
16	16	1/2	1/2	4/4	2	1	ii						Eb	V		ii	ii							m	0	0	0, -3, 1		0	0	1	5	0.16666666666666666	0.0	1.0	0.0
16	16	3/4	3/4	4/4	2	1	viio6						Eb	V		viio6	vii	o	6					o	0	0	0, -3, 3		3	0	0	4	0.0	0.0	0.5	0.0
17	17	0	0	4/4	2	1	I}						Eb	V		I	I						}	M	0	0	-2, 2, -1		-2	-2	8	8	0.5	0.5	0.6875	0.42105263157894735
18	18	0	0	4/4	2	1	i/i{						Eb	V		i/i	i				i		{	m	0	0	-2, -5, -1		-2	-2	2	7	0.2222222222222222	0.0625	1.1875	0.05
18	18	1/2	1/2	4/4	2	1	v/i						Eb	V		v/i	v				i			m	0	0	-1, -4, 0		-1	-1	0	5	0.0	0.0	1.375	0.0
19	19	0	0	4/4	2	1	VI(6)/i						Eb	V		VI(6)/i	VI			6	i			M	0	0	-6, -2, -3		-6	-6	2	3	0.4	0.21875	1.03125	0.175
19	19	1/4	1/4	4/4	2	1	VI/i						Eb	V		VI/i	VI				i			M	0	0	-6, -2, -5		-6	-6	0	1	0.0	0.0	0.25	0.0
19	19	1/2	1/2	4/4	2	1	III6						Eb	V		III6	III		6					M	0	0	6, 3, 2		2	6	5	0	1.0	1.375	0.0	1.0
20	20	0	0	4/4	2	1	V6/V						Eb	V		V6/V	V		6		V			M	0	0	4, 1, 0		0	4	4	9	0.3076923076923077	0.25	2.375	0.09523809523809523
20	20	3/4	3/4	4/4	2	1	viio/V	-5.31303	3.09131		/	V65/V	Eb	V		viio/V	vii	o			V			o	0	0	4, 1, -2		4	4	0	1	0.0	0.0	0.125	0.0
21	21	0	0	4/4	2	1	V}{						Eb	V		V	V						}{	M	0	0	-1, 3, 0		-1	-1	2	8	0.2	0.125	0.875	0.125
21	21	1/2	1/2	4/4	2	1	V2						Eb	V		V2	V		2					Mm7	0	0	-3, -1, 3, 0		-1	-3	2	8	0.2	0.125	0.875	0.125
22	22	0	0	4/4	2	1	I6						Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	2	8	0.2	0.125	0.875	0.125
22	22	1/2	1/2	4/4	2	1	V43						Eb	V		V43	V		43					Mm7	0	0	0, -3, -1, 3		-1	0	2	8	0.2	0.125	0.875	0.125
23	23	0	0	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	2	9	0.18181818181818182	0.125	1.125	0.1
23	23	1/2	1/2	4/4	2	1	V2/IV						Eb	V		V2/IV	V		2		IV			Mm7	0	0	-4, -2, 2, -1		-2	-4	2	9	0.18181818181818182	0.125	1.125	0.1
24	24	0	0	4/4	2	1	IV6						Eb	V		IV6	IV		6					M	0	0	1, -2, -3		-3	1	2	9	0.18181818181818182	0.125	1.125	0.1
24	24	1/2	1/2	4/4	2	1	V43/IV						Eb	V		V43/IV	V		43		IV			Mm7	0	0	-1, -4, -2, 2		-2	-1	3	8	0.2727272727272727	0.1875	1.0625	0.15
25	25	0	0	4/4	2	1	IV}{						Eb	V		IV	IV						}{	M	0	0	-3, 1, -2		-3	-3	7	14	0.3333333333333333	0.5	2.3125	0.17777777777777778
26	26	0	0	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	8	13	0.38095238095238093	0.5625	2.25	0.2
27	27	0	0	4/4	2	1	V7						Eb	V		V7	V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	7	14	0.3333333333333333	0.5	2.3125	0.17777777777777778
28	28	0	0	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	7	14	0.3333333333333333	0.5	2.3125	0.17777777777777778
29	29	0	0	4/4	2	1	V/V						Eb	V		V/V	V				V			M	0	0	0, 4, 1		0	0	4	7	0.36363636363636365	0.25	1.75	0.125
29	29	1/2	1/2	4/4	2	1	V						Eb	V		V	V							M	0	0	-1, 3, 0		-1	-1	4	8	0.3333333333333333	0.25	2.25	0.1
30	30	0	0	4/4	2	1	V2						Eb	V		V2	V		2					Mm7	0	0	-3, -1, 3, 0		-1	-3	4	7	0.36363636363636365	0.25	1.75	0.125
30	30	1/2	1/2	4/4	2	1	I6						Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	3	8	0.2727272727272727	0.1875	1.8125	0.09375
31	31	0	0	4/4	2	1	IV						Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	1	4	0.2	0.0625	0.4375	0.125
31	31	1/4	1/4	4/4	2	1	IV6						Eb	V		IV6	IV		6					M	0	0	1, -2, -3		-3	1	1	4	0.2	0.0625	0.4375	0.125
31	31	1/2	1/2	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.0625	0.4375	0.125
31	31	3/4	3/4	4/4	2	1	I6						Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	1	4	0.2	0.0625	0.4375	0.125
32	32	0	0	4/4	2	1	IV						Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	1	4	0.2	0.0625	0.4375	0.125
32	32	1/4	1/4	4/4	2	1	IV6						Eb	V		IV6	IV		6					M	0	0	1, -2, -3		-3	1	1	4	0.2	0.0625	0.4375	0.125
32	32	1/2	1/2	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	1	4	0.2	0.0625	0.4375	0.125
32	32	3/4	3/4	4/4	2	1	I6						Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	1	4	0.2	0.0625	0.4375	0.125
33	33	0	0	4/4	2	1	V(4)					V(64)	Eb	V		V(4)	V			4				M	0	0	-1, -2, 0		-1	-1	0	9	0.0	0.0	1.5	0.0
33	33	1/2	1/2	4/4	2	1	V						Eb	V		V	V							M	0	0	-1, 3, 0		-1	-1	0	9	0.0	0.0	1.5	0.0
34	34	0	0	4/4	2	1	I|PAC}{						Eb	V		I	I					PAC	}{	M	0	0	-2, 2, -1		-2	-2	4	7	0.36363636363636365	0.25	0.75	0.25
34	34	1/2	1/2	4/4	2	1	V						Eb	V		V	V							M	0	0	-1, 3, 0		-1	-1	7	7	0.5	0.625	0.625	0.5
35	35	0	0	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	6	8	0.42857142857142855	0.5	0.75	0.4
35	35	1/2	1/2	4/4	2	1	V7						Eb	V		V7	V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	4	10	0.2857142857142857	0.3125	0.9375	0.25
36	36	0	0	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	9	7	0.5625	0.5625	0.4375	0.5625
36	36	1/2	1/2	4/4	2	1	V6						Eb	V		V6	V		6					M	0	0	3, 0, -1		-1	3	6	10	0.375	0.375	0.625	0.375
37	37	0	0	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
37	37	1/8	1/8	4/4	2	1	viio/V						Eb	V		viio/V	vii	o			V			o	0	0	4, 1, -2		4	4	0	4	0.0	0.0	0.25	0.0
37	37	1/4	1/4	4/4	2	1	V						Eb	V		V	V							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
37	37	1/2	1/2	4/4	2	1	vi|DC}						Eb	V		vi	vi					DC	}	m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.75	0.0
38	38	0	0	4/4	2	1	IV6{						Eb	V		IV6	IV		6				{	M	0	0	1, -2, -3		-3	1	0	11	0.0	0.0	1.5	0.0
38	38	1/2	1/2	4/4	2	1	V6						Eb	V		V6	V		6					M	0	0	3, 0, -1		-1	3	4	5	0.4444444444444444	0.25	1.1875	0.17391304347826086
39	39	0	0	4/4	2	1	I(4)						Eb	V		I(4)	I			4				M	0	0	-2, -3, -1		-2	-2	0	2	0.0	0.0	0.75	0.0
39	39	1/4	1/4	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	0	1	0.0	0.0	0.25	0.0
39	39	1/2	1/2	4/4	2	1	I6						Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	3	5	0.375	0.1875	1.1875	0.13636363636363635
40	40	0	0	4/4	2	1	IV						Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	1	3	0.25	0.125	0.625	0.16666666666666666
40	40	1/4	1/4	4/4	2	1	ii6						Eb	V		ii6	ii		6					m	0	0	-3, 1, 0		0	-3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
40	40	1/2	1/2	4/4	2	1	V7(4)						Eb	V		V7(4)	V		7	4				Mm7	0	0	-1, -2, 0, -3		-1	-1	1	4	0.2	0.0	0.75	0.0
40	40	3/4	3/4	4/4	2	1	V7						Eb	V		V7	V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	1	4	0.2	0.125	0.625	0.16666666666666666
41	41	0	0	4/4	2	1	vi(^2)						Eb	V		vi(^2)	vi			^2				m	0	0	1, 3, 2		1	1	0	7	0.0	0.0	1.25	0.0
41	41	1/2	1/2	4/4	2	1	vi|DC}						Eb	V		vi	vi					DC	}	m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	1.125	0.0
42	42	0	0	4/4	2	1	IV6{						Eb	V		IV6	IV		6				{	M	0	0	1, -2, -3		-3	1	0	11	0.0	0.0	1.0	0.0
42	42	1/2	1/2	4/4	2	1	V6						Eb	V		V6	V		6					M	0	0	3, 0, -1		-1	3	4	11	0.26666666666666666	0.25	0.6875	0.26666666666666666
43	43	0	0	4/4	2	1	I(4)						Eb	V		I(4)	I			4				M	0	0	-2, -3, -1		-2	-2	1	4	0.2	0.0625	0.4375	0.125
43	43	1/4	1/4	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	0.5	0.0
43	43	1/2	1/2	4/4	2	1	I6						Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	3	11	0.21428571428571427	0.1875	0.6875	0.21428571428571427
44	44	0	0	4/4	2	1	IV						Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.125	0.375	0.25
44	44	1/4	1/4	4/4	2	1	ii6						Eb	V		ii6	ii		6					m	0	0	-3, 1, 0		0	-3	1	7	0.125	0.0625	0.4375	0.125
44	44	1/2	1/2	4/4	2	1	V(64)						Eb	V		V(64)	V			64				M	0	0	-1, -2, 2		-1	-1	1	6	0.14285714285714285	0.125	0.375	0.25
44	44	3/4	3/4	4/4	2	1	V7						Eb	V		V7	V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	1	6	0.14285714285714285	0.125	0.375	0.25
45	45	0	0	4/4	2	1	I|PAC}{						Eb	V		I	I					PAC	}{	M	0	0	-2, 2, -1		-2	-2	2	9	0.18181818181818182	0.125	0.75	0.14285714285714285
45	45	1/2	1/2	4/4	2	1	vi						Eb	V		vi	vi							m	0	0	1, -2, 2		1	1	2	9	0.18181818181818182	0.125	0.75	0.14285714285714285
46	46	0	0	4/4	2	1	IV						Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	2	9	0.18181818181818182	0.125	0.75	0.14285714285714285
46	46	1/2	1/2	4/4	2	1	ii						Eb	V		ii	ii							m	0	0	0, -3, 1		0	0	2	9	0.18181818181818182	0.125	0.75	0.14285714285714285
47	47	0	0	4/4	2	1	viio						Eb	V		viio	vii	o						o	0	0	3, 0, -3		3	3	0	4	0.0	0.0	0.5	0.0
47	47	1/4	1/4	4/4	2	1	I						Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.5	0.0
47	47	1/2	1/2	4/4	2	1	IV						Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.5	0.0
47	47	3/4	3/4	4/4	2	1	V						Eb	V		V	V							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
48	48	0	0	4/4	2	1	I|PAC}						Eb	V		I	I					PAC	}	M	0	0	-2, 2, -1		-2	-2	8	33	0.1951219512195122	0.5	6.0	0.07692307692307693
50	50	0	0	4/4	2	1	I[I{						Eb	V	I	I	I						{	M	0	0	-2, 2, -1		-2	-2	0	12	0.0	0.0	3.0	0.0
51	51	0	0	4/4	2	1	ii						Eb	V	I	ii	ii							m	0	0	0, -3, 1		0	0	3	9	0.25	0.625	2.375	0.20833333333333334
52	52	0	0	4/4	2	1	V7/IV						Eb	V	I	V7/IV	V		7		IV			Mm7	0	0	-2, 2, -1, -4		-2	-2	6	14	0.3	0.375	3.625	0.09375
53	53	0	0	4/4	2	1	IV]}						Eb	V	I	IV	IV						}	M	0	0	-3, 1, -2		-3	-3	1	9	0.1	0.0625	3.5625	0.017241379310344827
54	54	0	0	4/4	2	1	vi.#viio43/iv{						Eb	vi		#viio43/iv	#vii	o	43		iv		{	o7	0	1	-2, -5, 4, 1		4	-2	2	10	0.16666666666666666	0.125	3.875	0.03125
55	55	0	0	4/4	2	1	i6/iv						Eb	vi		i6/iv	i		6		iv			m	0	1	-4, 0, -1		-1	-4	2	9	0.18181818181818182	0.125	3.875	0.03125
56	56	0	0	4/4	2	1	iio6/iv						Eb	vi		iio6/iv	ii	o	6		iv			o	0	1	-2, -5, 1		1	-2	1	5	0.16666666666666666	0.0625	1.9375	0.03125
56	56	1/2	1/2	4/4	2	1	V(64)/iv						Eb	vi		V(64)/iv	V			64	iv			M	0	1	0, -1, -4		0	0	0	4	0.0	0.0	1.0	0.0
56	56	3/4	3/4	4/4	2	1	V7/iv						Eb	vi		V7/iv	V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
57	57	0	0	4/4	2	1	i/iv|PAC}						Eb	vi		i/iv	i				iv	PAC	}	m	0	1	-1, -4, 0		-1	-1	1	4	0.2	0.0	1.625	0.0
57	57	1/2	1/2	4/4	2	1	#viio65{						Eb	vi		#viio65	#vii	o	65				{	o7	0	1	2, -1, -4, 5		5	2	1	5	0.16666666666666666	0.0625	1.9375	0.03125
58	58	0	0	4/4	2	1	i6						Eb	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3	0	4	0.0	0.0	1.625	0.0
58	58	1/2	1/2	4/4	2	1	V65						Eb	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5	1	5	0.16666666666666666	0.0625	1.9375	0.03125
59	59	0	0	4/4	2	1	i						Eb	vi		i	i							m	0	1	0, -3, 1		0	0	6	11	0.35294117647058826	0.375	0.875	0.3
60	60	0	0	4/4	2	1	i6						Eb	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3	3	7	0.3	0.1875	0.8125	0.1875
60	60	1/2	1/2	4/4	2	1	iv						Eb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1	2	3	0.4	0.125	0.375	0.25
60	60	3/4	3/4	4/4	2	1	iv6						Eb	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4	2	3	0.4	0.125	0.375	0.25
61	61	0	0	4/4	2	1	V|HC}						Eb	vi		V	V					HC	}	M	0	1	1, 5, 2		1	1	1	13	0.07142857142857142	0.0625	1.1875	0.05
62	62	0	0	4/4	2	1	i{						Eb	vi		i	i						{	m	0	1	0, -3, 1		0	0	2	6	0.25	0.125	0.75	0.14285714285714285
62	62	3/8	3/8	4/4	2	1	V65						Eb	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5	0	4	0.0	0.0	0.375	0.0
62	62	1/2	1/2	4/4	2	1	i						Eb	vi		i	i							m	0	1	0, -3, 1		0	0	2	6	0.25	0.125	0.75	0.14285714285714285
62	62	7/8	7/8	4/4	2	1	V65						Eb	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5	0	4	0.0	0.0	0.375	0.0
63	63	0	0	4/4	2	1	i						Eb	vi		i	i							m	0	1	0, -3, 1		0	0	3	8	0.2727272727272727	0.25	0.75	0.25
63	63	3/8	3/8	4/4	2	1	V6						Eb	vi		V6	V		6					M	0	1	5, 2, 1		1	5	0	4	0.0	0.0	0.375	0.0
63	63	1/2	1/2	4/4	2	1	i						Eb	vi		i	i							m	0	1	0, -3, 1		0	0	3	9	0.25	0.25	0.875	0.2222222222222222
63	63	7/8	7/8	4/4	2	1	#viio/iv						Eb	vi		#viio/iv	#vii	o			iv			o	0	1	4, 1, -2		4	4	0	4	0.0	0.0	0.375	0.0
64	64	0	0	4/4	2	1	i/iv						Eb	vi		i/iv	i				iv			m	0	1	-1, -4, 0		-1	-1	2	5	0.2857142857142857	0.125	0.5	0.2
64	64	3/8	3/8	4/4	2	1	V65/iv						Eb	vi		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4	0	4	0.0	0.0	0.375	0.0
64	64	1/2	1/2	4/4	2	1	i/iv						Eb	vi		i/iv	i				iv			m	0	1	-1, -4, 0		-1	-1	2	6	0.25	0.125	0.75	0.14285714285714285
64	64	7/8	7/8	4/4	2	1	V65/iv						Eb	vi		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4	0	4	0.0	0.0	0.375	0.0
65	65	0	0	4/4	2	1	i/iv						Eb	vi		i/iv	i				iv			m	0	1	-1, -4, 0		-1	-1	3	8	0.2727272727272727	0.25	0.75	0.25
65	65	3/8	3/8	4/4	2	1	V6/iv						Eb	vi		V6/iv	V		6		iv			M	0	1	4, 1, 0		0	4	0	4	0.0	0.0	0.375	0.0
65	65	1/2	1/2	4/4	2	1	i/iv						Eb	vi		i/iv	i				iv			m	0	1	-1, -4, 0		-1	-1	3	9	0.25	0.25	0.875	0.2222222222222222
65	65	7/8	7/8	4/4	2	1	I.viio/V						Eb	I		viio/V	vii	o			V			o	0	0	3, 0, -3		3	3	0	4	0.0	0.0	0.375	0.0
66	66	0	0	4/4	2	1	I/V						Eb	I		I/V	I				V			M	0	0	-2, 2, -1		-2	-2	2	5	0.2857142857142857	0.125	0.5	0.2
66	66	3/8	3/8	4/4	2	1	V65/V						Eb	I		V65/V	V		65		V			Mm7	0	0	3, 0, -3, -1		-1	3	0	4	0.0	0.0	0.375	0.0
66	66	1/2	1/2	4/4	2	1	I/V						Eb	I		I/V	I				V			M	0	0	-2, 2, -1		-2	-2	2	6	0.25	0.125	0.75	0.14285714285714285
66	66	7/8	7/8	4/4	2	1	V65/V						Eb	I		V65/V	V		65		V			Mm7	0	0	3, 0, -3, -1		-1	3	0	4	0.0	0.0	0.375	0.0
67	67	0	0	4/4	2	1	I/V						Eb	I		I/V	I				V			M	0	0	-2, 2, -1		-2	-2	3	8	0.2727272727272727	0.25	0.75	0.25
67	67	3/8	3/8	4/4	2	1	V6/V						Eb	I		V6/V	V		6		V			M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.375	0.0
67	67	1/2	1/2	4/4	2	1	I/V						Eb	I		I/V	I				V			M	0	0	-2, 2, -1		-2	-2	3	9	0.25	0.25	0.875	0.2222222222222222
67	67	7/8	7/8	4/4	2	1	V						Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
68	68	0	0	4/4	2	1	I						Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	5	0.2857142857142857	0.125	0.5	0.2
68	68	3/8	3/8	4/4	2	1	V65/I						Eb	I		V65/I	V		65		I			Mm7	0	0	2, -1, -4, -2		-2	2	0	4	0.0	0.0	0.375	0.0
68	68	1/2	1/2	4/4	2	1	I						Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	6	0.25	0.125	0.75	0.14285714285714285
68	68	7/8	7/8	4/4	2	1	V65/I						Eb	I		V65/I	V		65		I			Mm7	0	0	2, -1, -4, -2		-2	2	0	4	0.0	0.0	0.375	0.0
69	69	0	0	4/4	2	1	I						Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	3	8	0.2727272727272727	0.25	0.75	0.25
69	69	3/8	3/8	4/4	2	1	V6/I						Eb	I		V6/I	V		6		I			M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.375	0.0
69	69	1/2	1/2	4/4	2	1	I						Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	3	9	0.25	0.25	0.875	0.2222222222222222
69	69	7/8	7/8	4/4	2	1	V7/IV						Eb	I		V7/IV	V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3	-3	0	4	0.0	0.0	0.375	0.0
70	70	0	0	4/4	2	1	IV(9)}{						Eb	I		IV(9)	IV			9			}{	M	0	0	-4, 0, -3	-2	-4	-4	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
70	70	1/4	1/4	4/4	2	1	IV						Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	2	2	0.5	0.125	0.125	0.5
70	70	1/2	1/2	4/4	2	1	vii%65						Eb	I		vii%65	vii	%	65					%7	0	0	-1, -4, 0, 2		2	-1	0	9	0.0	0.0	0.9375	0.0
