mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	d.i{	d	i		i	i						{	m	1	1	2, -1, 3		2	2	7	14	0.3333333333333333	0.875	2.125	0.2916666666666667
3	3	0	0	3/4	2	1	V7	d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	6	15	0.2857142857142857	0.75	2.25	0.25
5	5	0	0	3/4	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
5	5	1/4	1/4	3/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
5	5	1/2	1/2	3/4	2	1	iv7	d	i		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
6	6	0	0	3/4	2	1	V/III	d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
6	6	1/4	1/4	3/4	2	1	V65/III	d	i		V65/III	V		65		III			Mm7	1	1	4, 1, -2, 0		0	4	0	5	0.0	0.0	0.75	0.0
6	6	1/2	1/2	3/4	2	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1	-1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
7	7	0	0	3/4	2	1	IV/III	d	i		IV/III	IV				III			M	1	1	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.4375	0.125
7	7	1/4	1/4	3/4	2	1	V(64)/III	d	i		V(64)/III	V			64	III			M	1	1	0, -1, 3		0	0	0	3	0.0	0.0	0.75	0.0
7	7	1/2	1/2	3/4	2	1	V/III	d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
8	8	0	0	3/4	2	1	I/III|PAC}	d	i		I/III	I				III	PAC	}	M	1	1	-1, 3, 0		-1	-1	4	14	0.2222222222222222	0.5	3.0	0.14285714285714285
10	10	0	0	3/4	2	1	V(64)/III	d	i		V(64)/III	V			64	III			M	1	1	0, -1, 3		0	0	0	4	0.0	0.0	0.75	0.0
10	10	1/4	1/4	3/4	2	1	viio64/III	d	i		viio64/III	vii	o	64		III			o	1	1	-2, 4, 1		4	-2	2	4	0.3333333333333333	0.25	0.75	0.25
11	11	0	0	3/4	2	1	V6/III	d	i		V6/III	V		6		III			M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.125	0.375	0.25
11	11	1/4	1/4	3/4	2	1	V7/III	d	i		V7/III	V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	1	7	0.125	0.125	1.375	0.08333333333333333
12	12	0	0	3/4	2	1	III(94)}	d	i		III(94)	III			94			}	M	1	1	-1, -2, 0	1	-1	-1	0	4	0.0	0.0	0.75	0.0
12	12	1/4	1/4	3/4	2	1	III	d	i		III	III							M	1	1	-1, 3, 0		-1	-1	3	3	0.5	0.375	0.625	0.375
13	13	0	0	3/4	2	1	III6{	d	i		III6	III		6				{	M	1	1	3, 0, -1		-1	3	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
13	13	1/2	1/2	3/4	2	1	V7/III	d	i		V7/III	V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
14	14	0	0	3/4	2	1	V/iv	d	i		V/iv	V				iv			M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.0	0.75	0.0
14	14	1/4	1/4	3/4	2	1	#viio64/iv	d	i		#viio64/iv	#vii	o	64		iv			o	1	1	0, 6, 3		6	0	0	1	0.0	0.0	0.25	0.0
14	14	1/2	1/2	3/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.5	0.0
15	15	0	0	3/4	2	1	iv	d	i		iv	iv							m	1	1	1, -2, 2		1	1	4	3	0.5714285714285714	0.3333333333333333	0.4166666666666667	0.4444444444444444
15	15	1/2	1/2	3/4	2	1	iio6	d	i		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
16	16	0	0	3/4	2	1	V|HC}	d	i		V	V					HC	}	M	1	1	3, 7, 4		3	3	5	6	0.45454545454545453	0.4166666666666667	0.8333333333333334	0.33333333333333337
17	17	0	0	3/4	2	1	i{	d	i		i	i						{	m	1	1	2, -1, 3		2	2	7	14	0.3333333333333333	0.875	2.125	0.2916666666666667
19	19	0	0	3/4	2	1	V7	d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	6	15	0.2857142857142857	0.75	2.25	0.25
21	21	0	0	3/4	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
21	21	1/4	1/4	3/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
