mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
23	23	0	0	3/4	2	1	IV		Eb	I		IV		IV							M	0	0	-4, 0, -3		-4	-4	2	3	0.4	0.0625	0.4375	0.125
23	23	1/4	1/4	3/4	2	1	V(64)		Eb	I		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	0	3	0.0	0.0	0.75	0.0
23	23	1/2	1/2	3/4	2	1	V		Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
24	24	0	0	3/4	2	1	I|PAC}		Eb	I		I		I					PAC	}	M	0	0	-3, 1, -2		-3	-3	0	9	0.0	0.0	1.625	0.0
25	25	0	0	3/4	2	1	I{		Eb	I		I		I						{	M	0	0	-3, 1, -2		-3	-3	1	8	0.1111111111111111	0.0625	1.4375	0.041666666666666664
25	25	1/2	1/2	3/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	5	0.0	0.0	0.5	0.0
26	26	0	0	3/4	2	1	I		Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	5	6	0.45454545454545453	0.3125	0.9375	0.25
27	27	0	0	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
27	27	1/2	1/2	3/4	2	1	ii6/V		Eb	I		ii6/V		ii		6		V			m	0	0	-3, 1, 0		0	-3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
28	28	0	0	3/4	2	1	V/V|HC}		Eb	I		V/V		V				V	HC	}	M	0	0	-1, 3, 0		-1	-1	4	6	0.4	0.375	1.125	0.25
29	29	0	0	3/4	2	1	V.I{		Eb	V		I		I						{	M	0	0	-2, 2, -1		-2	-2	2	7	0.2222222222222222	0.375	1.125	0.25
30	30	0	0	3/4	2	1	IV		Eb	V		IV		IV							M	0	0	-3, 1, -2		-3	-3	2	7	0.2222222222222222	0.1875	1.3125	0.125
31	31	0	0	3/4	2	1	ii		Eb	V		ii		ii							m	0	0	0, -3, 1		0	0	4	8	0.3333333333333333	0.375	1.125	0.25
32	32	0	0	3/4	2	1	V(4)		Eb	V		V(4)		V			4				M	0	0	-1, -2, 0		-1	-1	1	4	0.2	0.125	0.875	0.125
32	32	1/2	1/2	3/4	2	1	V2		Eb	V		V2		V		2					Mm7	0	0	-3, -1, 3, 0		-1	-3	0	3	0.0	0.0	0.5	0.0
33	33	0	0	3/4	2	1	I6		Eb	V		I6		I		6					M	0	0	2, -1, -2		-2	2	1	4	0.2	0.03125	0.46875	0.0625
33	33	1/4	1/4	3/4	2	1	viio6		Eb	V		viio6		vii	o	6					o	0	0	0, -3, 3		3	0	0	3	0.0	0.0	0.5	0.0
33	33	1/2	1/2	3/4	2	1	vi6		Eb	V		vi6		vi		6					m	0	0	-2, 2, 1		1	-2	0	3	0.0	0.0	0.5	0.0
34	34	0	0	3/4	2	1	V6		Eb	V		V6		V		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.75	0.0
34	34	1/4	1/4	3/4	2	1	V7		Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	4	0.0	0.0	0.75	0.0
34	34	1/2	1/2	3/4	2	1	vi		Eb	V		vi		vi							m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.625	0.0
34	34	5/8	5/8	3/4	2	1	I6		Eb	V		I6		I		6					M	0	0	2, -1, -2		-2	2	0	1	0.0	0.0	0.125	0.0
35	35	0	0	3/4	2	1	ii6		Eb	V		ii6		ii		6					m	0	0	-3, 1, 0		0	-3	1	4	0.2	0.03125	0.46875	0.0625
35	35	1/4	1/4	3/4	2	1	V(64)		Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	0	4	0.0	0.0	1.375	0.0
35	35	1/2	1/2	3/4	2	1	V7		Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.5	0.0
36	36	0	0	3/4	2	1	I|PAC}{		Eb	V		I		I					PAC	}{	M	0	0	-2, 2, -1		-2	-2	3	8	0.2727272727272727	0.3125	1.0625	0.22727272727272727
36	36	1/2	1/2	3/4	2	1	I.V2		Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	2	4	0.3333333333333333	0.125	0.375	0.25
37	37	0	0	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	3	9	0.25	0.1875	1.3125	0.125
38	38	0	0	3/4	2	1	IV		Eb	I		IV		IV							M	0	0	-4, 0, -3		-4	-4	4	4	0.5	0.375	0.625	0.375
38	38	1/2	1/2	3/4	2	1	ii6		Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	2	2	0.5	0.1875	0.3125	0.375
39	39	0	0	3/4	2	1	V2		Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	3	0.25	0.0	0.5	0.0
39	39	1/4	1/4	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.5	0.0
39	39	1/2	1/2	3/4	2	1	I		Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.5	0.0
40	40	0	0	3/4	2	1	V2		Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	3	0.25	0.0	0.5	0.0
40	40	1/4	1/4	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.5	0.0
40	40	1/2	1/2	3/4	2	1	I		Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.5	0.0
41	41	0	0	3/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	3	0.0	0.0	0.5	0.0
41	41	1/4	1/4	3/4	2	1	I		Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	1.0	0.0
42	42	0	0	3/4	2	1	V|HC}		Eb	I		V		V					HC	}	M	0	0	-2, 2, -1		-2	-2	20	33	0.37735849056603776	1.375	3.875	0.2619047619047619
47	47	0	0	3/4	2	1	vi.III{		Eb	vi		III		III						{	M	0	1	-3, 1, -2		-3	-3	0	12	0.0	0.0	0.75	0.0
48	48	0	0	3/4	2	1	#viio6		Eb	vi		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2	0	12	0.0	0.0	0.75	0.0
49	49	0	0	3/4	2	1	i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0	0	12	0.0	0.0	0.75	0.0
50	50	0	0	3/4	2	1	V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1	0	12	0.0	0.0	0.75	0.0
51	51	0	0	3/4	2	1	i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3	0	13	0.0	0.0	1.1875	0.0
52	52	0	0	3/4	2	1	V7		Eb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1	1	7	0.125	0.0625	0.625	0.09090909090909091
52	52	1/2	1/2	3/4	2	1	V65		Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5	0	6	0.0	0.0	0.75	0.0
53	53	0	0	3/4	2	1	i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0	0	14	0.0	0.0	1.4375	0.0
54	54	0	0	3/4	2	1	V7		Eb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1	1	7	0.125	0.0625	0.625	0.09090909090909091
54	54	1/2	1/2	3/4	2	1	V65		Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5	0	6	0.0	0.0	0.75	0.0
55	55	0	0	3/4	2	1	i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
55	55	1/4	1/4	3/4	2	1	iv6		Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
55	55	1/2	1/2	3/4	2	1	#viio/iv		Eb	vi		#viio/iv		#vii	o			iv			o	0	1	4, 1, -2		4	4	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
56	56	0	0	3/4	2	1	iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
56	56	1/4	1/4	3/4	2	1	#viio6		Eb	vi		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
56	56	1/2	1/2	3/4	2	1	i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
57	57	0	0	3/4	2	1	iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
57	57	1/4	1/4	3/4	2	1	iv6		Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
57	57	1/2	1/2	3/4	2	1	iio6		Eb	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
58	58	0	0	3/4	2	1	V|HC}		Eb	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1	7	8	0.4666666666666667	0.875	1.125	0.4375
59	59	0	0	3/4	2	1	i{		Eb	vi		i		i						{	m	0	1	0, -3, 1		0	0	2	7	0.2222222222222222	0.375	1.125	0.25
60	60	0	0	3/4	2	1	iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1	2	7	0.2222222222222222	0.1875	1.3125	0.125
61	61	0	0	3/4	2	1	iio		Eb	vi		iio		ii	o						o	0	1	2, -1, -4		2	2	4	8	0.3333333333333333	0.375	1.125	0.25
62	62	0	0	3/4	2	1	V[V(64)		Eb	vi	V	V(64)		V			64				M	0	1	1, 0, -3		1	1	0	3	0.0	0.0	1.125	0.0
62	62	1/4	1/4	3/4	2	1	V		Eb	vi	V	V		V							M	0	1	1, 5, 2		1	1	2	2	0.5	0.25	0.25	0.5
62	62	1/2	1/2	3/4	2	1	V7		Eb	vi	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.5	0.0
63	63	0	0	3/4	2	1	i(42)		Eb	vi	V	i(42)		i			42				m	0	1	2, -1, 1		0	2	0	4	0.0	0.0	0.875	0.0
63	63	1/4	1/4	3/4	2	1	i]		Eb	vi	V	i		i							m	0	1	0, -3, 1		0	0	2	6	0.25	0.25	1.0	0.2
64	64	0	0	3/4	2	1	iv6(^9^7)		Eb	vi		iv6(^9^7)		iv		6	^9^7				m	0	1	-4, 0, -3	1	-1	-4	0	5	0.0	0.0	1.25	0.0
64	64	1/4	1/4	3/4	2	1	iv6		Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4	6	4	0.6	0.5	0.5	0.5
65	65	0	0	3/4	2	1	It6		Eb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4	3	4	0.42857142857142855	0.1875	1.3125	0.125
65	65	1/2	1/2	3/4	2	1	V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
65	65	5/8	5/8	3/4	2	1	V2	#viio64	Eb	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1	0	3	0.0	0.0	0.3125	0.0
66	66	0	0	3/4	2	1	i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.375	0.0
66	66	1/8	1/8	3/4	2	1	iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
66	66	1/4	1/4	3/4	2	1	V(64)		Eb	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1	2	3	0.4	0.25	0.5	0.3333333333333333
66	66	1/2	1/2	3/4	2	1	V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1	2	3	0.4	0.25	0.5	0.3333333333333333
67	67	0	0	3/4	2	1	i6|EC		Eb	vi		i6		i		6			EC		m	0	1	-3, 1, 0		0	-3	6	8	0.42857142857142855	0.375	0.875	0.3
68	68	0	0	3/4	2	1	iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1	2	3	0.4	0.0625	0.4375	0.125
68	68	1/4	1/4	3/4	2	1	V(64)		Eb	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1	0	3	0.0	0.0	0.75	0.0
68	68	1/2	1/2	3/4	2	1	V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
69	69	0	0	3/4	2	1	i|PAC}		Eb	vi		i		i					PAC	}	m	0	1	0, -3, 1		0	0	3	4	0.42857142857142855	0.375	0.625	0.375
