mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
9	9	0	0	3/4	2	1	I{	D	I		I	I						{	M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	1.0	0.0
9	9	1/2	1/2	3/4	2	1	vi	D	I		vi	vi							m	0	0	5, 2, 6		5	5	0	5	0.0	0.0	0.75	0.0
10	10	1/4	1/4	3/4	2	1	viio/V	D	I		viio/V	vii	o			V			o	0	0	8, 5, 2		8	8	0	4	0.0	0.0	0.5	0.0
10	10	1/2	1/2	3/4	2	1	V/V	D	I		V/V	V				V			M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.5	0.0
11	11	0	0	3/4	2	1	V6	D	I		V6	V		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.75	0.0
11	11	1/4	1/4	3/4	2	1	IV/V	D	I		IV/V	IV				V			M	0	0	2, 6, 3		2	2	2	3	0.4	0.0625	0.6875	0.08333333333333333
11	11	1/2	1/2	3/4	2	1	V6/ii	D	I		V6/ii	V		6		ii			M	0	0	9, 6, 5		5	9	2	3	0.4	0.0625	0.6875	0.08333333333333333
12	12	0	0	3/4	2	1	V(4)/V	D	I		V(4)/V	V			4	V			M	0	0	4, 3, 5		4	4	1	2	0.3333333333333333	0.0625	0.4375	0.125
12	12	1/4	1/4	3/4	2	1	V/V|HC}	D	I		V/V	V				V	HC	}	M	0	0	4, 8, 5		4	4	2	3	0.4	0.25	0.75	0.25
13	13	0	0	3/4	2	1	I/V{	D	I		I/V	I				V		{	M	0	0	3, 7, 4		3	3	9	10	0.47368421052631576	1.125	1.375	0.45
15	15	0	0	3/4	2	1	IV/V	D	I		IV/V	IV				V			M	0	0	2, 6, 3		2	2	2	3	0.4	0.0625	0.4375	0.125
15	15	1/4	1/4	3/4	2	1	V(64)/V	D	I		V(64)/V	V			64	V			M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.75	0.0
15	15	1/2	1/2	3/4	2	1	V/V	D	I		V/V	V				V			M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
16	16	0	0	3/4	2	1	I/V|PAC}	D	I		I/V	I				V	PAC	}	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
16	16	1/2	1/2	3/4	2	1	V2	D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	0	1	0.0	0.0	0.25	0.0
17	17	0	0	3/4	2	1	I6{	D	I		I6	I		6				{	M	0	0	6, 3, 2		2	6	2	11	0.15384615384615385	0.125	2.125	0.05555555555555555
18	18	0	0	3/4	2	1	IV	D	I		IV	IV							M	0	0	1, 5, 2		1	1	1	4	0.2	0.125	0.875	0.125
18	18	1/2	1/2	3/4	2	1	I	D	I		I	I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.75	0.0
19	19	0	0	3/4	2	1	V43	D	I		V43	V		43					Mm7	0	0	4, 1, 3, 7		3	4	0	3	0.0	0.0	0.5	0.0
19	19	1/4	1/4	3/4	2	1	V65	D	I		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	4	0.0	0.0	0.75	0.0
19	19	1/2	1/2	3/4	2	1	I	D	I		I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
20	20	0	0	3/4	2	1	V|HC}	D	I		V	V					HC	}	M	0	0	3, 7, 4		3	3	3	4	0.42857142857142855	0.375	0.625	0.375
21	21	0	0	3/4	2	1	I{	D	I		I	I						{	M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
21	21	1/4	1/4	3/4	2	1	V6	D	I		V6	V		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.625	0.0
21	21	1/2	1/2	3/4	2	1	V	D	I		V	V							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
22	22	0	0	3/4	2	1	I[I	D	I	I	I	I							M	0	0	2, 6, 3		2	2	2	6	0.25	0.25	2.25	0.1
22	22	1/2	1/2	3/4	2	1	V]	D	I	I	V	V							M	0	0	3, 7, 4		3	3	2	2	0.5	0.25	0.25	0.5
23	23	0	0	3/4	2	1	IV	D	I		IV	IV							M	0	0	1, 5, 2		1	1	3	4	0.42857142857142855	0.25	0.75	0.25
23	23	1/2	1/2	3/4	2	1	I	D	I		I	I							M	0	0	2, 6, 3		2	2	2	3	0.4	0.25	0.5	0.3333333333333333
24	24	0	0	3/4	2	1	ii(94)	D	I		ii(94)	ii			94				m	0	0	4, 3, 5	6	4	4	0	3	0.0	0.0	0.75	0.0
24	24	1/4	1/4	3/4	2	1	V7	D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
24	24	1/2	1/2	3/4	2	1	I	D	I		I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
25	25	0	0	3/4	2	1	IV	D	I		IV	IV							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	1.0	0.0
25	25	1/2	1/2	3/4	2	1	ii6	D	I		ii6	ii		6					m	0	0	1, 5, 4		4	1	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
26	26	0	0	3/4	2	1	V2	D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	1	5	0.16666666666666666	0.0	1.5	0.0
26	26	1/2	1/2	3/4	2	1	I6	D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	5	0.0	0.0	0.75	0.0
27	27	0	0	3/4	2	1	IV	D	I		IV	IV							M	0	0	1, 5, 2		1	1	2	3	0.4	0.0625	0.4375	0.125
27	27	1/4	1/4	3/4	2	1	V(64)	D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	3	0.0	0.0	0.75	0.0
27	27	1/2	1/2	3/4	2	1	V	D	I		V	V							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
28	28	0	0	3/4	2	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.25	0.0
