mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
23	22	1/8	1/8	2/4	2	1	ii		G	V		ii		ii							m	0	0	4, 1, 5		4	4	2	3	0.4	0.03125	0.21875	0.125
23	22	1/4	1/4	2/4	2	1	V(64)		G	V		V(64)		V			64				M	0	0	3, 2, 6		3	3	0	2	0.0	0.0	0.25	0.0
23	22	3/8	3/8	2/4	2	1	V		G	V		V		V							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
24	23	0	0	2/4	2	1	I(74)}		G	V		I(74)		I			74			}	M	0	0	2, 1, 3	7	2	2	0	4	0.0	0.0	0.75	0.0
24	23	1/4	1/4	2/4	2	1	I|PAC		G	V		I		I					PAC		M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
25	23	0	3/8	2/4	2	1	I.I/V{		G	I		I/V		I				V		{	M	0	0	2, 6, 3		2	2	1	6	0.14285714285714285	0.0625	0.5625	0.1
26	24	1/4	1/4	2/4	2	1	V6/V		G	I		V6/V		V		6		V			M	0	0	7, 4, 3		3	7	0	6	0.0	0.0	0.5	0.0
27	25	0	0	2/4	2	1	vi/V		G	I		vi/V		vi				V			m	0	0	5, 2, 6		5	5	1	5	0.16666666666666666	0.0625	0.4375	0.125
27	25	1/4	1/4	2/4	2	1	IV/V		G	I		IV/V		IV				V			M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.4375	0.0
28	26	0	0	2/4	2	1	I6/V		G	I		I6/V		I		6		V			M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
28	26	1/8	1/8	2/4	2	1	vi/V		G	I		vi/V		vi				V			m	0	0	5, 2, 6		5	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
28	26	1/4	1/4	2/4	2	1	ii6/V		G	I		ii6/V		ii		6		V			m	0	0	1, 5, 4		4	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
28	26	3/8	3/8	2/4	2	1	V/V		G	I		V/V		V				V			M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
29	27	0	0	2/4	2	1	I/V|PAC}		G	I		I/V		I				V	PAC	}	M	0	0	2, 6, 3		2	2	1	3	0.25	0.0	0.375	0.0
29	27	1/4	1/4	2/4	2	1	iv6/ii		G	I		iv6/ii		iv		6		ii			m	0	0	-1, 3, 2		2	-1	0	1	0.0	0.0	0.125	0.0
29	27	3/8	3/8	2/4	2	1	iv/ii		G	I		iv/ii		iv				ii			m	0	0	2, -1, 3		2	2	0	1	0.0	0.0	0.125	0.0
30	28	0	0	2/4	2	1	V7/ii{		G	I		V7/ii		V		7		ii		{	Mm7	0	0	4, 8, 5, 2		4	4	1	11	0.08333333333333333	0.0625	1.4375	0.041666666666666664
30	28	3/8	3/8	2/4	2	1	V(64)/ii		G	I		V(64)/ii		V			64	ii			M	0	0	4, 3, 0		4	4	3	5	0.375	0.1875	0.4375	0.3
31	29	1/8	1/8	2/4	2	1	#viio/ii		G	I		#viio/ii		#vii	o			ii			o	0	0	8, 5, 2		8	8	0	5	0.0	0.0	0.375	0.0
31	29	1/4	1/4	2/4	2	1	i/ii		G	I		i/ii		i				ii			m	0	0	3, 0, 4		3	3	2	8	0.2	0.125	0.625	0.16666666666666666
32	30	0	0	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	11	0.08333333333333333	0.0625	1.4375	0.041666666666666664
32	30	3/8	3/8	2/4	2	1	V(64)		G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	3	5	0.375	0.1875	0.4375	0.3
33	31	1/8	1/8	2/4	2	1	viio		G	I		viio		vii	o						o	0	0	6, 3, 0		6	6	0	5	0.0	0.0	0.375	0.0
33	31	1/4	1/4	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	2	8	0.2	0.125	0.625	0.16666666666666666
34	32	0	0	2/4	2	1	iv6		G	I		iv6		iv		6					m	0	0	-3, 1, 0		0	-3	4	5	0.4444444444444444	0.25	0.375	0.4
34	32	3/8	3/8	2/4	2	1	It6		G	I		It6	It	vii	o	6	b3	V			It	0	0	-3, 1, 7		7	-3	1	4	0.2	0.0625	0.3125	0.16666666666666666
35	33	0	0	2/4	2	1	V[V}{		G	I	V	V		V						}{	M	0	0	2, 6, 3		2	2	1	3	0.25	0.0625	0.3125	0.16666666666666666
35	33	1/8	1/8	2/4	2	1	V6/ii		G	I	V	V6/ii		V		6		ii			M	0	0	8, 5, 4		4	8	1	3	0.25	0.125	0.25	0.3333333333333333
35	33	1/4	1/4	2/4	2	1	ii		G	I	V	ii		ii							m	0	0	3, 0, 4		3	3	3	1	0.75	0.25	0.125	0.6666666666666666
35	33	3/8	3/8	2/4	2	1	V		G	I	V	V		V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.375	0.0
36	34	0	0	2/4	2	1	I]		G	I	V	I		I							M	0	0	1, 5, 2		1	1	2	6	0.25	0.125	0.625	0.16666666666666666
36	34	1/4	1/4	2/4	2	1	viio7/V		G	I		viio7/V		vii	o	7		V			o7	0	0	7, 4, 1, -2		7	7	1	7	0.125	0.0625	0.6875	0.08333333333333333
37	35	0	0	2/4	2	1	V|HC}		G	I		V		V					HC	}	M	0	0	2, 6, 3		2	2	3	8	0.2727272727272727	0.16666666666666666	0.6458333333333334	0.20512820512820512
38	36	0	0	2/4	2	1	I{		G	I		I		I						{	M	0	0	1, 5, 2		1	1	1	6	0.14285714285714285	0.03125	0.46875	0.0625
38	36	1/4	1/4	2/4	2	1	V		G	I		V		V							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.5	0.0
39	37	0	0	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.0	0.5	0.0
39	37	1/4	1/4	2/4	2	1	V		G	I		V		V							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	0.375	0.14285714285714285
40	38	0	0	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
40	38	1/8	1/8	2/4	2	1	iii6		G	I		iii6		iii		6					m	0	0	2, 6, 5		5	2	0	3	0.0	0.0	0.25	0.0
40	38	1/4	1/4	2/4	2	1	ii6		G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	0	3	0.0	0.0	0.25	0.0
40	38	3/8	3/8	2/4	2	1	I6		G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.25	0.0
41	39	0	0	2/4	2	1	viio6		G	I		viio6		vii	o	6					o	0	0	3, 0, 6		6	3	0	3	0.0	0.0	0.25	0.0
41	39	1/8	1/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	2	4	0.3333333333333333	0.03125	0.21875	0.125
41	39	1/4	1/4	2/4	2	1	V		G	I		V		V							M	0	0	2, 6, 3		2	2	2	3	0.4	0.125	0.25	0.3333333333333333
42	40	0	0	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	1	6	0.14285714285714285	0.03125	0.46875	0.0625
42	40	1/4	1/4	2/4	2	1	V		G	I		V		V							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.5	0.0
43	41	0	0	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.0	0.5	0.0
43	41	1/4	1/4	2/4	2	1	V		G	I		V		V							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	0.375	0.14285714285714285
44	42	0	0	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
44	42	1/8	1/8	2/4	2	1	I64		G	I		I64		I		64					M	0	0	2, 1, 5		1	2	0	3	0.0	0.0	0.25	0.0
44	42	1/4	1/4	2/4	2	1	IV		G	I		IV		IV							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
44	42	3/8	3/8	2/4	2	1	I6		G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.25	0.0
45	43	0	0	2/4	2	1	viio6		G	I		viio6		vii	o	6					o	0	0	3, 0, 6		6	3	1	3	0.25	0.0625	0.1875	0.25
45	43	1/8	1/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	2	4	0.3333333333333333	0.03125	0.21875	0.125
45	43	1/4	1/4	2/4	2	1	V6}		G	I		V6		V		6				}	M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.25	0.0
45	43	3/8	3/8	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.1875	0.0
46	44	0	0	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	4	17	0.19047619047619047	0.20833333333333334	1.7916666666666667	0.10416666666666667
47	45	3/8	3/8	2/4	2	1	I6		G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.25	0.0
48	46	0	0	2/4	2	1	IV		G	I		IV		IV							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
48	46	1/8	1/8	2/4	2	1	ii		G	I		ii		ii							m	0	0	3, 0, 4		3	3	2	3	0.4	0.03125	0.21875	0.125
48	46	1/4	1/4	2/4	2	1	V(64)		G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	2	0.0	0.0	0.25	0.0
48	46	3/8	3/8	2/4	2	1	V		G	I		V		V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
49	47	0	0	2/4	2	1	I|IAC		G	I		I		I					IAC		M	0	0	1, 5, 2		1	1	4	21	0.16	0.20833333333333334	2.7291666666666665	0.07092198581560284
50	48	3/8	3/8	2/4	2	1	I6		G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.25	0.0
51	49	0	0	2/4	2	1	IV		G	I		IV		IV							M	0	0	0, 4, 1		0	0	3	6	0.3333333333333333	0.0625	0.4375	0.125
51	49	1/4	1/4	2/4	2	1	V(64)		G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	3	0.0	0.0	0.375	0.0
51	49	3/8	3/8	2/4	2	1	V		G	I		V		V							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
52	50	0	0	2/4	2	1	I|PAC}		G	I		I		I					PAC	}	M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.625	0.0
