mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	Bb.I{	2.49514	2.85136	/		Bb	I		I	I						{	M	0	0	-2, 2, -1		-2	-2	0	22	0.0	0.0	3.5	0.0
3	3	1/4	1/4	3/4	2	1	IV					Bb	I		IV	IV							M	0	0	-3, 1, -2		-3	-3	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
3	3	1/2	1/2	3/4	2	1	vii%7/V					Bb	I		vii%7/V	vii	%	7		V			%7	0	0	4, 1, -2, 2		4	4	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
4	4	0	0	3/4	2	1	V					Bb	I		V	V							M	0	0	-1, 3, 0		-1	-1	1	3	0.25	0.03125	0.46875	0.0625
4	4	1/4	1/4	3/4	2	1	I|PAC}					Bb	I		I	I					PAC	}	M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
5	5	0	0	3/4	2	1	V{					Bb	I		V	V						{	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.25	0.0
5	5	1/4	1/4	3/4	2	1	viio64					Bb	I		viio64	vii	o	64					o	0	0	-3, 3, 0		3	-3	0	4	0.0	0.0	0.5	0.0
5	5	1/2	1/2	3/4	2	1	I6					Bb	I		I6	I		6					M	0	0	2, -1, -2		-2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
6	6	0	0	3/4	2	1	V					Bb	I		V	V							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.25	0.0
6	6	1/4	1/4	3/4	2	1	viio					Bb	I		viio	vii	o						o	0	0	3, 0, -3		3	3	0	4	0.0	0.0	0.5	0.0
6	6	1/2	1/2	3/4	2	1	I					Bb	I		I	I							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
7	7	0	0	3/4	2	1	IV					Bb	I		IV	IV							M	0	0	-3, 1, -2		-3	-3	2	5	0.2857142857142857	0.16666666666666666	0.8333333333333334	0.16666666666666666
7	7	1/2	1/2	3/4	2	1	vii%7/V					Bb	I		vii%7/V	vii	%	7		V			%7	0	0	4, 1, -2, 2		4	4	2	2	0.5	0.16666666666666666	0.3333333333333333	0.3333333333333333
8	8	0	0	3/4	2	1	V(64)					Bb	I		V(64)	V			64				M	0	0	-1, -2, 2		-1	-1	0	2	0.0	0.0	0.5	0.0
8	8	1/4	1/4	3/4	2	1	V6|HC}					Bb	I		V6	V		6			HC	}	M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
8	8	1/2	1/2	3/4	2	1	V.I64	0	-9	/	V	Bb	V		I64	I		64					M	0	0	0, -1, 3		-1	0	0	1	0.0	0.0	0.25	0.0
9	9	0	0	3/4	2	1	I{					Bb	V		I	I						{	M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
9	9	1/2	1/2	3/4	2	1	ii				viio6	Bb	V		ii	ii							m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.75	0.0
10	10	1/2	1/2	3/4	2	1	I6					Bb	V		I6	I		6					M	0	0	3, 0, -1		-1	3	0	1	0.0	0.0	0.25	0.0
11	11	0	0	3/4	2	1	I					Bb	V		I	I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
11	11	1/2	1/2	3/4	2	1	ii				viio6	Bb	V		ii	ii							m	0	0	1, -2, 2		1	1	0	6	0.0	0.0	1.5	0.0
12	12	1/2	1/2	3/4	2	1	I6}					Bb	V		I6	I		6				}	M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
13	13	0	0	3/4	2	1	I{					Bb	V		I	I						{	M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
13	13	1/4	1/4	3/4	2	1	V(64)					Bb	V		V(64)	V			64				M	0	0	0, -1, 3		0	0	0	3	0.0	0.0	0.25	0.0
13	13	1/2	1/2	3/4	2	1	V7					Bb	V		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
14	14	0	0	3/4	2	1	I					Bb	V		I	I							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0	0.75	0.0
14	14	1/4	1/4	3/4	2	1	I6					Bb	V		I6	I		6					M	0	0	3, 0, -1		-1	3	0	1	0.0	0.0	0.25	0.0
14	14	1/2	1/2	3/4	2	1	V					Bb	V		V	V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
15	15	0	0	3/4	2	1	I					Bb	V		I	I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.25	0.0
15	15	1/4	1/4	3/4	2	1	I6					Bb	V		I6	I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.5	0.0
15	15	1/2	1/2	3/4	2	1	V7					Bb	V		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
16	16	0	0	3/4	2	1	I					Bb	V		I	I							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0	0.75	0.0
16	16	1/4	1/4	3/4	2	1	I6					Bb	V		I6	I		6					M	0	0	3, 0, -1		-1	3	0	1	0.0	0.0	0.25	0.0
16	16	1/2	1/2	3/4	2	1	V|HC					Bb	V		V	V					HC		M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
17	17	0	0	3/4	2	1	IV6					Bb	V		IV6	IV		6					M	0	0	2, -1, -2		-2	2	2	5	0.2857142857142857	0.16666666666666666	0.8333333333333334	0.16666666666666666
17	17	1/2	1/2	3/4	2	1	I64					Bb	V		I64	I		64					M	0	0	0, -1, 3		-1	0	0	2	0.0	0.0	0.375	0.0
18	18	0	0	3/4	2	1	viio64					Bb	V		viio64	vii	o	64					o	0	0	-2, 4, 1		4	-2	2	5	0.2857142857142857	0.16666666666666666	0.8333333333333334	0.16666666666666666
18	18	1/2	1/2	3/4	2	1	I6					Bb	V		I6	I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.375	0.0
19	19	0	0	3/4	2	1	IV					Bb	V		IV	IV							M	0	0	-2, 2, -1		-2	-2	2	3	0.4	0.0625	0.4375	0.125
19	19	1/4	1/4	3/4	2	1	V(64)					Bb	V		V(64)	V			64				M	0	0	0, -1, 3		0	0	0	3	0.0	0.0	0.75	0.0
19	19	1/2	1/2	3/4	2	1	V					Bb	V		V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
20	20	0	0	3/4	2	1	I|PAC}					Bb	V		I	I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	11	0.0	0.0	1.9166666666666667	0.0
21	21	1/4	1/4	3/4	2	1	I6					Bb	V		I6	I		6					M	0	0	3, 0, -1		-1	3	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
21	21	1/2	1/2	3/4	2	1	V7					Bb	V		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	4	0.2	0.08333333333333333	0.4166666666666667	0.16666666666666666
22	22	0	0	3/4	2	1	I					Bb	V		I	I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.9166666666666666	0.0
22	22	1/2	1/2	3/4	2	1	I6					Bb	V		I6	I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.25	0.0
23	23	0	0	3/4	2	1	ii6					Bb	V		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	0	4	0.0	0.0	0.5	0.0
23	23	1/4	1/4	3/4	2	1	V(64)					Bb	V		V(64)	V			64				M	0	0	0, -1, 3		0	0	0	4	0.0	0.0	0.5	0.0
23	23	1/2	1/2	3/4	2	1	V7					Bb	V		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
24	24	0	0	3/4	2	1	I|PAC					Bb	V		I	I					PAC		M	0	0	-1, 3, 0		-1	-1	0	11	0.0	0.0	1.9166666666666667	0.0
25	25	1/4	1/4	3/4	2	1	I6					Bb	V		I6	I		6					M	0	0	3, 0, -1		-1	3	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
25	25	1/2	1/2	3/4	2	1	V7					Bb	V		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	4	0.2	0.08333333333333333	0.4166666666666667	0.16666666666666666
26	26	0	0	3/4	2	1	I					Bb	V		I	I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.9166666666666666	0.0
