mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	Eb.I{				Eb	I		I	I						{	M	0	0	-3, 1, -2		-3	-3	3	13	0.1875	0.25	3.125	0.07407407407407407
2	2	0	0	4/4	2	1	ii				Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.625	0.0
2	2	1/4	1/4	4/4	2	1	ii(+4)				Eb	I		ii(+4)	ii			+4				m	0	0	-1, -4, 0	-2	-1	-1	1	4	0.2	0.125	1.625	0.07142857142857142
2	2	1/2	1/2	4/4	2	1	V7				Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	1	7	0.125	0.0625	0.9375	0.0625
3	3	0	0	4/4	2	1	vi				Eb	I		vi	vi							m	0	0	0, -3, 1		0	0	2	6	0.25	0.125	1.75	0.06666666666666667
3	3	1/2	1/2	4/4	2	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	2	6	0.25	0.0625	0.6875	0.08333333333333333
4	4	0	0	4/4	2	1	ii6				Eb	I		ii6	ii		6					m	0	0	-4, 0, -1		-1	-4	1	2	0.3333333333333333	0.0	0.375	0.0
4	4	1/4	1/4	4/4	2	1	ii6(+7)				Eb	I		ii6(+7)	ii		6	+7				m	0	0	-4, 0, -1	-3	-1	-4	2	3	0.4	0.625	0.75	0.45454545454545453
4	4	3/4	3/4	4/4	2	1	V7				Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2						
4	4	1/2	1/2	4/4	2	2	V(64)				Eb	I		V(64)	V			64				M	0	0	-2, -3, 1		-2	-2	3	5	0.375	0.3125	0.8125	0.2777777777777778
5	5	0	0	4/4	2	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	7	0.2222222222222222	0.125	1.25	0.09090909090909091
5	5	1/2	1/2	4/4	2	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	7	0.0	0.0	1.0625	0.0
6	6	0	0	4/4	2	1	ii6				Eb	I		ii6	ii		6					m	0	0	-4, 0, -1		-1	-4	1	2	0.3333333333333333	0.0	0.375	0.0
6	6	1/4	1/4	4/4	2	1	ii6(+7)				Eb	I		ii6(+7)	ii		6	+7				m	0	0	-4, 0, -1	-3	-1	-4	2	3	0.4	0.625	0.75	0.45454545454545453
6	6	3/4	3/4	4/4	2	1	V7				Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2						
6	6	1/2	1/2	4/4	2	2	V(64)				Eb	I		V(64)	V			64				M	0	0	-2, -3, 1		-2	-2	3	5	0.375	0.3125	0.8125	0.2777777777777778
7	7	0	0	4/4	2	1	I|PAC}{				Eb	I		I	I					PAC	}{	M	0	0	-3, 1, -2		-3	-3	3	9	0.25	0.3125	1.1875	0.20833333333333334
8	8	0	0	4/4	2	1	IV64(^20)				Eb	I		IV64(^20)	IV		64	^20				M	0	0	-3, -4, -2		-4	-3	2	2	0.5	0.3125	0.3125	0.5
8	8	1/4	1/4	4/4	2	1	IV64				Eb	I		IV64	IV		64					M	0	0	-3, -4, 0		-4	-3	3	7	0.3	0.3125	0.8125	0.2777777777777778
9	9	0	0	4/4	2	1	I(^4^2)				Eb	I		I(^4^2)	I			^4^2				M	0	0	-3, -1, -4		-3	-3	1	3	0.25	0.0625	0.5625	0.1
9	9	1/4	1/4	4/4	2	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	8	0.2	0.25	1.125	0.18181818181818182
10	10	0	0	4/4	2	1	ii				Eb	I		ii	ii							m	0	0	-1, -4, 0		-1	-1	2	3	0.4	0.25	0.5	0.3333333333333333
10	10	1/4	1/4	4/4	2	1	V65				Eb	I		V65	V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	6	0.0	0.0	0.75	0.0
10	10	1/2	1/2	4/4	2	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	2	10	0.16666666666666666	0.25	1.75	0.125
11	11	0	0	4/4	2	1	V(64)				Eb	I		V(64)	V			64				M	0	0	-2, -3, 1		-2	-2	1	4	0.2	0.0	1.0	0.0
11	11	1/4	1/4	4/4	2	1	V|HC}				Eb	I		V	V					HC	}	M	0	0	-2, 2, -1		-2	-2	0	7	0.0	0.0	1.125	0.0
12	12	0	0	4/4	2	1	V.I{				Eb	V		I	I						{	M	0	0	-2, 2, -1		-2	-2	3	18	0.14285714285714285	0.1875	3.8125	0.046875
13	13	0	0	4/4	2	1	V43(4)				Eb	V		V43(4)	V		43	4				Mm7	0	0	0, -3, -1, -2		-1	0	0	1	0.0	0.0	0.25	0.0
13	13	1/4	1/4	4/4	2	1	V43				Eb	V		V43	V		43					Mm7	0	0	0, -3, -1, 3		-1	0	2	5	0.2857142857142857	0.125	0.875	0.125
13	13	1/2	1/2	4/4	2	1	V65				Eb	V		V65	V		65					Mm7	0	0	3, 0, -3, -1		-1	3	1	13	0.07142857142857142	0.0625	1.9375	0.03125
14	14	0	0	4/4	2	1	I				Eb	V		I	I							M	0	0	-2, 2, -1		-2	-2	2	5	0.2857142857142857	0.125	0.875	0.125
14	14	1/2	1/2	4/4	2	1	I6				Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	1	10	0.09090909090909091	0.0625	1.375	0.043478260869565216
15	15	0	0	4/4	2	1	V2				Eb	V		V2	V		2					Mm7	0	0	-3, -1, 3, 0		-1	-3	1	4	0.2	0.0	1.0	0.0
15	15	1/4	1/4	4/4	2	2	I6				Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	2	12	0.14285714285714285	0.125	2.0625	0.05714285714285714
16	16	0	0	4/4	2	1	IV				Eb	V		IV	IV							M	0	0	-3, 1, -2		-3	-3	4	4	0.5	0.5	0.75	0.4
16	16	1/2	1/2	4/4	2	1	ii6				Eb	V		ii6	ii		6					m	0	0	-3, 1, 0		0	-3	2	3	0.4	0.25	0.5	0.3333333333333333
16	16	3/4	3/4	4/4	2	1	vii%7/V				Eb	V		vii%7/V	vii	%	7		V			%7	0	0	4, 1, -2, 2		4	4	0	3	0.0	0.0	0.5	0.0
17	17	0	0	4/4	2	1	V(64)}				Eb	V		V(64)	V			64			}	M	0	0	-1, -2, 2		-1	-1	1	3	0.25	0.0	0.75	0.0
17	17	1/4	1/4	4/4	2	1	V|HC				Eb	V		V	V					HC		M	0	0	-1, 3, 0		-1	-1	3	6	0.3333333333333333	0.25	1.0	0.2
18	18	0	0	4/4	2	1	I{				Eb	V		I	I						{	M	0	0	-2, 2, -1		-2	-2	8	15	0.34782608695652173	0.5	2.375	0.17391304347826086
19	19	0	0	4/4	2	1	ii(94)				Eb	V		ii(94)	ii			94				m	0	0	0, -1, 1	2	0	0	1	6	0.14285714285714285	0.0625	1.9375	0.03125
19	19	1/4	1/4	4/4	2	1	ii				Eb	V		ii	ii							m	0	0	0, -3, 1		0	0	0	2	0.0	0.0	0.5	0.0
19	19	1/2	1/2	4/4	2	1	I6				Eb	V		I6	I		6					M	0	0	2, -1, -2		-2	2	2	7	0.2222222222222222	0.25	2.0	0.1111111111111111
