mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	D.I{				D	I		I	I						{	M	0	0	2, 6, 3		2	2	7	53	0.11666666666666667	0.3125	11.8125	0.02577319587628866
3	3	1/4	1/4	4/4	2	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.375	0.0
3	3	1/2	1/2	4/4	2	1	V2				D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	1	4	0.2	0.03125	0.46875	0.0625
3	3	3/4	3/4	4/4	2	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.375	0.0
4	4	0	0	4/4	2	1	V6				D	I		V6	V		6					M	0	0	7, 4, 3		3	7	2	3	0.4	0.0625	0.4375	0.125
4	4	1/4	1/4	4/4	2	1	I				D	I		I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
4	4	1/2	1/2	4/4	2	1	V43				D	I		V43	V		43					Mm7	0	0	4, 1, 3, 7		3	4	0	3	0.0	0.0	0.375	0.0
4	4	3/4	3/4	4/4	2	1	V				D	I		V	V							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.0625	0.4375	0.125
5	5	0	0	4/4	2	1	I				D	I		I	I							M	0	0	2, 6, 3		2	2	7	53	0.11666666666666667	0.3125	11.8125	0.02577319587628866
7	7	1/4	1/4	4/4	2	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.375	0.0
7	7	1/2	1/2	4/4	2	1	V2				D	I		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	1	4	0.2	0.03125	0.46875	0.0625
7	7	3/4	3/4	4/4	2	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.375	0.0
8	8	0	0	4/4	2	1	V6				D	I		V6	V		6					M	0	0	7, 4, 3		3	7	2	3	0.4	0.0625	0.4375	0.125
8	8	1/4	1/4	4/4	2	1	I				D	I		I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
8	8	1/2	1/2	4/4	2	1	V43				D	I		V43	V		43					Mm7	0	0	4, 1, 3, 7		3	4	0	3	0.0	0.0	0.375	0.0
8	8	3/4	3/4	4/4	2	1	V				D	I		V	V							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.0625	0.4375	0.125
9	9	0	0	4/4	2	1	I|PAC}{				D	I		I	I					PAC	}{	M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.5	0.0
9	9	1/4	1/4	4/4	2	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	6	0.0	0.0	0.5	0.0
9	9	1/2	1/2	4/4	2	1	I				D	I		I	I							M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.5	0.0
9	9	3/4	3/4	4/4	2	1	V.vii%7				D	V		vii%7	vii	%	7					%7	0	0	8, 5, 2, 6		8	8	0	6	0.0	0.0	0.5	0.0
10	10	0	0	4/4	2	1	I(4)				D	V		I(4)	I			4				M	0	0	3, 2, 4		3	3	0	5	0.0	0.0	0.5	0.0
10	10	1/4	1/4	4/4	2	1	I64(4)				D	V		I64(4)	I		64	4				M	0	0	4, 3, 2		3	4	1	5	0.16666666666666666	0.0625	0.4375	0.125
10	10	1/2	1/2	4/4	2	1	I				D	V		I	I							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.5	0.0
10	10	3/4	3/4	4/4	2	1	#viio/ii				D	V		#viio/ii	#vii	o			ii			o	0	0	10, 7, 4		10	10	0	5	0.0	0.0	0.5	0.0
11	11	0	0	4/4	2	1	ii(9)				D	V		ii(9)	ii			9				m	0	0	5, 2, 6	7	5	5	0	5	0.0	0.0	0.5	0.0
11	11	1/4	1/4	4/4	2	1	ii6(2)				D	V		ii6(2)	ii		6	2				m	0	0	2, 6, 7		5	2	0	6	0.0	0.0	0.5	0.0
11	11	1/2	1/2	4/4	2	1	ii				D	V		ii	ii							m	0	0	5, 2, 6		5	5	0	5	0.0	0.0	0.5	0.0
11	11	3/4	3/4	4/4	2	1	V7				D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	6	0.0	0.0	0.5	0.0
12	12	0	0	4/4	2	1	I(9)				D	V		I(9)	I			9				M	0	0	3, 7, 4	5	3	3	0	5	0.0	0.0	0.5	0.0
12	12	1/4	1/4	4/4	2	1	I64(2)				D	V		I64(2)	I		64	2				M	0	0	4, 5, 7		3	4	0	6	0.0	0.0	0.5	0.0
12	12	1/2	1/2	4/4	2	1	I				D	V		I	I							M	0	0	3, 7, 4		3	3	0	11	0.0	0.0	1.0	0.0
13	13	0	0	4/4	2	1	IV				D	V		IV	IV							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.5	0.0
13	13	1/4	1/4	4/4	2	1	I6				D	V		I6	I		6					M	0	0	7, 4, 3		3	7	0	6	0.0	0.0	0.5	0.0
13	13	1/2	1/2	4/4	2	1	IV6				D	V		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	6	0.0	0.0	0.5	0.0
13	13	3/4	3/4	4/4	2	1	I64				D	V		I64	I		64					M	0	0	4, 3, 7		3	4	0	6	0.0	0.0	0.5	0.0
14	14	0	0	4/4	2	1	IV				D	V		IV	IV							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.5	0.0
14	14	1/4	1/4	4/4	2	1	I6				D	V		I6	I		6					M	0	0	7, 4, 3		3	7	0	6	0.0	0.0	0.5	0.0
14	14	1/2	1/2	4/4	2	1	IV6				D	V		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	6	0.0	0.0	0.5	0.0
14	14	3/4	3/4	4/4	2	1	I64				D	V		I64	I		64					M	0	0	4, 3, 7		3	4	0	6	0.0	0.0	0.5	0.0
15	15	0	0	4/4	2	1	V65/V				D	V		V65/V	V		65		V			Mm7	0	0	9, 6, 3, 5		5	9	0	24	0.0	0.0	2.0	0.0
16	16	0	0	4/4	2	1	V				D	V		V	V							M	0	0	4, 8, 5		4	4	0	12	0.0	0.0	1.625	0.0
16	16	3/4	3/4	4/4	2	1	V7				D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
17	17	0	0	4/4	2	1	V(64)				D	V		V(64)	V			64				M	0	0	4, 3, 7		4	4	0	11	0.0	0.0	1.375	0.0
17	17	3/4	3/4	4/4	2	1	viio/V				D	V		viio/V	vii	o			V			o	0	0	9, 6, 3		9	9	0	2	0.0	0.0	0.25	0.0
18	18	0	0	4/4	2	1	V|HC}				D	V		V	V					HC	}	M	0	0	4, 8, 5		4	4	0	14	0.0	0.0	2.75	0.0
19	19	0	0	4/4	2	1	I{				D	V		I	I						{	M	0	0	3, 7, 4		3	3	4	5	0.4444444444444444	0.375	1.125	0.25
20	20	0	0	4/4	2	1	V64				D	V		V64	V		64					M	0	0	5, 4, 8		4	5	0	2	0.0	0.0	0.25	0.0
20	20	1/4	1/4	4/4	2	1	V6				D	V		V6	V		6					M	0	0	8, 5, 4		4	8	0	2	0.0	0.0	0.5	0.0
20	20	1/2	1/2	4/4	2	1	V				D	V		V	V							M	0	0	4, 8, 5		4	4	2	3	0.4	0.25	0.5	0.3333333333333333
21	21	0	0	4/4	2	1	I				D	V		I	I							M	0	0	3, 7, 4		3	3	1	4	0.2	0.0625	0.9375	0.0625
