mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	4/4	2	1	G.I{					G	I		I	I						{	M	0	0	1, 5, 2		1	1	6	16	0.2727272727272727	0.3125	1.9375	0.1388888888888889
3	2	0	0	4/4	2	1	IV64(11)					G	I		IV64(11)	IV		64	11				M	0	0	1, 0, 4	6	0	1	0	5	0.0	0.0	1.0	0.0
3	2	1/2	1/2	4/4	2	1	IV64					G	I		IV64	IV		64					M	0	0	1, 0, 4		0	1	0	6	0.0	0.0	0.875	0.0
4	3	0	0	4/4	2	1	V6					G	I		V6	V		6					M	0	0	6, 3, 2		2	6	6	15	0.2857142857142857	0.4375	1.5625	0.21875
5	4	0	0	4/4	2	1	I(11)}					G	I		I(11)	I			11			}	M	0	0	1, 5, 2	0	1	1	0	5	0.0	0.0	1.0	0.0
5	4	1/2	1/2	4/4	2	1	I|IAC					G	I		I	I					IAC		M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.875	0.0
6	5	0	0	4/4	2	1	I6					G	I		I6	I		6					M	0	0	5, 2, 1		1	5	6	15	0.2857142857142857	0.1875	1.8125	0.09375
7	6	0	0	4/4	2	1	IV					G	I		IV	IV							M	0	0	0, 4, 1		0	0	6	15	0.2857142857142857	0.1875	1.8125	0.09375
8	7	0	0	4/4	2	1	V(64)					G	I		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	8	0.0	0.0	1.0	0.0
8	7	1/2	1/2	4/4	2	1	V7					G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	8	0.0	0.0	1.0	0.0
9	8	0	0	4/4	2	1	I|PAC}					G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	6	8	0.42857142857142855	0.5	1.375	0.26666666666666666
10	9	0	0	4/4	2	1	I					G	I		I	I							M	0	0	1, 5, 2		1	1	6	15	0.2857142857142857	0.3125	1.6875	0.15625
11	10	0	0	4/4	2	1	IV64(11)					G	I		IV64(11)	IV		64	11				M	0	0	1, 0, 4	6	0	1	0	5	0.0	0.0	1.0	0.0
11	10	1/2	1/2	4/4	2	1	IV64					G	I		IV64	IV		64					M	0	0	1, 0, 4		0	1	0	6	0.0	0.0	0.875	0.0
12	11	0	0	4/4	2	1	V.V2					G	V		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	5	16	0.23809523809523808	0.25	1.75	0.125
13	12	0	0	4/4	2	1	I6}					G	V		I6	I		6				}	M	0	0	6, 3, 2		2	6	0	12	0.0	0.0	1.875	0.0
14	13	0	0	4/4	2	1	viio6/V					G	V		viio6/V	vii	o	6		V			o	0	0	5, 2, 8		8	5	3	15	0.16666666666666666	0.1875	1.8125	0.09375
15	14	0	0	4/4	2	1	V65					G	V		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	7	0.0	0.0	1.25	0.0
15	14	1/2	1/2	4/4	2	1	I(11)					G	V		I(11)	I			11				M	0	0	2, 6, 3	1	2	2	0	2	0.0	0.0	0.25	0.0
15	14	3/4	3/4	4/4	2	1	I					G	V		I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.5	0.0
16	15	0	0	4/4	2	1	ii6					G	V		ii6	ii		6					m	0	0	1, 5, 4		4	1	6	7	0.46153846153846156	0.375	0.625	0.375
16	15	3/4	3/4	4/4	2	1	viio/V					G	V		viio/V	vii	o			V			o	0	0	8, 5, 2		8	8	0	4	0.0	0.0	0.6875	0.0
17	16	0	0	4/4	2	1	V|HC}					G	V		V	V					HC	}	M	0	0	3, 7, 4		3	3	5	13	0.2777777777777778	0.3125	1.1875	0.20833333333333334
18	17	0	0	4/4	2	1	V7{					G	V		V7	V		7				{	Mm7	0	0	3, 7, 4, 1		3	3	7	11	0.3888888888888889	0.375	1.25	0.23076923076923078
19	18	0	0	4/4	2	1	I					G	V		I	I							M	0	0	2, 6, 3		2	2	7	16	0.30434782608695654	0.625	1.375	0.3125
20	19	0	0	4/4	2	1	V7					G	V		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	6	12	0.3333333333333333	0.375	1.5	0.2
21	20	0	0	4/4	2	1	I					G	V		I	I							M	0	0	2, 6, 3		2	2	7	16	0.30434782608695654	0.625	1.375	0.3125
22	21	0	0	4/4	2	1	viio7/V					G	V		viio7/V	vii	o	7		V			o7	0	0	8, 5, 2, -1		8	8	1	15	0.0625	0.25	1.125	0.18181818181818182
23	22	0	0	4/4	2	1	V2					G	V		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	0	18	0.0	0.0	1.875	0.0
24	23	0	0	4/4	2	1	I6}{					G	V		I6	I		6				}{	M	0	0	6, 3, 2		2	6	1	4	0.2	0.0625	0.4375	0.125
24	23	1/4	1/4	4/4	2	1	IV6					G	V		IV6	IV		6					M	0	0	5, 2, 1		1	5	2	5	0.2857142857142857	0.09375	0.40625	0.1875
24	23	1/2	1/2	4/4	2	1	I64					G	V		I64	I		64					M	0	0	3, 2, 6		2	3	1	4	0.2	0.0625	0.3125	0.16666666666666666
24	23	3/4	3/4	4/4	2	1	IV					G	V		IV	IV							M	0	0	1, 5, 2		1	1	2	5	0.2857142857142857	0.09375	0.40625	0.1875
25	24	0	0	4/4	2	1	I6					G	V		I6	I		6					M	0	0	6, 3, 2		2	6	1	4	0.2	0.0625	0.3125	0.16666666666666666
25	24	1/4	1/4	4/4	2	1	IV6					G	V		IV6	IV		6					M	0	0	5, 2, 1		1	5	2	5	0.2857142857142857	0.09375	0.40625	0.1875
25	24	1/2	1/2	4/4	2	1	I64					G	V		I64	I		64					M	0	0	3, 2, 6		2	3	1	4	0.2	0.0625	0.3125	0.16666666666666666
25	24	3/4	3/4	4/4	2	1	V65/V					G	V		V65/V	V		65		V			Mm7	0	0	8, 5, 2, 4		4	8	2	5	0.2857142857142857	0.09375	0.40625	0.1875
26	25	0	0	4/4	2	1	V(64)					G	V		V(64)	V			64				M	0	0	3, 2, 6		3	3	6	16	0.2727272727272727	0.375	1.875	0.16666666666666666
27	26	1/2	1/2	4/4	2	1	V					G	V		V	V							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	1.0	0.0
28	27	0	0	4/4	2	1	I|PAC}{					G	V		I	I					PAC	}{	M	0	0	2, 6, 3		2	2	1	8	0.1111111111111111	0.0625	1.3125	0.045454545454545456
28	27	3/4	3/4	4/4	2	1	I6					G	V		I6	I		6					M	0	0	6, 3, 2		2	6	2	4	0.3333333333333333	0.0625	0.4375	0.125
29	28	0	0	4/4	2	1	V2					G	V		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	0	3	0.0	0.0	0.5	0.0
29	28	1/4	1/4	4/4	2	1	I6					G	V		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.5	0.0
