mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
27	26	205/4	205/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	280								
27	26	103/2	103/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	281								
27	26	101/2	101/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	282								
27	26	203/4	203/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	283								
27	26	51	51	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	284								
27	26	205/4	205/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	285								
27	26	103/2	103/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	286								
27	26	207/4	207/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	287								
27	26	52	52	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	288								
27	26	209/4	209/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	289								
28	27	105/2	105/2	0.0	0	0	Dynamic	2/4	1	1	0					f							
28	27	105/2	105/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	290								
28	27	107/2	107/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	291								
28	27	105/2	105/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	292								
28	27	53	53	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	293								
28	27	213/4	213/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	294								
28	27	107/2	107/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	295								
28	27	54	54	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	296								
28	27	217/4	217/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	297								
28	27	105/2	105/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	298								
28	27	211/4	211/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	299								
28	27	53	53	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	300								
28	27	213/4	213/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	301								
28	27	107/2	107/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	302								
28	27	215/4	215/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	303								
28	27	54	54	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	304								
28	27	217/4	217/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	305								
29	28	109/2	109/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	306								
29	28	111/2	111/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	307								
29	28	225/4	225/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	308								
29	28	109/2	109/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	309								
29	28	55	55	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	310								
29	28	221/4	221/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	311								
29	28	109/2	109/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	312								
29	28	219/4	219/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	313								
29	28	55	55	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	314								
29	28	221/4	221/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	315								
29	28	111/2	111/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	316								
29	28	223/4	223/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	317								
29	28	56	56	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	318								
29	28	225/4	225/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	319								
30	29	113/2	113/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	320								
30	29	57	57	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	321								
30	29	229/4	229/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	322								
30	29	115/2	115/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	323		ornamentTrill						
30	29	233/4	233/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	324								
30	29	467/8	467/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	325								
30	29	113/2	113/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	326								
30	29	227/4	227/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	327								
30	29	57	57	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	328								
30	29	229/4	229/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	329								
30	29	115/2	115/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	330								
30	29	231/4	231/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	331								
30	29	58	58	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	332								
30	29	233/4	233/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	333								
31	30	117/2	117/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	334								
31	30	237/4	237/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	335								
31	30	119/2	119/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	336								
31	30	477/8	477/8	0.375	9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	337								
31	30	60	60	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	338								
31	30	481/8	481/8	0.375	13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	339								
31	30	117/2	117/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	340								
31	30	59	59	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	341								
32	31	121/2	121/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	342								
32	31	485/8	485/8	0.375	1/32	1/32	Chord	2/4	1	1	3/32		1/16	3/2	343								
32	31	61	61	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	344								
32	31	489/8	489/8	0.375	5/32	5/32	Chord	2/4	1	1	3/32		1/16	3/2	345								
32	31	123/2	123/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	346								
32	31	493/8	493/8	0.375	9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	347								
32	31	62	62	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	348								
32	31	497/8	497/8	0.375	13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	349								
32	31	62	62	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	350								
32	31	62	62	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	351								
33	32	125/2	125/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	352								
33	32	253/4	253/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	353								
33	32	127/2	127/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	354								
33	32	509/8	509/8	0.375	9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	355								
33	32	64	64	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	356								
33	32	513/8	513/8	0.375	13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	357								
33	32	125/2	125/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	358								
33	32	63	63	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	359								
33	32	125/2	125/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	360								
34	33	129/2	129/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	361								
34	33	517/8	517/8	0.375	1/32	1/32	Chord	2/4	1	1	3/32		1/16	3/2	362								
34	33	65	65	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	363								
34	33	521/8	521/8	0.375	5/32	5/32	Chord	2/4	1	1	3/32		1/16	3/2	364								
34	33	131/2	131/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	365								
34	33	525/8	525/8	0.375	9/32	9/32	Chord	2/4	1	1	3/32		1/16	3/2	366								
34	33	66	66	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	367								
34	33	529/8	529/8	0.375	13/32	13/32	Chord	2/4	1	1	3/32		1/16	3/2	368								
34	33	66	66	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	369								
34	33	66	66	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	370								
35	34	133/2	133/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	371								10
35	34	135/2	135/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	372								
35	34	133/2	133/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	373								
35	34	133/2	133/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	374								11
35	34	135/2	135/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	375								
36	34	68	68	0.375	0	3/8	Chord	2/4	1	1	3/32		1/16	3/2	376		ornamentTrill						
36	34	547/8	547/8	0.125	3/32	15/32	Chord	2/4	1	1	1/32		1/32	1	377								
37	35	137/2	137/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	378								
37	35	139/2	139/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	379								12
37	35	279/4	279/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	380								12
37	35	70	70	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	381								12
37	35	281/4	281/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	382								
37	35	137/2	137/2	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	383								
37	35	275/4	275/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	384								13
37	35	69	69	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	385								13
37	35	277/4	277/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	386								
38	36	141/2	141/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	387								
38	36	143/2	143/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	388								14
38	36	287/4	287/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	389								14
38	36	72	72	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	390								14
38	36	289/4	289/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	391								
38	36	141/2	141/2	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	392								
38	36	283/4	283/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	393								15
38	36	71	71	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	394								15
38	36	285/4	285/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	395								
39	37	145/2	145/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	396								
39	37	291/4	291/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	397								
39	37	73	73	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	398		ornamentTrill						
39	37	293/4	293/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	399								
39	37	147/2	147/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	400								
39	37	295/4	295/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	401								
39	37	74	74	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	402		ornamentTrill						
39	37	297/4	297/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	403								
39	37	73	73	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	404								
39	37	147/2	147/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	405								
39	37	74	74	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	406								
40	38	149/2	149/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	407								16
40	38	299/4	299/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	408								
40	38	75	75	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	409		articStaccatoBelow						
40	38	301/4	301/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	410		articStaccatoBelow						
40	38	151/2	151/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	411		articStaccatoBelow						
40	38	303/4	303/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	412		articStaccatoBelow						
40	38	76	76	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	413		articStaccatoBelow						
40	38	305/4	305/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	414		articStaccatoBelow						
40	38	149/2	149/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	415								
41	39	153/2	153/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	416								
41	39	155/2	155/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	417								17
41	39	311/4	311/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	418								17
41	39	78	78	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	419								17
41	39	313/4	313/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	420								
41	39	153/2	153/2	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	421								
41	39	307/4	307/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	422								18
41	39	77	77	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	423								18
41	39	309/4	309/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	424								
42	40	157/2	157/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	425								
42	40	159/2	159/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	426								
42	40	319/4	319/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	427								
42	40	80	80	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	428								
42	40	321/4	321/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	429								
42	40	157/2	157/2	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	430								
42	40	315/4	315/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	431								19
42	40	79	79	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	432								19
42	40	317/4	317/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	433								
42	40	159/2	159/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	434								
43	41	161/2	161/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	435								
43	41	323/4	323/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	436								
43	41	81	81	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	437		ornamentTrill						
43	41	325/4	325/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	438								
43	41	163/2	163/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	439								
43	41	327/4	327/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	440								
43	41	82	82	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	441		ornamentTrill						
43	41	329/4	329/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	442								
43	41	81	81	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	443								
43	41	163/2	163/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	444								
43	41	82	82	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	445								
44	42	165/2	165/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	446		ornamentTrill						
44	42	83	83	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	447								
44	42	333/4	333/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	448								
44	42	167/2	167/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	449								
44	42	335/4	335/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	450								
44	42	84	84	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	451								
44	42	337/4	337/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	452								
44	42	165/2	165/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	453								
45	43	169/2	169/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	454								
45	43	171/2	171/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	455		ornamentTrill						
45	43	345/4	345/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	456								
45	43	691/8	691/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	457								
45	43	169/2	169/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	458								
45	43	339/4	339/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	459								
45	43	85	85	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	460								
45	43	341/4	341/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	461								
45	43	171/2	171/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	462								
45	43	343/4	343/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	463								
45	43	86	86	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	464								
45	43	345/4	345/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	465								
46	44	173/2	173/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	466								
46	44	349/4	349/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	467								
46	44	175/2	175/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	468		articStaccatissimoAbove						
46	44	351/4	351/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	469		articStaccatissimoAbove						
46	44	88	88	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	470		articStaccatissimoAbove						
46	44	353/4	353/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	471		articStaccatissimoAbove						
46	44	173/2	173/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	472								
46	44	87	87	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	473								
47	45	177/2	177/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	474								
47	45	179/2	179/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	475		ornamentTrill						
47	45	361/4	361/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	476								
47	45	723/8	723/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	477								
47	45	177/2	177/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	478								
47	45	355/4	355/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	479								
47	45	89	89	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	480								
47	45	357/4	357/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	481								
47	45	179/2	179/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	482								
47	45	359/4	359/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	483								
47	45	90	90	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	484								
47	45	361/4	361/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	485								
48	46	181/2	181/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	486								
48	46	365/4	365/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	487								
48	46	183/2	183/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	488								
48	46	367/4	367/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	489								
48	46	92	92	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	490								
48	46	369/4	369/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	491								
48	46	181/2	181/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	492								
48	46	91	91	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	493								
49	47	185/2	185/2	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	494								
49	47	185/2	185/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	495		ornamentTrill						
49	47	375/4	375/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	496								20
49	47	94	94	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	497								20
49	47	377/4	377/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	498								
49	47	371/4	371/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	499								21
49	47	93	93	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	500								21
49	47	373/4	373/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	501								
49	47	187/2	187/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	502								
50	48	189/2	189/2	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	503								
50	48	189/2	189/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	504		ornamentTrill						
50	48	383/4	383/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	505								22
50	48	96	96	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	506								22
50	48	385/4	385/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	507								
50	48	379/4	379/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	508								23
50	48	95	95	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	509								23
50	48	381/4	381/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	510								
50	48	191/2	191/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	511								
51	49	193/2	193/2	0.0	0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	512								
51	49	193/2	193/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	513		ornamentTrill						
51	49	391/4	391/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	514								
51	49	98	98	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	515								
51	49	393/4	393/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	516								
51	49	387/4	387/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	517								24
51	49	97	97	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	518								24
51	49	389/4	389/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	519								
51	49	195/2	195/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	520								
52	50	197/2	197/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	521								25
52	50	395/4	395/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	522								
52	50	99	99	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	523		articStaccatissimoAbove						
52	50	397/4	397/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	524		articStaccatissimoAbove						
52	50	199/2	199/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	525								26
52	50	399/4	399/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	526								
52	50	100	100	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	527		articStaccatissimoAbove						
52	50	401/4	401/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	528		articStaccatissimoAbove						
52	50	197/2	197/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	529								
52	50	99	99	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	530								
52	50	100	100	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	531								
53	51	201/2	201/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	532								27
53	51	403/4	403/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	533								
53	51	101	101	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	534		articStaccatissimoAbove						
53	51	405/4	405/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	535		articStaccatissimoAbove						
53	51	203/2	203/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	536								
53	51	407/4	407/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	537								
53	51	102	102	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	538								
53	51	409/4	409/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	539								
53	51	201/2	201/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	540								
53	51	101	101	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	541								
53	51	102	102	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	542								
54	52	205/2	205/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	543								28
54	52	411/4	411/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	544								
54	52	103	103	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	545		articStaccatissimoAbove						
54	52	413/4	413/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	546		articStaccatissimoAbove						
54	52	207/2	207/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	547								
54	52	415/4	415/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	548								
54	52	104	104	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	549								
54	52	417/4	417/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	550								
54	52	205/2	205/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	551								
54	52	103	103	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	552								
54	52	104	104	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	553								
55	53	209/2	209/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	554								29
55	53	419/4	419/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	555								
55	53	105	105	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	556		articStaccatissimoAbove						
55	53	421/4	421/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	557		articStaccatissimoAbove						
55	53	211/2	211/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	558								
55	53	423/4	423/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	559								
55	53	106	106	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	560								
55	53	425/4	425/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	561								
55	53	209/2	209/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	562								
55	53	105	105	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	563								
