mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	47								
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	48								
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	49								
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	50								
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	51								
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	52								
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	53								
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	54								
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	55								
5	4	15	15	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	56								
5	4	46/3	46/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	57								
5	4	47/3	47/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	58								
5	4	16	16	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	59								
5	4	49/3	49/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	60								
5	4	50/3	50/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	61								
5	4	13	13	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	62								
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	63								
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	64								
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	65								
5	4	15	15	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	66								
5	4	31/2	31/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	67								
5	4	16	16	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	68								
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	69								
6	5	17	17	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	70								
6	5	18	18	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	71								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	72								
6	5	37/2	37/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	73								
6	5	75/4	75/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	74								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	75								
6	5	20	20	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	76								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	77								
6	5	41/2	41/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	78								
6	5	83/4	83/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	79								
6	5	17	17	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	80								
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	81								
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	82								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	83								
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	84								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	85								
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	86								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	87								
7	6	21	21	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	88								
7	6	23	23	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	89								
7	6	49/2	49/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	90								
7	6	99/4	99/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	91								
7	6	23	23	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	92								
7	6	21	21	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	93								
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	94								
7	6	22	22	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	95								
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	96								
7	6	23	23	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	97								
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	98								
7	6	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	99								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	100								
8	7	25	25	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	101								
8	7	53/2	53/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	102								
8	7	107/4	107/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	103								
8	7	27	27	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	104								
8	7	57/2	57/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	105								
8	7	115/4	115/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	106								
8	7	25	25	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	107								
8	7	27	27	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	108								
8	7	25	25	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	109								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	110								
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	111								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	112								
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	113								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	114								
8	7	28	28	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	115								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	116								
9	8	29	29	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	117								
9	8	29	29	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	118								
9	8	117/4	117/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	119								
9	8	59/2	59/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	120								
9	8	119/4	119/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	121								
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	122								
9	8	31	31	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	123								
9	8	65/2	65/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	124								
9	8	131/4	131/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	125								
9	8	31	31	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	126								
9	8	29	29	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	127								
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	128								
9	8	30	30	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	129								
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	130								
9	8	31	31	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	131								
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	132								
9	8	32	32	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	133								
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	134								
10	9	33	33	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	135								
10	9	69/2	69/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	136								
10	9	139/4	139/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	137								
10	9	35	35	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	138								
10	9	73/2	73/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	139								
10	9	147/4	147/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	140								
10	9	33	33	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	141								
10	9	35	35	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	142								
10	9	33	33	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	143								
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	144								
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	145								
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	146								
10	9	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	147								
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	148								
10	9	36	36	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	149								
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	150								
11	10	37	37	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	151								
11	10	75/2	75/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	152								
11	10	151/4	151/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	153								
11	10	38	38	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	154								
11	10	153/4	153/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	155								
11	10	77/2	77/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	156								
11	10	155/4	155/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	157								
11	10	39	39	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	158								
11	10	37	37	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	159								
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	160								
11	10	40	40	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	161								
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	162								
12	11	41	41	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	163								
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	164								
12	11	42	42	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	165								
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	166								
12	11	43	43	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	167								
12	11	43	43	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	168								
12	11	87/2	87/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	169								
12	11	175/4	175/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	170								
12	11	44	44	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	171								
12	11	44	44	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	172								
12	11	89/2	89/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	173								
12	11	179/4	179/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	174								
12	11	41	41	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	175								
12	11	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	176								
12	11	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	177								
12	11	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	178								
13	12	45	45	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	179								
13	12	48	48	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	180		ornamentTrill						
13	12	195/4	195/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	181								
13	12	391/8	391/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	182								
13	12	45	45	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	183								
13	12	136/3	136/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	184								
13	12	137/3	137/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	185								
13	12	46	46	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	186								
13	12	139/3	139/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	187								
13	12	140/3	140/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	188								
13	12	47	47	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	189								
13	12	142/3	142/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	190								
13	12	143/3	143/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	191								
13	12	48	48	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	192								
13	12	145/3	145/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	193								
13	12	146/3	146/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	194								
14	13	49	49	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	195								
14	13	50	50	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	196		ornamentTrill						
14	13	203/4	203/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	197								
14	13	407/8	407/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	198								
14	13	51	51	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	199								
14	13	52	52	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	200		ornamentTrill						
14	13	211/4	211/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	201								
14	13	423/8	423/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	202								
14	13	49	49	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	203								
14	13	148/3	148/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	204								
14	13	149/3	149/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	205								
14	13	50	50	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	206								
14	13	151/3	151/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	207								
14	13	152/3	152/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	208								
14	13	51	51	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	209								
14	13	154/3	154/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	210								
14	13	155/3	155/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	211								
14	13	52	52	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	212								
14	13	157/3	157/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	213								
14	13	158/3	158/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	214								
15	14	53	53	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	215								
15	14	56	56	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	216								
15	14	56	56	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	217		ornamentTrill						
15	14	227/4	227/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	218								
15	14	455/8	455/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	219								
15	14	53	53	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	220								
15	14	160/3	160/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	221								
15	14	161/3	161/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	222								
15	14	54	54	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	223								
15	14	163/3	163/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	224								
15	14	164/3	164/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	225								
15	14	55	55	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	226								
15	14	166/3	166/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	227								
15	14	167/3	167/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	228								
15	14	56	56	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	229								
15	14	169/3	169/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	230								
15	14	170/3	170/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	231								
16	15	57	57	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	232								
16	15	58	58	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	233		ornamentTrill						
16	15	235/4	235/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	234								
16	15	471/8	471/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	235								
16	15	59	59	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	236								
16	15	60	60	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	237		ornamentTrill						
16	15	243/4	243/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	238								
16	15	487/8	487/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	239								
16	15	57	57	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	240								
16	15	172/3	172/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	241								
16	15	173/3	173/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	242								
16	15	58	58	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	243								
16	15	175/3	175/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	244								
16	15	176/3	176/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	245								
16	15	59	59	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	246								
16	15	178/3	178/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	247								
16	15	179/3	179/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	248								
16	15	60	60	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	249								
16	15	181/3	181/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	250								
16	15	182/3	182/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	251								
17	16	61	61	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	252								
17	16	184/3	184/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	253								
17	16	185/3	185/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	254								
17	16	62	62	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	255								
17	16	187/3	187/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	256								
17	16	188/3	188/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	257								
17	16	63	63	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	258								
17	16	190/3	190/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	259								
17	16	191/3	191/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	260								
17	16	64	64	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	261								
17	16	193/3	193/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	262								
17	16	194/3	194/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	263								
17	16	62	62	2.0	1/4	1/4	Chord	4/4	1	2	1/2		1/2	1	264								
17	16	64	64	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	265								
17	16	61	61	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	266								
17	16	62	62	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	267								
17	16	63	63	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	268								
17	16	64	64	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	269								
18	17	65	65	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	270								
18	17	196/3	196/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	271								
18	17	197/3	197/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	272								
18	17	66	66	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	273								
18	17	199/3	199/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	274								
18	17	200/3	200/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	275								
18	17	67	67	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	276								
18	17	202/3	202/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	277								
18	17	203/3	203/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	278								
