mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	42							
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	43							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	44							
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	45	ornamentTurn						
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	46							
5	4	16	16	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	47	ornamentTurn						
5	4	67/4	67/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	48							
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	49							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	50							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	51							
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	52							
5	4	14	14	0.75	1/4	1/4	Chord	4/4	2	2	3/16		1/8	3/2	53							
5	4	59/4	59/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16		1/16	1	54							
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	55							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	56							
6	5	79/4	79/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	57							
6	5	20	20	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	58							
6	5	83/4	83/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	59							
6	5	17	17	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	60							
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	61							
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	62							
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	63							
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	64							
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	65							
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	66							
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	67							
7	6	21	21	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	68							
7	6	87/4	87/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	69							
7	6	22	22	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	70							
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	71							
7	6	21	21	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	72							
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	73							
7	6	22	22	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	74							
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	75							
7	6	23	23	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	76							
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	77							
7	6	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	78							
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	79							
8	7	76/3	76/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	80							
8	7	77/3	77/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	81							
8	7	26	26	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	82							
8	7	79/3	79/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	83							
8	7	80/3	80/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	84							
8	7	27	27	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	85							
8	7	82/3	82/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	86							
8	7	83/3	83/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	87							
8	7	28	28	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	88							
8	7	85/3	85/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	89							
8	7	86/3	86/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	90							
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	91							
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	92							
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	93							
9	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	94	ornamentTrill						
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	95							
9	8	63/2	63/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	96							
9	8	32	32	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	97	ornamentTrill						
9	8	131/4	131/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	98							
9	8	263/8	263/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	99							
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	100							
9	8	30	30	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	101							
9	8	121/4	121/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	102							
9	8	61/2	61/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	103							
9	8	123/4	123/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	104							
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	105							
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	106							
10	9	33	33	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	107							
10	9	100/3	100/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	108							
10	9	101/3	101/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	109							
10	9	34	34	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	110							
10	9	103/3	103/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	111							
10	9	104/3	104/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	112							
10	9	35	35	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	113							
10	9	106/3	106/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	114							
10	9	107/3	107/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	115							
10	9	36	36	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	116							
10	9	109/3	109/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	117							
10	9	110/3	110/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	118							
10	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	119							
10	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	120							
11	10	37	37	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	121							
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	122							
11	10	39	39	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	123	ornamentTrill						
11	10	81/2	81/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	124							
11	10	163/4	163/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	125							
11	10	37	37	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	126							
11	10	112/3	112/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	127							
11	10	113/3	113/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	128							
11	10	38	38	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	129							
11	10	115/3	115/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	130							
11	10	116/3	116/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	131							
11	10	39	39	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	132							
11	10	118/3	118/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	133							
11	10	119/3	119/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	134							
11	10	40	40	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	135							
11	10	121/3	121/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	136							
11	10	122/3	122/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	137							
12	11	41	41	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	138							
12	11	124/3	124/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	139							
12	11	125/3	125/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	140							
12	11	42	42	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	141							
12	11	127/3	127/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	142							
12	11	128/3	128/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	143							
12	11	43	43	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	144							
12	11	130/3	130/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	145							
12	11	131/3	131/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	146							
12	11	44	44	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	147							
12	11	133/3	133/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	148							
12	11	134/3	134/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	149							
12	11	41	41	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	150							
12	11	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	151							
13	12	45	45	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	152							
13	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	153							
13	12	47	47	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	154	ornamentTrill						
13	12	97/2	97/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	155							
13	12	195/4	195/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	156							
13	12	45	45	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	157							
13	12	136/3	136/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	158							
13	12	137/3	137/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	159							
13	12	46	46	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	160							
13	12	139/3	139/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	161							
13	12	140/3	140/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	162							
13	12	47	47	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	163							
13	12	142/3	142/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	164							
13	12	143/3	143/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	165							
13	12	48	48	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	166							
13	12	145/3	145/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	167							
13	12	146/3	146/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	168							
14	13	49	49	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	169							
14	13	148/3	148/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	170							
14	13	149/3	149/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	171							
14	13	50	50	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	172							
14	13	151/3	151/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	173							
14	13	152/3	152/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	174							
14	13	51	51	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	175							
14	13	154/3	154/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	176							
14	13	155/3	155/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	177							
14	13	52	52	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	178							
14	13	157/3	157/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	179							
14	13	158/3	158/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	180							
14	13	49	49	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	181							
14	13	50	50	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	182							
15	14	53	53	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	183							
15	14	109/2	109/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	184							
15	14	55	55	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	185	ornamentTrill						
15	14	113/2	113/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	186							
15	14	227/4	227/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	187							
15	14	53	53	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	188							
15	14	160/3	160/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	189							
15	14	161/3	161/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	190							
15	14	54	54	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	191							
15	14	163/3	163/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	192							
15	14	164/3	164/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	193							
15	14	55	55	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	194							
15	14	166/3	166/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	195							
15	14	167/3	167/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	196							
15	14	56	56	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	197							
15	14	169/3	169/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	198							
15	14	170/3	170/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	199							
16	15	57	57	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	200							
16	15	229/4	229/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	201							
16	15	115/2	115/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	202							
16	15	231/4	231/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	203							
16	15	58	58	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	204							
16	15	233/4	233/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	205							
16	15	117/2	117/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	206							
16	15	235/4	235/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	207							
16	15	59	59	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	208							
16	15	237/4	237/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	209							
16	15	119/2	119/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	210							
16	15	239/4	239/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	211							
16	15	60	60	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	212							
16	15	243/4	243/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	213							
16	15	57	57	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	214							
16	15	58	58	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	215							
16	15	59	59	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	216							
16	15	60	60	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	217							
17	16	61	61	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	218	ornamentTrill						
17	16	62	62	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	219							
17	16	61	61	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	220							
17	16	62	62	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	221							
17	16	249/4	249/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	222							
17	16	125/2	125/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	223							
17	16	251/4	251/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	224							
17	16	63	63	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	225							
17	16	253/4	253/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	226							
17	16	127/2	127/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	227							
17	16	255/4	255/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	228							
17	16	64	64	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	229							
17	16	257/4	257/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	230							
17	16	129/2	129/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	231							
17	16	259/4	259/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	232							
18	17	261/4	261/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	233							
18	17	131/2	131/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	234							
18	17	263/4	263/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	235							
18	17	66	66	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	236							
18	17	265/4	265/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	237							
18	17	133/2	133/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	238							
18	17	267/4	267/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	239							
18	17	67	67	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	240							
18	17	135/2	135/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	241							
18	17	271/4	271/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	242							
18	17	68	68	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	243							
18	17	273/4	273/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	244							
18	17	137/2	137/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	245							
18	17	275/4	275/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	246							
18	17	65	65	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	247							
18	17	269/4	269/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	248							
18	17	135/2	135/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	249							
18	17	271/4	271/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	250							
18	17	68	68	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	251							
18	17	273/4	273/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	252							
18	17	137/2	137/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	253							
18	17	275/4	275/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	254							
19	18	69	69	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	255							
19	18	277/4	277/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	256							
19	18	139/2	139/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	257							
19	18	279/4	279/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	258							
19	18	70	70	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	259							
19	18	281/4	281/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	260							
19	18	141/2	141/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	261							
19	18	283/4	283/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	262							
19	18	71	71	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	263							
19	18	143/2	143/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	264							
19	18	287/4	287/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	265							
19	18	72	72	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	266							
19	18	289/4	289/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	267							
19	18	145/2	145/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	268							
19	18	291/4	291/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	269							
19	18	69	69	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	270							
19	18	139/2	139/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	271							
19	18	279/4	279/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	272							
19	18	70	70	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	273							
19	18	281/4	281/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	274							
19	18	141/2	141/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	275							
19	18	283/4	283/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	276							
19	18	71	71	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	277							
