mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
6	6	1/4	1/4	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	0	0	3/8	2	1	V65(6)		Eb	I		V65(6)	V		65	6				Mm7	0	0	5, 4, -1, 1		1	5
7	7	1/8	1/8	3/8	2	1	V65		Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	7	1/4	1/4	3/8	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
8	8	0	0	3/8	2	1	V(64)}		Eb	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
8	8	1/8	1/8	3/8	2	1	V|HC		Eb	I		V	V					HC		M	0	0	1, 5, 2		1	1
9	9	0	0	3/8	2	1	I{		Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
9	9	1/8	1/8	3/8	2	1	ii(^4)		Eb	I		ii(^4)	ii			^4				m	0	0	2, -1, 1		2	2
9	9	1/4	1/4	3/8	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
10	10	0	0	3/8	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
10	10	1/8	1/8	3/8	2	1	ii(^4)		Eb	I		ii(^4)	ii			^4				m	0	0	2, -1, 1		2	2
10	10	1/4	1/4	3/8	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
11	11	0	0	3/8	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
11	11	1/8	1/8	3/8	2	1	ii		Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
11	11	1/4	1/4	3/8	2	1	V7/V		Eb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
12	12	0	0	3/8	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
13	13	0	0	3/8	2	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	13	1/4	1/4	3/8	2	1	vii%43		Eb	I		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
14	14	0	0	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	1/8	1/8	3/8	2	1	viio6		Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
14	14	1/4	1/4	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
15	15	0	0	3/8	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
15	15	1/8	1/8	3/8	2	1	V65		Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
15	15	1/4	1/4	3/8	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
16	16	0	0	3/8	2	1	V(64)}		Eb	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
16	16	1/8	1/8	3/8	2	1	V|HC		Eb	I		V	V					HC		M	0	0	1, 5, 2		1	1
17	17	0	0	3/8	2	1	V.I{		Eb	V		I	I						{	M	0	0	0, 4, 1		0	0
21	21	0	0	3/8	2	1	IV		Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	22	0	0	3/8	2	1	ii6		Eb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	23	0	0	3/8	2	1	iii		Eb	V		iii	iii							m	0	0	4, 1, 5		4	4
24	24	0	0	3/8	2	1	I6		Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
25	25	0	0	3/8	2	1	V[V7		Eb	V	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	0	0	3/8	2	1	I		Eb	V	V	I	I							M	0	0	0, 4, 1		0	0
27	27	0	0	3/8	2	1	V7		Eb	V	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	0	0	3/8	2	1	I]		Eb	V	V	I	I							M	0	0	0, 4, 1		0	0
29	29	0	0	3/8	2	1	IV		Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
30	30	0	0	3/8	2	1	I6		Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
31	31	0	0	3/8	2	1	IV		Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	31	1/4	1/4	3/8	2	1	vii%/V		Eb	V		vii%/V	vii	%			V			%7	0	0				
32	32	0	0	3/8	2	1	V|HC}		Eb	V		V	V					HC	}	M	0	0	1, 5, 2		1	1
33	33	0	0	3/8	2	1	I{		Eb	V		I	I						{	M	0	0	0, 4, 1		0	0
33	33	1/8	1/8	3/8	2	1	ii(^4)		Eb	V		ii(^4)	ii			^4				m	0	0	2, -1, 1		2	2
33	33	1/4	1/4	3/8	2	1	V6		Eb	V		V6	V		6					M	0	0	5, 2, 1		1	5
34	34	0	0	3/8	2	1	I		Eb	V		I	I							M	0	0	0, 4, 1		0	0
34	34	1/8	1/8	3/8	2	1	ii(^4)		Eb	V		ii(^4)	ii			^4				m	0	0	2, -1, 1		2	2
34	34	1/4	1/4	3/8	2	1	V6		Eb	V		V6	V		6					M	0	0	5, 2, 1		1	5
35	35	1/8	1/8	3/8	2	1	viio6/V		Eb	V		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
35	35	1/4	1/4	3/8	2	1	V7/V		Eb	V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
36	36	0	0	3/8	2	1	V		Eb	V		V	V							M	0	0	1, 5, 2		1	1
37	37	0	0	3/8	2	1	IV		Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	37	1/4	1/4	3/8	2	1	vii%43		Eb	V		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
38	38	0	0	3/8	2	1	I6		Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
38	38	1/8	1/8	3/8	2	1	viio6		Eb	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
38	38	1/4	1/4	3/8	2	1	I6		Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
39	39	0	0	3/8	2	1	IV}		Eb	V		IV	IV						}	M	0	0	-1, 3, 0		-1	-1
39	39	1/8	1/8	3/8	2	1	V(64)		Eb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
39	39	1/4	1/4	3/8	2	1	V		Eb	V		V	V							M	0	0	1, 5, 2		1	1
40	40	0	0	3/8	2	1	I|EC{		Eb	V		I	I					EC	{	M	0	0	0, 4, 1		0	0
41	41	0	0	3/8	2	1	IV		Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
42	42	0	0	3/8	2	1	viio		Eb	V		viio	vii	o						o	0	0	5, 2, -1		5	5
43	43	0	0	3/8	2	1	iii	I6	Eb	V		iii	iii							m	0	0	4, 1, 5		4	4
43	43	1/4	1/4	3/8	2	1	I6		Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
44	44	0	0	3/8	2	1	ii6}		Eb	V		ii6	ii		6				}	m	0	0	-1, 3, 2		2	-1
44	44	1/8	1/8	3/8	2	1	V(64)		Eb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
44	44	1/4	1/4	3/8	2	1	V		Eb	V		V	V							M	0	0	1, 5, 2		1	1
45	45	0	0	3/8	2	1	I|EC{		Eb	V		I	I					EC	{	M	0	0	0, 4, 1		0	0
46	46	0	0	3/8	2	1	IV		Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
47	47	0	0	3/8	2	1	viio		Eb	V		viio	vii	o						o	0	0	5, 2, -1		5	5
48	48	0	0	3/8	2	1	iii	I6	Eb	V		iii	iii							m	0	0	4, 1, 5		4	4
48	48	1/4	1/4	3/8	2	1	I6		Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
49	49	0	0	3/8	2	1	IV		Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
49	49	1/8	1/8	3/8	2	1	V(64)		Eb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
49	49	1/4	1/4	3/8	2	1	V		Eb	V		V	V							M	0	0	1, 5, 2		1	1
50	50	0	0	3/8	2	1	I|PAC}		Eb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
51	51	0	0	3/8	2	1	I{		Eb	V		I	I						{	M	0	0	0, 4, 1		0	0
52	52	0	0	3/8	2	1	V		Eb	V		V	V							M	0	0	1, 5, 2		1	1
53	53	0	0	3/8	2	1	I6		Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
54	54	0	0	3/8	2	1	V7		Eb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	0	0	3/8	2	1	I		Eb	V		I	I							M	0	0	0, 4, 1		0	0
56	56	0	0	3/8	2	1	V		Eb	V		V	V							M	0	0	1, 5, 2		1	1
57	57	0	0	3/8	2	1	I6		Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
58	58	0	0	3/8	2	1	V7		Eb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	59	0	0	3/8	2	1	I.V[I/V}{		Eb	I	V	I/V	I				V		}{	M	0	0	1, 5, 2		1	1
59	59	1/4	1/4	3/8	2	1	V2		Eb	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
60	60	0	0	3/8	2	1	I6		Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
60	60	1/4	1/4	3/8	2	1	I		Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
61	61	0	0	3/8	2	1	V6		Eb	I	V	V6	V		6					M	0	0	5, 2, 1		1	5
61	61	1/8	1/8	3/8	2	1	V65		Eb	I	V	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
61	61	1/4	1/4	3/8	2	1	I		Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
62	62	0	0	3/8	2	1	V		Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
63	63	0	0	3/8	2	1	V7/i		Eb	I	V	V7/i	V		7		i			Mm7	0	0	1, 5, 2, -1		1	1
64	64	0	0	3/8	2	1	i/i		Eb	I	V	i/i	i				i			m	0	0	0, -3, 1		0	0
65	65	0	0	3/8	2	1	V]|HC}		Eb	I	V	V	V					HC	}	M	0	0	1, 5, 2		1	1
66	66	0	0	3/8	2	1	I{		Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
66	66	1/8	1/8	3/8	2	1	ii(^4)		Eb	I		ii(^4)	ii			^4				m	0	0	2, -1, 1		2	2
66	66	1/4	1/4	3/8	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
67	67	0	0	3/8	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
67	67	1/8	1/8	3/8	2	1	ii(^4)		Eb	I		ii(^4)	ii			^4				m	0	0	2, -1, 1		2	2
67	67	1/4	1/4	3/8	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
68	68	0	0	3/8	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
68	68	1/8	1/8	3/8	2	1	vi		Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
68	68	1/4	1/4	3/8	2	1	V7/V		Eb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
69	69	0	0	3/8	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
70	70	0	0	3/8	2	1	#viio43/ii		Eb	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
70	70	1/4	1/4	3/8	2	1	i6/ii		Eb	I		i6/ii	i		6		ii			m	0	0	-1, 3, 2		2	-1
71	71	0	0	3/8	2	1	V/ii		Eb	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
71	71	1/4	1/4	3/8	2	1	i/ii		Eb	I		i/ii	i				ii			m	0	0	2, -1, 3		2	2
72	72	0	0	3/8	2	1	vii%43		Eb	I		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
72	72	1/4	1/4	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
73	73	0	0	3/8	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
73	73	1/4	1/4	3/8	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
74	74	0	0	3/8	2	1	IV6		Eb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
74	74	1/8	1/8	3/8	2	1	I64		Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
74	74	1/4	1/4	3/8	2	1	viio64		Eb	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
75	75	0	0	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
75	75	1/8	1/8	3/8	2	1	V65		Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
75	75	1/4	1/4	3/8	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
76	76	0	0	3/8	2	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
76	76	1/8	1/8	3/8	2	1	V(64)		Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
76	76	1/4	1/4	3/8	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
77	77	0	0	3/8	2	1	I|IAC}		Eb	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
78	78	0	0	3/8	2	1	{		Eb	I									{		0	0				
82	82	0	0	3/8	2	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
83	83	0	0	3/8	2	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
84	84	0	0	3/8	2	1	iii		Eb	I		iii	iii							m	0	0	4, 1, 5		4	4
85	85	0	0	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
86	86	0	0	3/8	2	1	V[V7		Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	0	0	3/8	2	1	I		Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
88	88	0	0	3/8	2	1	V7		Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	89	0	0	3/8	2	1	I]		Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
90	90	0	0	3/8	2	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
91	91	0	0	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
92	92	0	0	3/8	2	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
92	92	1/4	1/4	3/8	2	1	vii%/V		Eb	I		vii%/V	vii	%			V			%7	0	0				
93	93	0	0	3/8	2	1	V|HC}		Eb	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
94	94	0	0	3/8	2	1	I{		Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
94	94	1/8	1/8	3/8	2	1	ii(^4)		Eb	I		ii(^4)	ii			^4				m	0	0	2, -1, 1		2	2
94	94	1/4	1/4	3/8	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
95	95	0	0	3/8	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
95	95	1/24	1/24	3/8	2	1	ii(^4)		Eb	I		ii(^4)	ii			^4				m	0	0	2, -1, 1		2	2
95	95	1/8	1/8	3/8	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
96	96	0	0	3/8	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
96	96	1/8	1/8	3/8	2	1	vi		Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
96	96	1/4	1/4	3/8	2	1	V7/V		Eb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
97	97	0	0	3/8	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
98	98	0	0	3/8	2	1	vi	IV6	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
98	98	1/4	1/4	3/8	2	1	vii%		Eb	I		vii%	vii	%						%7	0	0				
99	99	0	0	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
99	99	1/8	1/8	3/8	2	1	viio6		Eb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
99	99	1/4	1/4	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
100	100	0	0	3/8	2	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
100	100	1/8	1/8	3/8	2	1	V(64)		Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
100	100	1/4	1/4	3/8	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
101	101	0	0	3/8	2	1	I|IAC}{		Eb	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
102	102	0	0	3/8	2	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
103	103	0	0	3/8	2	1	viio		Eb	I		viio	vii	o						o	0	0	5, 2, -1		5	5
104	104	0	0	3/8	2	1	iii	I6	Eb	I		iii	iii							m	0	0	4, 1, 5		4	4
104	104	1/4	1/4	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
105	105	0	0	3/8	2	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
105	105	1/8	1/8	3/8	2	1	V(64)		Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
105	105	1/4	1/4	3/8	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
106	106	0	0	3/8	2	1	I|IAC}{		Eb	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
107	107	0	0	3/8	2	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
108	108	0	0	3/8	2	1	viio		Eb	I		viio	vii	o						o	0	0	5, 2, -1		5	5
109	109	0	0	3/8	2	1	iii	I6	Eb	I		iii	iii							m	0	0	4, 1, 5		4	4
109	109	1/4	1/4	3/8	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
110	110	0	0	3/8	2	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
110	110	1/8	1/8	3/8	2	1	V(64)		Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
110	110	1/4	1/4	3/8	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
111	111	0	0	3/8	2	1	I|PAC}		Eb	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
