mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
12	12	0	0	2/4	1	1		I(4)		G	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
12	12	1/4	1/4	2/4	1	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
13	13	0	0	2/4	1	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	0	0	2/4	1	1		ii6(6)		G	I		ii6(6)	ii		6	6				m	0	0	-1, 5, 2		2	-1
14	14	1/4	1/4	2/4	1	1		ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	15	0	0	2/4	1	1		V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
15	15	1/4	1/4	2/4	1	1		V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	0	0	2/4	1	1		I(74)		G	I		I(74)	I			74				M	0	0	0, -1, 1	5	0	0
16	16	1/4	1/4	2/4	1	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
17	1	1/4	1/4	2/4	1	1		V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
18	2	0	0	2/4	1	1		IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
18	2	3/8	3/8	2/4	1	1		iii6		G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
19	3	0	0	2/4	1	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
19	3	1/4	1/4	2/4	1	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
20	4	0	0	2/4	1	1		V43		G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	4	1/4	1/4	2/4	1	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
21	5	0	0	2/4	1	1		ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
22	6	0	0	2/4	1	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
22	6	1/4	1/4	2/4	1	1		V64		G	I		V64	V		64					M	0	0	2, 1, 5		1	2
22	6	3/8	3/8	2/4	1	1		V43/V		G	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
23	7	0	0	2/4	1	1		V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
23	7	1/4	1/4	2/4	1	1		viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
23	7	3/8	3/8	2/4	1	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
24	8	0	0	2/4	1	1		V\\		G	I		V	V						\\	M	0	0	1, 5, 2		1	1
26	10	0	0	2/4	1	1		viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
27	11	0	0	2/4	1	1		V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	12	0	0	2/4	1	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
29	13	0	0	2/4	1	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
30	14	0	0	2/4	1	1		ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
31	15	0	0	2/4	1	1		V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	15	1/4	1/4	2/4	1	1		V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	16	0	0	2/4	1	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
33	1	1/4	1/4	2/4	1	1		V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
34	2	0	0	2/4	1	1		IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
34	2	1/4	1/4	2/4	1	1		I64		G	I		I64	I		64					M	0	0	1, 0, 4		0	1
35	3	0	0	2/4	1	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
35	3	1/4	1/4	2/4	1	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
36	4	0	0	2/4	1	1		viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
36	4	1/4	1/4	2/4	1	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
37	5	0	0	2/4	1	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	5	1/4	1/4	2/4	1	1		ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
38	6	0	0	2/4	1	1		V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
38	6	1/4	1/4	2/4	1	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
38	6	3/8	3/8	2/4	1	1		vii%65/V		G	I		vii%65/V	vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
39	7	0	0	2/4	1	1		V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
39	7	1/4	1/4	2/4	1	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
40	8	0	0	2/4	1	1		V\\		G	I		V	V						\\	M	0	0	1, 5, 2		1	1
42	10	0	0	2/4	1	1		viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
43	11	0	0	2/4	1	1		V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
44	12	0	0	2/4	1	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
45	13	0	0	2/4	1	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
46	14	0	0	2/4	1	1		IV(11)		G	I		IV(11)	IV			11				M	0	0	-1, 3, 0	5	-1	-1
46	14	1/4	1/4	2/4	1	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
47	15	0	0	2/4	1	1		V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
47	15	1/4	1/4	2/4	1	1		V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	16	0	0	2/4	1	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
49	1	1/4	1/4	2/4	1	1		V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
50	2	0	0	2/4	1	1		IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
50	2	3/8	3/8	2/4	1	1		I64		G	I		I64	I		64					M	0	0	1, 0, 4		0	1
51	3	0	0	2/4	1	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
51	3	1/4	1/4	2/4	1	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
52	4	0	0	2/4	1	1		V43		G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
52	4	1/4	1/4	2/4	1	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
53	5	0	0	2/4	1	1		ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
54	6	0	0	2/4	1	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
54	6	1/4	1/4	2/4	1	1		V64		G	I		V64	V		64					M	0	0	2, 1, 5		1	2
54	6	3/8	3/8	2/4	1	1		viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
55	7	0	0	2/4	1	1		V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
55	7	1/8	1/8	2/4	1	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
55	7	1/4	1/4	2/4	1	1		viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
55	7	3/8	3/8	2/4	1	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
56	8	0	0	2/4	1	1		V\\		G	I		V	V						\\	M	0	0	1, 5, 2		1	1
58	10	0	0	2/4	1	1		viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
59	11	0	0	2/4	1	1		V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
60	12	0	0	2/4	1	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
61	13	0	0	2/4	1	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
62	14	0	0	2/4	1	1		ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
63	15	0	0	2/4	1	1		V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
63	15	1/4	1/4	2/4	1	1		V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	16	0	0	2/4	1	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
65	1	1/4	1/4	2/4	1	1		V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
66	2	0	0	2/4	1	1		IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
66	2	1/4	1/4	2/4	1	1		iii6		G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
67	3	0	0	2/4	1	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
67	3	1/4	1/4	2/4	1	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
68	4	0	0	2/4	1	1		V43		G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
68	4	1/4	1/4	2/4	1	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
69	5	0	0	2/4	1	1		ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
70	6	0	0	2/4	1	1		V(11)		G	I		V(11)	V			11				M	0	0	1, 5, 2	0	1	1
70	6	1/4	1/4	2/4	1	1		V		G	I		V	V							M	0	0	1, 5, 2		1	1
70	6	3/8	3/8	2/4	1	1		V43/V		G	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
71	7	0	0	2/4	1	1		V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
71	7	1/4	1/4	2/4	1	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
72	8	0	0	2/4	1	1		V\\		G	I		V	V						\\	M	0	0	1, 5, 2		1	1
74	10	0	0	2/4	1	1		viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
75	11	0	0	2/4	1	1		V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
76	12	0	0	2/4	1	1		I		G	I		I	I							M	0	0	0, 4, 1		0	0
76	12	1/4	1/4	2/4	1	1		vi65		G	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
77	13	0	0	2/4	1	1		I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
78	14	0	0	2/4	1	1		IV(11)		G	I		IV(11)	IV			11				M	0	0	-1, 3, 0	5	-1	-1
78	14	1/4	1/4	2/4	1	1		IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
78	14	3/8	3/8	2/4	1	1		ii65		G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
79	15	0	0	2/4	1	1		V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
79	15	1/4	1/4	2/4	1	1		V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	16	0	0	2/4	1	1		I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
