mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	4.0	0	0	4/4	2	1	Eb.I{		Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	4	4.0	0	0	4/4	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	3	8	2.0	0	0	4/4	2	1	vi		Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
3	3	10	2.0	1/2	1/2	4/4	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	12	2.0	0	0	4/4	2	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	4	14	2.0	1/2	1/2	4/4	2	1	V7		Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	16	2.0	0	0	4/4	2	1	vi|DC		Eb	I		vi	vi					DC		m	0	0	3, 0, 4		3	3
5	5	18	2.0	1/2	1/2	4/4	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	6	20	2.0	0	0	4/4	2	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
6	6	22	2.0	1/2	1/2	4/4	2	1	V7		Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	24	1.5	0	0	4/4	2	1	I|PAC}{		Eb	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
7	7	51/2	0.5	3/8	3/8	4/4	2	1	V65		Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	7	26	1.5	1/2	1/2	4/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
7	7	55/2	0.5	7/8	7/8	4/4	2	1	V65		Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	8	28	1.5	0	0	4/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
8	8	59/2	0.5	3/8	3/8	4/4	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	8	30	1.5	1/2	1/2	4/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
8	8	63/2	0.5	7/8	7/8	4/4	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	9	32	1.5	0	0	4/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
9	9	67/2	0.5	3/8	3/8	4/4	2	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
9	9	34	1.5	1/2	1/2	4/4	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
9	9	71/2	0.5	7/8	7/8	4/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
10	10	36	1.5	0	0	4/4	2	1	ii		Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
10	10	75/2	0.5	3/8	3/8	4/4	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
10	10	38	1.5	1/2	1/2	4/4	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	79/2	0.5	7/8	7/8	4/4	2	1	ii		Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
11	11	40	1.5	0	0	4/4	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
11	11	83/2	0.5	3/8	3/8	4/4	2	1	V2		Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	11	42	1.0	1/2	1/2	4/4	2	1	I6		Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	43	1.0	3/4	3/4	4/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
12	12	44	2.0	0	0	4/4	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
12	12	46	2.0	1/2	1/2	4/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
13	13	48	4.0	0	0	4/4	2	1	V|HC}		Eb	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
14	14	52	2.0	0	0	4/4	2	1	V.I{		Eb	V		I	I						{	M	0	0	0, 4, 1		0	0
14	14	54	2.0	1/2	1/2	4/4	2	1	V6		Eb	V		V6	V		6					M	0	0	5, 2, 1		1	5
15	15	56	1.0	0	0	4/4	2	1	vi(6)		Eb	V		vi(6)	vi			6				m	0	0	3, 0, -1		3	3
15	15	57	1.0	1/4	1/4	4/4	2	1	vi		Eb	V		vi	vi							m	0	0	3, 0, 4		3	3
