mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	15	0	0	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
15	15	3/16	3/16	4/4	1	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
15	15	1/4	1/4	4/4	1	1		viio	E	I		viio	vii	o						o	0	0	5, 2, -1		5	5
15	15	7/16	7/16	4/4	1	1		iii6	E	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
15	15	1/2	1/2	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
15	15	11/16	11/16	4/4	1	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	15	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
15	15	15/16	15/16	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
16	16	0	0	4/4	1	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	16	3/16	3/16	4/4	1	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
16	16	1/4	1/4	4/4	1	1		iii	E	I		iii	iii							m	0	0	4, 1, 5		4	4
16	16	7/16	7/16	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
16	16	1/2	1/2	4/4	1	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
16	16	11/16	11/16	4/4	1	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
16	16	3/4	3/4	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
16	16	15/16	15/16	4/4	1	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
17	17	0	0	4/4	1	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
17	17	1/2	1/2	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
18	18	0	0	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
18	18	1/4	1/4	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
18	18	1/2	1/2	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
19	19	0	0	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
19	19	1/4	1/4	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
19	19	1/2	1/2	4/4	1	1		V\\	E	I		V	V						\\	M	0	0	1, 5, 2		1	1
19	19	3/4	3/4	4/4	1	1		V.I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
20	20	0	0	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
20	20	1/2	1/2	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
20	20	3/4	3/4	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
21	21	0	0	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	1/4	1/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
21	21	1/2	1/2	4/4	1	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
21	21	3/4	3/4	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	22	0	0	4/4	1	1		V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
22	22	1/4	1/4	4/4	1	1		viio6	E	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
22	22	1/2	1/2	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
22	22	3/4	3/4	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	0	0	4/4	1	1		V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
23	23	1/4	1/4	4/4	1	1		viio6	E	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
23	23	1/2	1/2	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
23	23	3/4	3/4	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	0	0	4/4	1	1		I[I	E	V	I	I	I							M	0	0	0, 4, 1		0	0
24	24	1/8	1/8	4/4	1	1		viio6	E	V	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
24	24	5/8	5/8	4/4	1	1		I]	E	V	I	I	I							M	0	0	0, 4, 1		0	0
25	25	0	0	4/4	1	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
25	25	1/4	1/4	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
25	25	1/2	1/2	4/4	1	1		V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
25	25	3/4	3/4	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
26	26	0	0	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
26	26	3/8	3/8	4/4	1	1		V64	E	V		V64	V		64					M	0	0	2, 1, 5		1	2
26	26	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
27	27	0	0	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
27	27	3/8	3/8	4/4	1	1		V64	E	V		V64	V		64					M	0	0	2, 1, 5		1	2
27	27	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
28	28	0	0	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
29	29	0	0	4/4	1	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
30	30	0	0	4/4	1	1		V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
30	30	1/2	1/2	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
31	31	0	0	4/4	1	1		I\\	E	V		I	I						\\	M	0	0	0, 4, 1		0	0
31	31	3/8	3/8	4/4	1	1		V64	E	V		V64	V		64					M	0	0	2, 1, 5		1	2
31	31	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
32	32	0	0	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
32	32	3/8	3/8	4/4	1	1		V64	E	V		V64	V		64					M	0	0	2, 1, 5		1	2
32	32	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
33	33	0	0	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
34	34	0	0	4/4	1	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
35	35	0	0	4/4	1	1		V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
35	35	1/2	1/2	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
36	36	0	0	4/4	1	1		I\\	E	V		I	I						\\	M	0	0	0, 4, 1		0	0
36	36	1/2	1/2	4/4	1	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
36	36	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
37	37	0	0	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
37	37	1/2	1/2	4/4	1	1		ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
37	37	5/8	5/8	4/4	1	1		ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
37	37	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
38	38	0	0	4/4	1	1		I\\	E	V		I	I						\\	M	0	0	0, 4, 1		0	0
38	38	1/2	1/2	4/4	1	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
38	38	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
39	39	0	0	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
39	39	1/2	1/2	4/4	1	1		ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
39	39	5/8	5/8	4/4	1	1		ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
39	39	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
40	40	0	0	4/4	1	1		I\\	E	V		I	I						\\	M	0	0	0, 4, 1		0	0
45	45	0	0	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
45	45	1/4	1/4	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
45	45	1/2	1/2	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
46	46	1/4	1/4	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
46	46	1/2	1/2	4/4	1	1		viio6	E	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
46	46	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
47	47	0	0	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
47	47	1/4	1/4	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
47	47	1/2	1/2	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
48	48	1/4	1/4	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
48	48	1/2	1/2	4/4	1	1		viio6	E	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
48	48	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
49	49	0	0	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
50	50	0	0	4/4	1	1		IV64	E	V		IV64	IV		64					M	0	0	0, -1, 3		-1	0
51	51	0	0	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
52	52	0	0	4/4	1	1		V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
52	52	1/8	1/8	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
52	52	1/4	1/4	4/4	1	1		viio	E	V		viio	vii	o						o	0	0	5, 2, -1		5	5
52	52	3/8	3/8	4/4	1	1		vi	E	V		vi	vi							m	0	0	3, 0, 4		3	3
52	52	1/2	1/2	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
52	52	5/8	5/8	4/4	1	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
52	52	3/4	3/4	4/4	1	1		iii	E	V		iii	iii							m	0	0	4, 1, 5		4	4
52	52	7/8	7/8	4/4	1	1		V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
53	53	0	0	4/4	1	1		I\\	E	V		I	I						\\	M	0	0	0, 4, 1		0	0
54	54	1/2	1/2	4/4	1	1		I.V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	3/4	3/4	4/4	1	1		V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
55	55	0	0	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
56	56	1/2	1/2	4/4	1	1		V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
56	56	3/4	3/4	4/4	1	1		V64/IV	E	I		V64/IV	V		64		IV			M	0	0	1, 0, 4		0	1
57	57	0	0	4/4	1	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
57	57	1/4	1/4	4/4	1	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
57	57	3/8	3/8	4/4	1	1		vi64	E	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
57	57	1/2	1/2	4/4	1	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
57	57	7/8	7/8	4/4	1	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
58	58	0	0	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
58	58	3/8	3/8	4/4	1	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
58	58	1/2	1/2	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
58	58	7/8	7/8	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
59	59	0	0	4/4	1	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
59	59	3/8	3/8	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
59	59	1/2	1/2	4/4	1	1		#viio6/vi	E	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
59	59	7/8	7/8	4/4	1	1		#viio/vi	E	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
60	60	0	0	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
60	60	1/8	1/8	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
60	60	1/4	1/4	4/4	1	1		iv/vi	E	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
60	60	3/8	3/8	4/4	1	1		iio/vi	E	I		iio/vi	ii	o			vi			o	0	0	5, 2, -1		5	5
60	60	1/2	1/2	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
60	60	5/8	5/8	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
60	60	3/4	3/4	4/4	1	1		iio/vi	E	I		iio/vi	ii	o			vi			o	0	0	5, 2, -1		5	5
60	60	7/8	7/8	4/4	1	1		#viio/vi	E	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
61	61	0	0	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
61	61	1/8	1/8	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
61	61	1/4	1/4	4/4	1	1		iv/vi	E	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
61	61	3/8	3/8	4/4	1	1		iio/vi	E	I		iio/vi	ii	o			vi			o	0	0	5, 2, -1		5	5
61	61	1/2	1/2	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
61	61	5/8	5/8	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
61	61	3/4	3/4	4/4	1	1		iio/vi	E	I		iio/vi	ii	o			vi			o	0	0	5, 2, -1		5	5
61	61	7/8	7/8	4/4	1	1		#viio/vi	E	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
62	62	0	0	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
62	62	1/4	1/4	4/4	1	1		iv6/vi	E	I		iv6/vi	iv		6		vi			m	0	0	-1, 3, 2		2	-1
62	62	3/8	3/8	4/4	1	1		iv/vi	E	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
62	62	1/2	1/2	4/4	1	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
63	63	0	0	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
63	63	1/4	1/4	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
63	63	1/2	1/2	4/4	1	1		V/vi\\	E	I		V/vi	V				vi		\\	M	0	0	4, 8, 5		4	4
64	64	0	0	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
64	64	1/2	1/2	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
64	64	3/4	3/4	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
65	65	0	0	4/4	1	1		V7/vi	E	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
65	65	1/4	1/4	4/4	1	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
65	65	1/2	1/2	4/4	1	1		V6/vi	E	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
65	65	3/4	3/4	4/4	1	1		V7/vi	E	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
66	66	0	0	4/4	1	1		V(64)/vi	E	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
66	66	1/4	1/4	4/4	1	1		#viio6/vi	E	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
66	66	1/2	1/2	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
66	66	3/4	3/4	4/4	1	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
67	67	0	0	4/4	1	1		V(64)/vi	E	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
67	67	1/4	1/4	4/4	1	1		#viio6/vi	E	I		#viio6/vi	#vii	o	6		vi			o	0	0	5, 2, 8		8	5
67	67	1/2	1/2	4/4	1	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
67	67	3/4	3/4	4/4	1	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
68	68	0	0	4/4	1	1		vi[vi	E	I	vi	vi	vi							m	0	0	3, 0, 4		3	3
68	68	1/8	1/8	4/4	1	1		#viio6	E	I	vi	#viio6	#vii	o	6					o	0	0	2, -1, 5		5	2
68	68	5/8	5/8	4/4	1	1		vi	E	I	vi	vi	vi							m	0	0	3, 0, 4		3	3
68	68	7/8	7/8	4/4	1	1		V/ii	E	I	vi	V/ii	V				ii			M	0	0	3, 7, 4		3	3
69	69	1/8	1/8	4/4	1	1		ii64	E	I	vi	ii64	ii		64					m	0	0	3, 2, -1		2	3
69	69	3/8	3/8	4/4	1	1		#viio2/vi	E	I	vi	#viio2/vi	#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
69	69	5/8	5/8	4/4	1	1		V/vi	E	I	vi	V/vi	V				vi			M	0	0	4, 8, 5		4	4
69	69	7/8	7/8	4/4	1	1		#viio64/vi	E	I	vi	#viio64/vi	#vii	o	64		vi			o	0	0	2, 8, 5		8	2
70	70	0	0	4/4	1	1		vi]	E	I	vi	vi	vi							m	0	0	3, 0, 4		3	3
70	70	1/4	1/4	4/4	1	1		iio/vi	E	I		iio/vi	ii	o			vi			o	0	0	5, 2, -1		5	5
70	70	1/2	1/2	4/4	1	1		V(64)/vi	E	I		V(64)/vi	V			64	vi			M	0	0	4, 3, 0		4	4
70	70	3/4	3/4	4/4	1	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
71	71	0	0	4/4	1	1		vi\\	E	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
71	71	3/4	3/4	4/4	1	1		iio/v	E	I		iio/v	ii	o			v			o	0	0	3, 0, -3		3	3
72	72	0	0	4/4	1	1		V65/v	E	I		V65/v	V		65		v			Mm7	0	0	6, 3, 0, 2		2	6
72	72	1/2	1/2	4/4	1	1		#viio/v	E	I		#viio/v	#vii	o			v			o	0	0	6, 3, 0		6	6
72	72	3/4	3/4	4/4	1	1		V7/v	E	I		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
73	73	0	0	4/4	1	1		v	E	I		v	v							m	0	0	1, -2, 2		1	1
74	74	0	0	4/4	1	1		V65/IV	E	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
74	74	1/2	1/2	4/4	1	1		viio/IV	E	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
74	74	3/4	3/4	4/4	1	1		V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
75	75	0	0	4/4	1	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
75	75	7/8	7/8	4/4	1	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
76	76	0	0	4/4	1	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
76	76	1/4	1/4	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	1/2	1/2	4/4	1	1		viio	E	I		viio	vii	o						o	0	0	5, 2, -1		5	5
76	76	3/4	3/4	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
77	77	0	0	4/4	1	1		V\\	E	I		V	V						\\	M	0	0	1, 5, 2		1	1
78	78	0	0	4/4	1	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
79	79	0	0	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
80	80	0	0	4/4	1	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
81	81	0	0	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
81	81	3/8	3/8	4/4	1	1		V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
81	81	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
82	82	0	0	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
82	82	3/8	3/8	4/4	1	1		V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
82	82	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
83	83	0	0	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
84	84	0	0	4/4	1	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
84	84	3/8	3/8	4/4	1	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
85	85	0	0	4/4	1	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
85	85	1/2	1/2	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
86	86	0	0	4/4	1	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
86	86	3/8	3/8	4/4	1	1		V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
86	86	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
87	87	0	0	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
87	87	3/8	3/8	4/4	1	1		V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
87	87	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
88	88	0	0	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
89	89	0	0	4/4	1	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
89	89	3/8	3/8	4/4	1	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
90	90	0	0	4/4	1	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
90	90	1/2	1/2	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
91	91	0	0	4/4	1	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
91	91	1/2	1/2	4/4	1	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
91	91	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
92	92	0	0	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
92	92	1/2	1/2	4/4	1	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
92	92	5/8	5/8	4/4	1	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
92	92	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
93	93	0	0	4/4	1	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
