mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
21	3	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	4	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
23	5	0	0	3/4	2	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
24	6	0	0	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	6	1/2	1/2	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
25	7	0	0	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
25	7	1/2	1/2	3/4	2	1	vii%7/V	G	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
26	8	0	0	3/4	2	1	V7|HC}	G	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
27	9	0	0	3/4	2	1	iio/ii{	G	I		iio/ii	ii	o			ii		{	o	0	0	4, 1, -2		4	4
28	10	0	0	3/4	2	1	viio/ii	G	I		viio/ii	vii	o			ii			o	0	0	0, -3, -6		0	0
29	11	0	0	3/4	2	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
30	12	0	0	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
31	13	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
32	14	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
32	14	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
32	14	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	15	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
34	16	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	16	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
34	16	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	17	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
35	17	1/4	1/4	3/4	2	1	V64	G	I		V64	V		64					M	0	0	2, 1, 5		1	2
35	17	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	18	0	0	3/4	2	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
37	1	0	0	3/4	2	1	I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
38	2	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
38	2	1/4	1/4	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
38	2	1/2	1/2	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
39	3	0	0	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
39	3	1/4	1/4	3/4	2	1	V64	G	I		V64	V		64					M	0	0	2, 1, 5		1	2
39	3	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	4	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
41	5	0	0	3/4	2	1	IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
42	6	0	0	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	6	1/2	1/2	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
43	7	0	0	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
43	7	1/2	1/2	3/4	2	1	V65/V	G	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
44	8	0	0	3/4	2	1	V7|HC}	G	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
45	9	0	0	3/4	2	1	iio/ii{	G	I		iio/ii	ii	o			ii		{	o	0	0	4, 1, -2		4	4
46	10	0	0	3/4	2	1	V65/ii	G	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
47	11	0	0	3/4	2	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
48	12	0	0	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	13	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
50	14	0	0	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	14	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
50	14	7/12	7/12	3/4	2	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
51	15	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
52	16	0	0	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
52	16	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
52	16	1/2	1/2	3/4	2	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
53	17	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
53	17	1/4	1/4	3/4	2	1	V64	G	I		V64	V		64					M	0	0	2, 1, 5		1	2
53	17	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	18	0	0	3/4	2	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
55	1	0	0	3/4	2	1	I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
56	2	0	0	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
56	2	1/4	1/4	3/4	2	1	viio	G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
56	2	1/2	1/2	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
57	3	0	0	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
57	3	1/4	1/4	3/4	2	1	V64	G	I		V64	V		64					M	0	0	2, 1, 5		1	2
57	3	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	4	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
59	5	0	0	3/4	2	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
60	6	0	0	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
60	6	1/2	1/2	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
61	7	0	0	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
62	8	0	0	3/4	2	1	V7|HC}	G	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
63	9	0	0	3/4	2	1	iio/ii{	G	I		iio/ii	ii	o			ii		{	o	0	0	4, 1, -2		4	4
64	10	0	0	3/4	2	1	V65/ii	G	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
65	11	0	0	3/4	2	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
66	12	0	0	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
67	13	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
68	14	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
68	14	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
68	14	1/2	1/2	3/4	2	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
69	15	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
70	16	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
70	16	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
70	16	1/2	1/2	3/4	2	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
71	17	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
71	17	1/4	1/4	3/4	2	1	V64	G	I		V64	V		64					M	0	0	2, 1, 5		1	2
71	17	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	18	0	0	3/4	2	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
73	1	0	0	3/4	2	1	I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
74	2	0	0	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
74	2	1/4	1/4	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
74	2	1/2	1/2	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
75	3	0	0	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
75	3	1/4	1/4	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	4	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
77	5	0	0	3/4	2	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
78	6	0	0	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
78	6	1/2	1/2	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
79	7	0	0	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
79	7	1/2	1/2	3/4	2	1	viio/V	G	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
80	8	0	0	3/4	2	1	V7|HC}	G	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
81	9	0	0	3/4	2	1	iio/ii{	G	I		iio/ii	ii	o			ii		{	o	0	0	4, 1, -2		4	4
82	10	0	0	3/4	2	1	V65/ii	G	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
83	11	0	0	3/4	2	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
84	12	0	0	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
85	13	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
86	14	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
86	14	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
86	14	1/2	1/2	3/4	2	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
87	15	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
88	16	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
88	16	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
88	16	1/2	1/2	3/4	2	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
89	17	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
89	17	1/4	1/4	3/4	2	1	V64	G	I		V64	V		64					M	0	0	2, 1, 5		1	2
89	17	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	18	0	0	3/4	2	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
91	1	0	0	3/4	2	1	I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
92	2	0	0	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
92	2	1/4	1/4	3/4	2	1	viio6	G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
92	2	1/2	1/2	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
93	3	0	0	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
93	3	1/4	1/4	3/4	2	1	V64	G	I		V64	V		64					M	0	0	2, 1, 5		1	2
93	3	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	4	1/16	1/16	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
95	5	0	0	3/4	2	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
96	6	0	0	3/4	2	1	I65	G	I		I65	I		65					Mm7	0	0	4, 1, -2, 0		0	4
96	6	1/2	1/2	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
97	7	0	0	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
97	7	1/2	1/2	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
98	8	0	0	3/4	2	1	V|HC}	G	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
99	9	0	0	3/4	2	1	ii%7/ii	G	I		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
100	10	0	0	3/4	2	1	V7/ii	G	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
101	11	0	0	3/4	2	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
102	12	0	0	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	13	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
104	14	0	0	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	14	1/4	1/4	3/4	2	1	V64	G	I		V64	V		64					M	0	0	2, 1, 5		1	2
104	14	1/2	1/2	3/4	2	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
105	15	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
106	16	0	0	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	16	1/4	1/4	3/4	2	1	V64	G	I		V64	V		64					M	0	0	2, 1, 5		1	2
106	16	1/2	1/2	3/4	2	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
107	17	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
107	17	1/4	1/4	3/4	2	1	V64	G	I		V64	V		64					M	0	0	2, 1, 5		1	2
107	17	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	18	0	0	3/4	2	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
