mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
28	28	1/2	1/2	4/4	1	1		I	D	V	V	I	I							M	0	0	0, 4, 1		0	0
29	29	0	0	4/4	1	1		V]	D	V	V	V	V							M	0	0	1, 5, 2		1	1
29	29	1/4	1/4	4/4	1	1		I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
29	29	1/2	1/2	4/4	1	1		V6	D	V		V6	V		6					M	0	0	5, 2, 1		1	5
29	29	3/4	3/4	4/4	1	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
30	30	0	0	4/4	1	1		V	D	V		V	V							M	0	0	1, 5, 2		1	1
30	30	1/4	1/4	4/4	1	1		IV6	D	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
30	30	1/2	1/2	4/4	1	1		I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
30	30	3/4	3/4	4/4	1	1		ii6	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
31	31	0	0	4/4	1	1		I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
32	32	0	0	4/4	1	1		IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
33	33	0	0	4/4	1	1		V(64)	D	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
33	33	1/2	1/2	4/4	1	1		V	D	V		V	V							M	0	0	1, 5, 2		1	1
34	34	0	0	4/4	1	1		I[I\\	D	V	I	I	I						\\	M	0	0	0, 4, 1		0	0
35	35	0	0	4/4	1	1		viio6	D	V	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
35	35	1/4	1/4	4/4	1	1		I	D	V	I	I	I							M	0	0	0, 4, 1		0	0
35	35	1/2	1/2	4/4	1	1		IV	D	V	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
35	35	3/4	3/4	4/4	1	1		I	D	V	I	I	I							M	0	0	0, 4, 1		0	0
36	36	0	0	4/4	1	1		viio	D	V	I	viio	vii	o						o	0	0	5, 2, -1		5	5
36	36	1/4	1/4	4/4	1	1		I]\\	D	V	I	I	I						\\	M	0	0	0, 4, 1		0	0
36	36	1/2	1/2	4/4	1	1		I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
37	37	0	0	4/4	1	1		IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	37	1/2	1/2	4/4	1	1		V(64)	D	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
37	37	5/8	5/8	4/4	1	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
37	37	3/4	3/4	4/4	1	1		V(64)	D	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
37	37	7/8	7/8	4/4	1	1		V	D	V		V	V							M	0	0	1, 5, 2		1	1
38	38	0	0	4/4	1	1		I[I\\	D	V	I	I	I						\\	M	0	0	0, 4, 1		0	0
39	39	0	0	4/4	1	1		viio6	D	V	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
39	39	1/4	1/4	4/4	1	1		I	D	V	I	I	I							M	0	0	0, 4, 1		0	0
39	39	1/2	1/2	4/4	1	1		IV	D	V	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
39	39	3/4	3/4	4/4	1	1		I	D	V	I	I	I							M	0	0	0, 4, 1		0	0
40	40	0	0	4/4	1	1		viio	D	V	I	viio	vii	o						o	0	0	5, 2, -1		5	5
40	40	1/4	1/4	4/4	1	1		I]\\	D	V	I	I	I						\\	M	0	0	0, 4, 1		0	0
40	40	1/2	1/2	4/4	1	1		I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
41	41	0	0	4/4	1	1		IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	1/2	1/2	4/4	1	1		V(64)	D	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
41	41	5/8	5/8	4/4	1	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	3/4	3/4	4/4	1	1		V(64)	D	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
41	41	7/8	7/8	4/4	1	1		V	D	V		V	V							M	0	0	1, 5, 2		1	1
42	42	0	0	4/4	1	1		I\\	D	V		I	I						\\	M	0	0	0, 4, 1		0	0
43	43	0	0	4/4	1	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
44	44	0	0	4/4	1	1		ii6	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
45	45	0	0	4/4	1	1		V(64)	D	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
45	45	1/2	1/2	4/4	1	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	0	0	4/4	1	1		I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
47	47	0	0	4/4	1	1		ii6	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
47	47	1/4	1/4	4/4	1	1		ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
47	47	1/2	1/2	4/4	1	1		V(4)	D	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
47	47	3/4	3/4	4/4	1	1		V	D	V		V	V							M	0	0	1, 5, 2		1	1
48	48	0	0	4/4	1	1		I\\	D	V		I	I						\\	M	0	0	0, 4, 1		0	0
48	48	1/2	1/2	4/4	1	1		I.iio/ii	D	I		iio/ii	ii	o			ii			o	0	0	4, 1, -2		4	4
49	49	0	0	4/4	1	1		V65/ii	D	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
49	49	3/4	3/4	4/4	1	1		V7/ii	D	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
50	50	0	0	4/4	1	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
50	50	1/2	1/2	4/4	1	1		iio/vi	D	I		iio/vi	ii	o			vi			o	0	0	5, 2, -1		5	5
51	51	0	0	4/4	1	1		V65/vi	D	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
51	51	3/4	3/4	4/4	1	1		V7/vi	D	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
52	52	0	0	4/4	1	1		vi\\	D	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
52	52	3/4	3/4	4/4	1	1		V7/ii	D	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
53	53	0	0	4/4	1	1		V(64)/ii	D	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
53	53	3/4	3/4	4/4	1	1		V7/ii	D	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
54	54	0	0	4/4	1	1		V(64)/ii	D	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
54	54	3/4	3/4	4/4	1	1		V7/ii	D	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
55	55	0	0	4/4	1	1		iv/vi	D	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
55	55	1/2	1/2	4/4	1	1		V/vi	D	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
56	56	0	0	4/4	1	1		vi\\	D	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
56	56	3/4	3/4	4/4	1	1		V7/ii	D	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
57	57	0	0	4/4	1	1		V(64)/ii	D	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
57	57	3/4	3/4	4/4	1	1		V7/ii	D	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
58	58	0	0	4/4	1	1		V(64)/ii	D	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
58	58	3/4	3/4	4/4	1	1		V7/ii	D	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
59	59	0	0	4/4	1	1		iv/vi	D	I		iv/vi	iv				vi			m	0	0	2, -1, 3		2	2
59	59	1/2	1/2	4/4	1	1		V/vi	D	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
60	60	0	0	4/4	1	1		vi\\	D	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
61	61	0	0	4/4	1	1		V/IV	D	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
61	61	1/4	1/4	4/4	1	1		V6/IV	D	I		V6/IV	V		6		IV			M	0	0	4, 1, 0		0	4
61	61	1/2	1/2	4/4	1	1		V64/IV	D	I		V64/IV	V		64		IV			M	0	0	1, 0, 4		0	1
61	61	3/4	3/4	4/4	1	1		V2/IV	D	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
62	62	0	0	4/4	1	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
63	63	0	0	4/4	1	1		V/V	D	I		V/V	V				V			M	0	0	2, 6, 3		2	2
63	63	1/4	1/4	4/4	1	1		V6/V	D	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
63	63	1/2	1/2	4/4	1	1		V64/V	D	I		V64/V	V		64		V			M	0	0	3, 2, 6		2	3
63	63	3/4	3/4	4/4	1	1		V2/V	D	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
64	64	0	0	4/4	1	1		V[V\\	D	I	V	V	V						\\	M	0	0	1, 5, 2		1	1
65	65	0	0	4/4	1	1		V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
65	65	1/4	1/4	4/4	1	1		V7	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	3/4	3/4	4/4	1	1		V	D	I	V	V	V							M	0	0	1, 5, 2		1	1
66	66	0	0	4/4	1	1		V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
66	66	1/4	1/4	4/4	1	1		IV	D	I	V	IV	IV							M	0	0	-1, 3, 0		-1	-1
66	66	3/4	3/4	4/4	1	1		V7	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	0	0	4/4	1	1		V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
67	67	3/4	3/4	4/4	1	1		V7	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	7/8	7/8	4/4	1	1		V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
68	68	1/4	1/4	4/4	1	1		V\\	D	I	V	V	V						\\	M	0	0	1, 5, 2		1	1
69	69	0	0	4/4	1	1		V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
69	69	1/4	1/4	4/4	1	1		V7	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	3/4	3/4	4/4	1	1		V	D	I	V	V	V							M	0	0	1, 5, 2		1	1
70	70	0	0	4/4	1	1		V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
70	70	1/4	1/4	4/4	1	1		IV	D	I	V	IV	IV							M	0	0	-1, 3, 0		-1	-1
70	70	3/4	3/4	4/4	1	1		V	D	I	V	V	V							M	0	0	1, 5, 2		1	1
71	71	0	0	4/4	1	1		V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
72	72	0	0	4/4	1	1		V]\\	D	I	V	V	V						\\	M	0	0	1, 5, 2		1	1
73	73	0	0	4/4	1	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
75	75	1/4	1/4	4/4	1	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
75	75	1/2	1/2	4/4	1	1		V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
75	75	3/4	3/4	4/4	1	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
76	76	0	0	4/4	1	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
76	76	1/4	1/4	4/4	1	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
76	76	1/2	1/2	4/4	1	1		V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
76	76	3/4	3/4	4/4	1	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
77	77	0	0	4/4	1	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
79	79	1/4	1/4	4/4	1	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
79	79	1/2	1/2	4/4	1	1		V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
79	79	3/4	3/4	4/4	1	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	80	0	0	4/4	1	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
80	80	1/4	1/4	4/4	1	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
80	80	1/2	1/2	4/4	1	1		V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
80	80	3/4	3/4	4/4	1	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
81	81	0	0	4/4	1	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
81	81	1/4	1/4	4/4	1	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
81	81	1/2	1/2	4/4	1	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
82	82	0	0	4/4	1	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
82	82	1/4	1/4	4/4	1	1		vi6	D	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
82	82	1/2	1/2	4/4	1	1		iii	D	I		iii	iii							m	0	0	4, 1, 5		4	4
83	83	0	0	4/4	1	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
83	83	1/4	1/4	4/4	1	1		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
83	83	1/2	1/2	4/4	1	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
84	84	0	0	4/4	1	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
84	84	3/4	3/4	4/4	1	1		ii65	D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
85	85	0	0	4/4	1	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
85	85	3/4	3/4	4/4	1	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86	0	0	4/4	1	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
86	86	1/4	1/4	4/4	1	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
86	86	1/2	1/2	4/4	1	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
86	86	3/4	3/4	4/4	1	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
87	87	0	0	4/4	1	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
89	89	0	0	4/4	1	1		V64	D	I		V64	V		64					M	0	0	2, 1, 5		1	2
89	89	1/4	1/4	4/4	1	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
89	89	1/2	1/2	4/4	1	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
90	90	0	0	4/4	1	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
90	90	1/2	1/2	4/4	1	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
90	90	3/4	3/4	4/4	1	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
91	91	0	0	4/4	1	1		V\\	D	I		V	V						\\	M	0	0	1, 5, 2		1	1
92	92	0	0	4/4	1	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
93	93	0	0	4/4	1	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
94	94	0	0	4/4	1	1		vi64	D	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
94	94	1/4	1/4	4/4	1	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
94	94	1/2	1/2	4/4	1	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
94	94	3/4	3/4	4/4	1	1		vii%7/V	D	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
95	95	0	0	4/4	1	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
95	95	1/4	1/4	4/4	1	1		V64	D	I		V64	V		64					M	0	0	2, 1, 5		1	2
95	95	1/2	1/2	4/4	1	1		V[V\\	D	I	V	V	V						\\	M	0	0	1, 5, 2		1	1
96	96	0	0	4/4	1	1		vi6	D	I	V	vi6	vi		6					m	0	0	0, 4, 3		3	0
96	96	1/2	1/2	4/4	1	1		V7	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	97	0	0	4/4	1	1		V	D	I	V	V	V							M	0	0	1, 5, 2		1	1
97	97	1/2	1/2	4/4	1	1		I	D	I	V	I	I							M	0	0	0, 4, 1		0	0
98	98	0	0	4/4	1	1		V]	D	I	V	V	V							M	0	0	1, 5, 2		1	1
98	98	1/4	1/4	4/4	1	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
98	98	1/2	1/2	4/4	1	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
98	98	3/4	3/4	4/4	1	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
99	99	0	0	4/4	1	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
99	99	1/4	1/4	4/4	1	1		IV6	D	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
99	99	1/2	1/2	4/4	1	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
99	99	3/4	3/4	4/4	1	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
100	100	0	0	4/4	1	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
101	101	0	0	4/4	1	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
102	102	0	0	4/4	1	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
102	102	1/2	1/2	4/4	1	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
103	103	0	0	4/4	1	1		I[I\\	D	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
104	104	0	0	4/4	1	1		viio6	D	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
104	104	1/4	1/4	4/4	1	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
104	104	1/2	1/2	4/4	1	1		IV	D	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
104	104	3/4	3/4	4/4	1	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
105	105	0	0	4/4	1	1		viio	D	I	I	viio	vii	o						o	0	0	5, 2, -1		5	5
105	105	1/4	1/4	4/4	1	1		I]\\	D	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
105	105	1/2	1/2	4/4	1	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
106	106	0	0	4/4	1	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
106	106	1/2	1/2	4/4	1	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
106	106	5/8	5/8	4/4	1	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	106	3/4	3/4	4/4	1	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
106	106	7/8	7/8	4/4	1	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
107	107	0	0	4/4	1	1		I[I\\	D	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
108	108	0	0	4/4	1	1		viio6	D	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
108	108	1/4	1/4	4/4	1	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
108	108	1/2	1/2	4/4	1	1		IV	D	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
108	108	3/4	3/4	4/4	1	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
109	109	0	0	4/4	1	1		viio	D	I	I	viio	vii	o						o	0	0	5, 2, -1		5	5
109	109	1/4	1/4	4/4	1	1		I]\\	D	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
109	109	1/2	1/2	4/4	1	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
110	110	0	0	4/4	1	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
110	110	1/2	1/2	4/4	1	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
110	110	5/8	5/8	4/4	1	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
