mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	9.0	0	0	4/4	2	1	D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
3	3	9	1.0	1/4	1/4	4/4	2	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	10	1.0	1/2	1/2	4/4	2	1	V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
3	3	11	1.0	3/4	3/4	4/4	2	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	12	1.0	0	0	4/4	2	1	V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
4	4	13	1.0	1/4	1/4	4/4	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
4	4	14	1.0	1/2	1/2	4/4	2	1	V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	4	15	1.0	3/4	3/4	4/4	2	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
5	5	16	9.0	0	0	4/4	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
7	7	25	1.0	1/4	1/4	4/4	2	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	26	1.0	1/2	1/2	4/4	2	1	V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
7	7	27	1.0	3/4	3/4	4/4	2	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	28	1.0	0	0	4/4	2	1	V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	8	29	1.0	1/4	1/4	4/4	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
8	8	30	1.0	1/2	1/2	4/4	2	1	V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	8	31	1.0	3/4	3/4	4/4	2	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
9	9	32	1.0	0	0	4/4	2	1	I|PAC}{	D	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
9	9	33	1.0	1/4	1/4	4/4	2	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	34	1.0	1/2	1/2	4/4	2	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
9	9	35	1.0	3/4	3/4	4/4	2	1	V.vii%7	D	V		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
10	10	36	1.0	0	0	4/4	2	1	I(4)	D	V		I(4)	I			4				M	0	0	0, -1, 1		0	0
10	10	37	1.0	1/4	1/4	4/4	2	1	I64(4)	D	V		I64(4)	I		64	4				M	0	0	1, 0, -1		0	1
10	10	38	1.0	1/2	1/2	4/4	2	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
10	10	39	1.0	3/4	3/4	4/4	2	1	#viio/ii	D	V		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
11	11	40	1.0	0	0	4/4	2	1	ii(9)	D	V		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
11	11	41	1.0	1/4	1/4	4/4	2	1	ii6(2)	D	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
11	11	42	1.0	1/2	1/2	4/4	2	1	ii	D	V		ii	ii							m	0	0	2, -1, 3		2	2
11	11	43	1.0	3/4	3/4	4/4	2	1	V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	44	1.0	0	0	4/4	2	1	I(9)	D	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
12	12	45	1.0	1/4	1/4	4/4	2	1	I64(2)	D	V		I64(2)	I		64	2				M	0	0	1, 2, 4		0	1
12	12	46	2.0	1/2	1/2	4/4	2	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
13	13	48	1.0	0	0	4/4	2	1	IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	13	49	1.0	1/4	1/4	4/4	2	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	50	1.0	1/2	1/2	4/4	2	1	IV6	D	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
13	13	51	1.0	3/4	3/4	4/4	2	1	I64	D	V		I64	I		64					M	0	0	1, 0, 4		0	1
14	14	52	1.0	0	0	4/4	2	1	IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
14	14	53	1.0	1/4	1/4	4/4	2	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	54	1.0	1/2	1/2	4/4	2	1	IV6	D	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
14	14	55	1.0	3/4	3/4	4/4	2	1	I64	D	V		I64	I		64					M	0	0	1, 0, 4		0	1
15	15	56	4.0	0	0	4/4	2	1	V65/V	D	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
16	16	60	3.0	0	0	4/4	2	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
