mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	11	1/4	1/4	2/4	2	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	12	0	0	2/4	2	1		I(94)	E	V		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
14	12	1/8	1/8	2/4	2	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
14	12	1/4	1/4	2/4	2	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	13	0	0	2/4	2	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
15	13	1/4	1/4	2/4	2	1		viio	E	V		viio	vii	o						o	0	0	5, 2, -1		5	5
16	14	0	0	2/4	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
16	14	1/4	1/4	2/4	2	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
17	15	0	0	2/4	2	1		V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
17	15	1/4	1/4	2/4	2	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
18	16	0	0	2/4	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
18	16	1/4	1/4	2/4	2	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
19	17	0	0	2/4	2	1		V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
19	17	1/4	1/4	2/4	2	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
20	18	0	0	2/4	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
20	18	1/4	1/4	2/4	2	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
21	19	0	0	2/4	2	1		viio	E	V		viio	vii	o						o	0	0	5, 2, -1		5	5
21	19	1/4	1/4	2/4	2	1		viio6	E	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
22	20	0	0	2/4	2	1		vi	E	V		vi	vi							m	0	0	3, 0, 4		3	3
22	20	1/8	1/8	2/4	2	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
22	20	1/4	1/4	2/4	2	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	20	3/8	3/8	2/4	2	1		ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
23	21	0	0	2/4	2	1		V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
23	21	1/4	1/4	2/4	2	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	22	0	0	2/4	2	1		I\\	E	V		I	I						\\	M	0	0	0, 4, 1		0	0
25	23	0	0	2/4	2	1		I.V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	23	1/4	1/4	2/4	2	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
26	24	0	0	2/4	2	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	24	1/4	1/4	2/4	2	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
27	25	0	0	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
27	25	1/4	1/4	2/4	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
27	25	3/8	3/8	2/4	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
28	26	0	0	2/4	2	1		V\\	E	I		V	V						\\	M	0	0	1, 5, 2		1	1
29	27	0	0	2/4	2	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	27	1/4	1/4	2/4	2	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
30	28	0	0	2/4	2	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	28	1/4	1/4	2/4	2	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	29	0	0	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
31	29	1/4	1/4	2/4	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	29	3/8	3/8	2/4	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
32	30	0	0	2/4	2	1		V\\	E	I		V	V						\\	M	0	0	1, 5, 2		1	1
32	30	1/4	1/4	2/4	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
34	32	1/4	1/4	2/4	2	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
35	33	0	0	2/4	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
35	33	1/4	1/4	2/4	2	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
36	34	0	0	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
36	34	1/4	1/4	2/4	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
38	36	1/4	1/4	2/4	2	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
39	37	0	0	2/4	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
39	37	1/8	1/8	2/4	2	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
39	37	1/4	1/4	2/4	2	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
39	37	3/8	3/8	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
40	38	0	0	2/4	2	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
40	38	1/4	1/4	2/4	2	1		i.i	E	i		i	i							m	0	1	0, -3, 1		0	0
42	40	0	0	2/4	2	1		iv64	E	i		iv64	iv		64					m	0	1	0, -1, -4		-1	0
42	40	1/8	1/8	2/4	2	1		i	E	i		i	i							m	0	1	0, -3, 1		0	0
42	40	3/8	3/8	2/4	2	1		i6	E	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
43	41	0	0	2/4	2	1		V65	E	i		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
43	41	1/4	1/4	2/4	2	1		i	E	i		i	i							m	0	1	0, -3, 1		0	0
43	41	3/8	3/8	2/4	2	1		V65/V	E	i		V65/V	V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
44	42	0	0	2/4	2	1		V	E	i		V	V							M	0	1	1, 5, 2		1	1
44	42	1/4	1/4	2/4	2	1		i	E	i		i	i							m	0	1	0, -3, 1		0	0
46	44	0	0	2/4	2	1		iv64	E	i		iv64	iv		64					m	0	1	0, -1, -4		-1	0
46	44	1/8	1/8	2/4	2	1		i	E	i		i	i							m	0	1	0, -3, 1		0	0
46	44	3/8	3/8	2/4	2	1		i6	E	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
47	45	0	0	2/4	2	1		iio6	E	i		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
47	45	1/8	1/8	2/4	2	1		iio	E	i		iio	ii	o						o	0	1	2, -1, -4		2	2
47	45	1/4	1/4	2/4	2	1		V	E	i		V	V							M	0	1	1, 5, 2		1	1
48	46	0	0	2/4	2	1		i\\	E	i		i	i						\\	m	0	1	0, -3, 1		0	0
48	46	1/4	1/4	2/4	2	1		#viio6/iv	E	i		#viio6/iv	#vii	o	6		iv			o	0	1	1, -2, 4		4	1
49	47	0	0	2/4	2	1		V/iv	E	i		V/iv	V				iv			M	0	1	0, 4, 1		0	0
49	47	1/4	1/4	2/4	2	1		V7/iv	E	i		V7/iv	V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0
50	48	0	0	2/4	2	1		iv(94)	E	i		iv(94)	iv			94				m	0	1	-1, -2, 0	1	-1	-1
50	48	1/8	1/8	2/4	2	1		iv	E	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
50	48	1/4	1/4	2/4	2	1		viio6/III	E	i		viio6/III	vii	o	6		III			o	0	1	-1, -4, 2		2	-1
51	49	0	0	2/4	2	1		V/III	E	i		V/III	V				III			M	0	1	-2, 2, -1		-2	-2
51	49	1/4	1/4	2/4	2	1		V7/III	E	i		V7/III	V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
52	50	0	0	2/4	2	1		III(94)	E	i		III(94)	III			94				M	0	1	-3, -4, -2	-1	-3	-3
52	50	1/8	1/8	2/4	2	1		III	E	i		III	III							M	0	1	-3, 1, -2		-3	-3
52	50	1/4	1/4	2/4	2	1		iv6	E	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
52	50	3/8	3/8	2/4	2	1		V43/iv	E	i		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
53	51	0	0	2/4	2	1		iv	E	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
53	51	1/8	1/8	2/4	2	1		i6	E	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
53	51	1/4	1/4	2/4	2	1		iv	E	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
53	51	3/8	3/8	2/4	2	1		i6	E	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
54	52	0	0	2/4	2	1		#viio6(2)	E	i		#viio6(2)	#vii	o	6	2				o	0	1	2, -1, 0		5	2
54	52	1/8	1/8	2/4	2	1		i	E	i		i	i							m	0	1	0, -3, 1		0	0
54	52	1/4	1/4	2/4	2	1		iv6	E	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
54	52	3/8	3/8	2/4	2	1		V43/iv	E	i		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
55	53	0	0	2/4	2	1		iv	E	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
55	53	1/8	1/8	2/4	2	1		i6	E	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
55	53	1/4	1/4	2/4	2	1		iv	E	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
55	53	3/8	3/8	2/4	2	1		i6	E	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
56	54	0	0	2/4	2	1		#viio6(2)	E	i		#viio6(2)	#vii	o	6	2				o	0	1	2, -1, 0		5	2
56	54	1/8	1/8	2/4	2	1		i	E	i		i	i							m	0	1	0, -3, 1		0	0
56	54	1/4	1/4	2/4	2	1		i6	E	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
56	54	3/8	3/8	2/4	2	1		i	E	i		i	i							m	0	1	0, -3, 1		0	0
57	55	0	0	2/4	2	1		iio	E	i		iio	ii	o						o	0	1	2, -1, -4		2	2
57	55	1/4	1/4	2/4	2	1		#viio	E	i		#viio	#vii	o						o	0	1	5, 2, -1		5	5
58	56	0	0	2/4	2	1		V\\	E	i		V	V						\\	M	0	1	1, 5, 2		1	1
58	56	1/4	1/4	2/4	2	1		I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
60	58	1/4	1/4	2/4	2	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
61	59	0	0	2/4	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
61	59	1/4	1/4	2/4	2	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
62	60	0	0	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
62	60	1/4	1/4	2/4	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
64	62	1/4	1/4	2/4	2	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
65	63	0	0	2/4	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
65	63	1/8	1/8	2/4	2	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
65	63	1/4	1/4	2/4	2	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
65	63	3/8	3/8	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
66	64	0	0	2/4	2	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
66	64	1/4	1/4	2/4	2	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
67	65	0	0	2/4	2	1		vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
68	66	0	0	2/4	2	1		ii%2/vi	E	I		ii%2/vi	ii	%	2		vi			%7	0	0	3, 5, 2, -1		5	3
69	67	0	0	2/4	2	1		#viio7/vi	E	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
69	67	1/4	1/4	2/4	2	1		V6/vi	E	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
70	68	0	0	2/4	2	1		vi\\	E	I		vi	vi						\\	m	0	0	3, 0, 4		3	3
70	68	1/4	1/4	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
71	69	0	0	2/4	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
72	70	0	0	2/4	2	1		ii2	E	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
73	71	0	0	2/4	2	1		vii%7	E	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
73	71	1/4	1/4	2/4	2	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
74	72	0	0	2/4	2	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
74	72	1/4	1/4	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
75	73	0	0	2/4	2	1		V7(4)/ii	E	I		V7(4)/ii	V		7	4	ii			Mm7	0	0	3, 2, 4, 1		3	3
75	73	1/4	1/4	2/4	2	1		V7/ii	E	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
76	74	0	0	2/4	2	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
77	75	0	0	2/4	2	1		V7(4)/iii	E	I		V7(4)/iii	V		7	4	iii			Mm7	0	0	5, 4, 6, 3		5	5
77	75	1/4	1/4	2/4	2	1		V7/iii	E	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
78	76	0	0	2/4	2	1		iii	E	I		iii	iii							m	0	0	4, 1, 5		4	4
79	77	0	0	2/4	2	1		iio6/iii	E	I		iio6/iii	ii	o	6		iii			o	0	0	3, 0, 6		6	3
80	78	0	0	2/4	2	1		V/iii	E	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
80	78	1/4	1/4	2/4	2	1		iii6	E	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
81	79	0	0	2/4	2	1		V7/iii	E	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
81	79	1/4	1/4	2/4	2	1		iii	E	I		iii	iii							m	0	0	4, 1, 5		4	4
82	80	0	0	2/4	2	1		V(64)/iii	E	I		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
82	80	1/8	1/8	2/4	2	1		V/iii\\	E	I		V/iii	V				iii		\\	M	0	0	5, 9, 6		5	5
82	80	1/4	1/4	2/4	2	1		V(64)/iii	E	I		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
83	81	0	0	2/4	2	1		V7/iii	E	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
83	81	1/4	1/4	2/4	2	1		iii	E	I		iii	iii							m	0	0	4, 1, 5		4	4
84	82	0	0	2/4	2	1		V(64)/iii	E	I		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
84	82	1/8	1/8	2/4	2	1		V/iii\\	E	I		V/iii	V				iii		\\	M	0	0	5, 9, 6		5	5
84	82	1/4	1/4	2/4	2	1		iii	E	I		iii	iii							m	0	0	4, 1, 5		4	4
85	83	0	0	2/4	2	1		iv/iii	E	I		iv/iii	iv				iii			m	0	0	3, 0, 4		3	3
85	83	1/4	1/4	2/4	2	1		iio6/iii	E	I		iio6/iii	ii	o	6		iii			o	0	0	3, 0, 6		6	3
86	84	0	0	2/4	2	1		V/iii	E	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
86	84	1/4	1/4	2/4	2	1		V6/iii	E	I		V6/iii	V		6		iii			M	0	0	9, 6, 5		5	9
87	85	0	0	2/4	2	1		V/iii	E	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
87	85	1/4	1/4	2/4	2	1		#viio6/iii	E	I		#viio6/iii	#vii	o	6		iii			o	0	0	6, 3, 9		9	6
88	86	0	0	2/4	2	1		iii6	E	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
89	87	0	0	2/4	2	1		iv/iii	E	I		iv/iii	iv				iii			m	0	0	3, 0, 4		3	3
89	87	1/8	1/8	2/4	2	1		iio/iii	E	I		iio/iii	ii	o			iii			o	0	0	6, 3, 0		6	6
89	87	1/4	1/4	2/4	2	1		V/iii	E	I		V/iii	V				iii			M	0	0	5, 9, 6		5	5
90	88	0	0	2/4	2	1		iii\\	E	I		iii	iii						\\	m	0	0	4, 1, 5		4	4
90	88	1/4	1/4	2/4	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
92	90	1/4	1/4	2/4	2	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
93	91	0	0	2/4	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
93	91	1/4	1/4	2/4	2	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
94	92	0	0	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
94	92	1/4	1/4	2/4	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
96	94	1/4	1/4	2/4	2	1		viio6	E	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
97	95	0	0	2/4	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
97	95	1/8	1/8	2/4	2	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
97	95	1/4	1/4	2/4	2	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
97	95	3/8	3/8	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
98	96	0	0	2/4	2	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
98	96	3/8	3/8	2/4	2	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
99	97	0	0	2/4	2	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
99	97	1/8	1/8	2/4	2	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
99	97	1/4	1/4	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
100	98	0	0	2/4	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
100	98	1/8	1/8	2/4	2	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
100	98	3/8	3/8	2/4	2	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
101	99	0	0	2/4	2	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
101	99	1/8	1/8	2/4	2	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
101	99	1/4	1/4	2/4	2	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
102	100	0	0	2/4	2	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
