mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	14	39	2.5	0	0	3/4	2	1	vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
14	14	83/2	0.5	5/8	5/8	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	42	1.0	0	0	3/4	2	1	ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	43	1.0	1/4	1/4	3/4	2	1	V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
15	15	44	1.0	1/2	1/2	3/4	2	1	V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
16	16	45	3.0	0	0	3/4	2	1	I|PAC}		Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
17	17	48	2.0	0	0	3/4	2	1	V6{		Eb	I		V6		V		6				{	M	0	0	5, 2, 1		1	5
17	17	50	1.0	1/2	1/2	3/4	2	1	V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
18	18	51	1.0	0	0	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
18	18	52	2.0	1/4	1/4	3/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
19	19	54	2.0	0	0	3/4	2	1	V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
19	19	56	1.0	1/2	1/2	3/4	2	1	V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
20	20	57	1.0	0	0	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
20	20	58	2.0	1/4	1/4	3/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
21	21	60	3.0	0	0	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
22	22	63	2.0	0	0	3/4	2	1	vi	IV6	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
22	22	65	1.0	1/2	1/2	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	66	1.0	0	0	3/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
23	23	67	1.0	1/4	1/4	3/4	2	1	V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	68	1.0	1/2	1/2	3/4	2	1	V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
24	24	69	3.0	0	0	3/4	2	1	I|PAC}		Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
25	25	72	2.0	0	0	3/4	2	1	I{		Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
25	25	74	1.0	1/2	1/2	3/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	75	3.0	0	0	3/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
27	27	78	2.0	0	0	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
27	27	80	1.0	1/2	1/2	3/4	2	1	ii6/V		Eb	I		ii6/V		ii		6		V			m	0	0	0, 4, 3		3	0
28	28	81	3.0	0	0	3/4	2	1	V/V|HC}		Eb	I		V/V		V				V	HC	}	M	0	0	2, 6, 3		2	2
29	29	84	3.0	0	0	3/4	2	1	V.I{		Eb	V		I		I						{	M	0	0	0, 4, 1		0	0
30	30	87	3.0	0	0	3/4	2	1	IV		Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
31	31	90	3.0	0	0	3/4	2	1	ii		Eb	V		ii		ii							m	0	0	2, -1, 3		2	2
32	32	93	2.0	0	0	3/4	2	1	V(4)		Eb	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
32	32	95	1.0	1/2	1/2	3/4	2	1	V2		Eb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
33	33	96	1.0	0	0	3/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	97	1.0	1/4	1/4	3/4	2	1	viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
33	33	98	1.0	1/2	1/2	3/4	2	1	vi6		Eb	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
34	34	99	1.0	0	0	3/4	2	1	V6		Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
34	34	100	1.0	1/4	1/4	3/4	2	1	V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	101	0.5	1/2	1/2	3/4	2	1	vi		Eb	V		vi		vi							m	0	0	3, 0, 4		3	3
34	34	203/2	0.5	5/8	5/8	3/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
35	35	102	1.0	0	0	3/4	2	1	ii6		Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
35	35	103	1.0	1/4	1/4	3/4	2	1	V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
35	35	104	1.0	1/2	1/2	3/4	2	1	V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	105	2.0	0	0	3/4	2	1	I|PAC}{		Eb	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
36	36	107	1.0	1/2	1/2	3/4	2	1	I.V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
37	37	108	3.0	0	0	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
38	38	111	2.0	0	0	3/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	38	113	1.0	1/2	1/2	3/4	2	1	ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
39	39	114	1.0	0	0	3/4	2	1	V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
39	39	115	1.0	1/4	1/4	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
39	39	116	1.0	1/2	1/2	3/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
40	40	117	1.0	0	0	3/4	2	1	V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	40	118	1.0	1/4	1/4	3/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
40	40	119	1.0	1/2	1/2	3/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
41	41	120	1.0	0	0	3/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	121	2.0	1/4	1/4	3/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
42	42	123	15.0	0	0	3/4	2	1	V|HC}		Eb	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
47	47	138	3.0	0	0	3/4	2	1	vi.III{		Eb	vi		III		III						{	M	0	1	-3, 1, -2		-3	-3
48	48	141	3.0	0	0	3/4	2	1	#viio6		Eb	vi		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
49	49	144	3.0	0	0	3/4	2	1	i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
50	50	147	3.0	0	0	3/4	2	1	V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1
51	51	150	3.0	0	0	3/4	2	1	i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
52	52	153	2.0	0	0	3/4	2	1	V7		Eb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
52	52	155	1.0	1/2	1/2	3/4	2	1	V65		Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
53	53	156	3.0	0	0	3/4	2	1	i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
54	54	159	2.0	0	0	3/4	2	1	V7		Eb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
54	54	161	1.0	1/2	1/2	3/4	2	1	V65		Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
55	55	162	1.0	0	0	3/4	2	1	i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
55	55	163	1.0	1/4	1/4	3/4	2	1	iv6		Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
55	55	164	1.0	1/2	1/2	3/4	2	1	#viio/iv		Eb	vi		#viio/iv		#vii	o			iv			o	0	1	4, 1, -2		4	4
56	56	165	1.0	0	0	3/4	2	1	iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
56	56	166	1.0	1/4	1/4	3/4	2	1	#viio6		Eb	vi		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
56	56	167	1.0	1/2	1/2	3/4	2	1	i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
57	57	168	1.0	0	0	3/4	2	1	iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
57	57	169	1.0	1/4	1/4	3/4	2	1	iv6		Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
57	57	170	1.0	1/2	1/2	3/4	2	1	iio6		Eb	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
58	58	171	3.0	0	0	3/4	2	1	V|HC}		Eb	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
59	59	174	3.0	0	0	3/4	2	1	i{		Eb	vi		i		i						{	m	0	1	0, -3, 1		0	0
60	60	177	3.0	0	0	3/4	2	1	iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
61	61	180	3.0	0	0	3/4	2	1	iio		Eb	vi		iio		ii	o						o	0	1	2, -1, -4		2	2
62	62	183	1.0	0	0	3/4	2	1	V[V(64)		Eb	vi	V	V(64)		V			64				M	0	1	1, 0, -3		1	1
62	62	184	1.0	1/4	1/4	3/4	2	1	V		Eb	vi	V	V		V							M	0	1	1, 5, 2		1	1
62	62	185	1.0	1/2	1/2	3/4	2	1	V7		Eb	vi	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
63	63	186	1.0	0	0	3/4	2	1	i(42)		Eb	vi	V	i(42)		i			42				m	0	1	2, -1, 1		0	2
63	63	187	2.0	1/4	1/4	3/4	2	1	i]		Eb	vi	V	i		i							m	0	1	0, -3, 1		0	0
64	64	189	1.0	0	0	3/4	2	1	iv6(^9^7)		Eb	vi		iv6(^9^7)		iv		6	^9^7				m	0	1	-4, 0, -3	1	-1	-4
64	64	190	2.0	1/4	1/4	3/4	2	1	iv6		Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
65	65	192	2.0	0	0	3/4	2	1	It6		Eb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
65	65	194	0.5	1/2	1/2	3/4	2	1	V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1
65	65	389/2	0.5	5/8	5/8	3/4	2	1	V2	#viio64	Eb	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
66	66	195	0.5	0	0	3/4	2	1	i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
66	66	391/2	0.5	1/8	1/8	3/4	2	1	iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
66	66	196	1.0	1/4	1/4	3/4	2	1	V(64)		Eb	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
66	66	197	1.0	1/2	1/2	3/4	2	1	V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1
67	67	198	3.0	0	0	3/4	2	1	i6|EC		Eb	vi		i6		i		6			EC		m	0	1	-3, 1, 0		0	-3
68	68	201	1.0	0	0	3/4	2	1	iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
68	68	202	1.0	1/4	1/4	3/4	2	1	V(64)		Eb	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
68	68	203	1.0	1/2	1/2	3/4	2	1	V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1
69	69	204	3.0	0	0	3/4	2	1	i|PAC}		Eb	vi		i		i					PAC	}	m	0	1	0, -3, 1		0	0
