mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	3.0	0	3/4	4/4	2	1	A.I{		A	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	3	3	2.0	1/2	1/2	4/4	2	1	V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	2	5	5	2.0	0	0	4/4	2	1	IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
3	2	7	7	2.0	1/2	1/2	4/4	2	1	iii6		A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
4	3	9	9	4.0	0	0	4/4	2	1	ii6		A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
5	4	13	13	1.0	0	0	4/4	2	1	V2}		A	I		V2	V		2				}	Mm7	0	0	-1, 1, 5, 2		1	-1
5	4	14	14	1.0	1/4	1/4	4/4	2	1	I6|IAC		A	I		I6	I		6			IAC		M	0	0	4, 1, 0		0	4
5	4	15	15	4.0	1/2	1/2	4/4	2	1	I		A	I		I	I							M	0	0	0, 4, 1		0	0
5	4	16	16	0.0	3/4	3/4	4/4	2	1	{		A	I									{		0	0				
6	5	19	19	2.0	1/2	1/2	4/4	2	1	V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	6	21	21	2.0	0	0	4/4	2	1	IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
7	6	23	23	2.0	1/2	1/2	4/4	2	1	iii6		A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
8	7	25	25	4.0	0	0	4/4	2	1	V6/V		A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
9	8	29	29	1.0	0	0	4/4	2	1	V(4)}		A	I		V(4)	V			4			}	M	0	0	1, 0, 2		1	1
9	8	30	30	1.0	1/4	1/4	4/4	2	1	V|HC		A	I		V	V					HC		M	0	0	1, 5, 2		1	1
9	8	31	31	1.0	1/2	1/2	4/4	2	1	V.I6{		A	V		I6	I		6				{	M	0	0	4, 1, 0		0	4
9	8	32	32	1.0	3/4	3/4	4/4	2	1	V7/IV		A	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
10	9	33	33	8.0	0	0	4/4	2	1	IV		A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
12	11	41	41	8.0	0	0	4/4	2	1	I6		A	V		I6	I		6					M	0	0	4, 1, 0		0	4
14	13	49	49	4.0	0	0	4/4	2	1	viio6		A	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
