mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	16	95	95	1.5	9/8	9/8	12/8	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
18	17	193/2	193/2	1.5	0	0	12/8	2	1	iii6	Bb	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
18	17	98	98	1.5	3/8	3/8	12/8	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
18	17	199/2	199/2	3.0	3/4	3/4	12/8	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
19	18	205/2	205/2	3.0	0	0	12/8	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
19	18	211/2	211/2	3.0	3/4	3/4	12/8	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
20	19	217/2	217/2	3.0	0	0	12/8	2	1	iii	Bb	V		iii		iii							m	0	0	4, 1, 5		4	4
20	19	223/2	223/2	3.0	3/4	3/4	12/8	2	1	vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
21	20	229/2	229/2	3.0	0	0	12/8	2	1	ii	Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
21	20	235/2	235/2	3.0	3/4	3/4	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	21	241/2	241/2	1.5	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
22	21	122	122	1.5	3/8	3/8	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	21	247/2	247/2	1.5	3/4	3/4	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
22	21	125	125	1.5	9/8	9/8	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
23	22	253/2	253/2	1.5	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
23	22	128	128	1.5	3/8	3/8	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
23	22	259/2	259/2	1.5	3/4	3/4	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
23	22	131	131	1.5	9/8	9/8	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	23	265/2	265/2	1.5	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
24	23	134	134	1.5	3/8	3/8	12/8	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	23	271/2	271/2	1.5	3/4	3/4	12/8	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
24	23	137	137	1.5	9/8	9/8	12/8	2	1	vii%7/V	Bb	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
25	24	277/2	277/2	3.0	0	0	12/8	2	1	V|HC}	Bb	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
25	24	283/2	283/2	3.0	3/4	3/4	12/8	2	1	V65{	Bb	V		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
26	25	289/2	289/2	3.0	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
26	25	295/2	295/2	3.0	3/4	3/4	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	26	301/2	301/2	3.0	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
27	26	307/2	307/2	3.0	3/4	3/4	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	27	313/2	313/2	3.0	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
28	27	319/2	319/2	3.0	3/4	3/4	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	325/2	325/2	10.5	0	0	12/8	2	1	bVI|DC	Bb	V		bVI		bVI					DC		M	0	0	-4, 0, -3		-4	-4
30	29	173	173	1.5	9/8	9/8	12/8	2	1	Ger6	Bb	V		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
31	30	349/2	349/2	3.0	0	0	12/8	2	1	V|HC}	Bb	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
31	30	355/2	355/2	3.0	3/4	3/4	12/8	2	1	I6{	Bb	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
32	31	361/2	361/2	3.0	0	0	12/8	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
32	31	367/2	367/2	1.5	3/4	3/4	12/8	2	1	iii6	Bb	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
32	31	185	185	1.5	9/8	9/8	12/8	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
33	32	373/2	373/2	1.5	0	0	12/8	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
33	32	188	188	1.5	3/8	3/8	12/8	2	1	vi6	Bb	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
33	32	379/2	379/2	1.5	3/4	3/4	12/8	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
33	32	191	191	1.5	9/8	9/8	12/8	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	33	385/2	385/2	1.5	0	0	12/8	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
34	33	194	194	1.5	3/8	3/8	12/8	2	1	iii6	Bb	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
34	33	391/2	391/2	1.5	3/4	3/4	12/8	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
34	33	197	197	1.5	9/8	9/8	12/8	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
35	34	397/2	397/2	6.0	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
36	35	409/2	409/2	3.0	0	0	12/8	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
36	35	415/2	415/2	1.5	3/4	3/4	12/8	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
36	35	209	209	1.5	9/8	9/8	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
37	36	421/2	421/2	9.0	0	0	12/8	2	1	I|EC	Bb	V		I		I					EC		M	0	0	0, 4, 1		0	0
38	37	439/2	439/2	1.5	3/4	3/4	12/8	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
38	37	221	221	1.5	9/8	9/8	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	38	445/2	445/2	9.0	0	0	12/8	2	1	I|EC	Bb	V		I		I					EC		M	0	0	0, 4, 1		0	0
40	39	463/2	463/2	1.5	3/4	3/4	12/8	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
40	39	233	233	1.5	9/8	9/8	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	40	469/2	469/2	23.5	0	0	12/8	2	1	I|PAC}	Bb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
45	43	258	258	9.5	0	11/8	12/8	2	1	I{	Bb	V		I		I						{	M	0	0	0, 4, 1		0	0
47	45	535/2	535/2	3.0	3/4	3/4	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
48	46	541/2	541/2	9.0	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
49	47	559/2	559/2	3.0	3/4	3/4	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	48	565/2	565/2	3.0	0	0	12/8	2	1	I|IAC}{	Bb	V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
50	48	571/2	571/2	3.0	3/4	3/4	12/8	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
51	49	577/2	577/2	3.0	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
51	49	583/2	583/2	1.5	3/4	3/4	12/8	2	1	ii64	Bb	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
51	49	293	293	1.5	9/8	9/8	12/8	2	1	vii%7	Bb	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
52	50	589/2	589/2	3.0	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
52	50	595/2	595/2	3.0	3/4	3/4	12/8	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
53	51	601/2	601/2	3.0	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
53	51	607/2	607/2	1.5	3/4	3/4	12/8	2	1	ii	Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
53	51	305	305	1.5	9/8	9/8	12/8	2	1	vii%7	Bb	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
54	52	613/2	613/2	1.5	0	0	12/8	2	1	I}{	Bb	V		I		I						}{	M	0	0	0, 4, 1		0	0
54	52	308	308	1.5	3/8	3/8	12/8	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
54	52	619/2	619/2	1.5	3/4	3/4	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
54	52	311	311	1.5	9/8	9/8	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	53	625/2	625/2	1.5	0	0	12/8	2	1	vi.i	Bb	vi		i		i							m	0	1	0, -3, 1		0	0
55	53	314	314	1.5	3/8	3/8	12/8	2	1	V6	Bb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
55	53	631/2	631/2	1.5	3/4	3/4	12/8	2	1	i	Bb	vi		i		i							m	0	1	0, -3, 1		0	0
55	53	317	317	1.5	9/8	9/8	12/8	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
56	54	637/2	637/2	0.0	0	0	12/8	2	1	VI	Bb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
56	54	637/2	637/2	6.0	0	0	12/8	2	1	It6	Bb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
57	55	649/2	649/2	3.0	0	0	12/8	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
57	55	655/2	655/2	3.0	3/4	3/4	12/8	2	1	It6	Bb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
58	56	661/2	661/2	3.0	0	0	12/8	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
58	56	667/2	667/2	3.0	3/4	3/4	12/8	2	1	It6	Bb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
59	57	673/2	673/2	3.0	0	0	12/8	2	1	V|HC}	Bb	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
59	57	679/2	679/2	3.0	3/4	3/4	12/8	2	1	V[i6{	Bb	vi	V	i6		i		6				{	m	0	1	-3, 1, 0		0	-3
60	58	685/2	685/2	3.0	0	0	12/8	2	1	V7	Bb	vi	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
60	58	691/2	691/2	3.0	3/4	3/4	12/8	2	1	i	Bb	vi	V	i		i							m	0	1	0, -3, 1		0	0
61	59	697/2	697/2	3.0	0	0	12/8	2	1	V	Bb	vi	V	V		V							M	0	1	1, 5, 2		1	1
61	59	703/2	703/2	3.0	3/4	3/4	12/8	2	1	i6	Bb	vi	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
62	60	709/2	709/2	3.0	0	0	12/8	2	1	V	Bb	vi	V	V		V							M	0	1	1, 5, 2		1	1
62	60	715/2	715/2	3.0	3/4	3/4	12/8	2	1	It64	Bb	vi	V	It64	It	vii	o	64	b3	V			It	0	1	0, 6, -4		6	0
63	61	721/2	721/2	3.0	0	0	12/8	2	1	V]|HC}	Bb	vi	V	V		V					HC	}	M	0	1	1, 5, 2		1	1
63	61	727/2	727/2	3.0	3/4	3/4	12/8	2	1	#viio43{	Bb	vi		#viio43		#vii	o	43				{	o7	0	1	-1, -4, 5, 2		5	-1
64	62	733/2	733/2	3.0	0	0	12/8	2	1	i6	Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
64	62	739/2	739/2	3.0	3/4	3/4	12/8	2	1	V43	Bb	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
65	63	745/2	745/2	3.0	0	0	12/8	2	1	i6	Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
65	63	751/2	751/2	3.0	3/4	3/4	12/8	2	1	#viio43	Bb	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
66	64	757/2	757/2	3.0	0	0	12/8	2	1	i6	Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
66	64	763/2	763/2	3.0	3/4	3/4	12/8	2	1	#viio65	Bb	vi		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
67	65	769/2	769/2	4.5	0	0	12/8	2	1	i[i	Bb	vi	i	i		i							m	0	1	0, -3, 1		0	0
67	65	389	389	1.5	9/8	9/8	12/8	2	1	V7	Bb	vi	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
68	66	781/2	781/2	4.5	0	0	12/8	2	1	i	Bb	vi	i	i		i							m	0	1	0, -3, 1		0	0
68	66	395	395	1.5	9/8	9/8	12/8	2	1	#viio	Bb	vi	i	#viio		#vii	o						o	0	1	5, 2, -1		5	5
69	67	793/2	793/2	4.5	0	0	12/8	2	1	i]	Bb	vi	i	i		i							m	0	1	0, -3, 1		0	0
69	67	401	401	1.5	9/8	9/8	12/8	2	1	viio	Bb	vi		viio		vii	o						o	0	1	-2, -5, -8		-2	-2
70	68	805/2	805/2	1.5	0	0	12/8	2	1	i	Bb	vi		i		i							m	0	1	0, -3, 1		0	0
70	68	404	404	1.5	3/8	3/8	12/8	2	1	iio6	Bb	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
70	68	811/2	811/2	1.5	3/4	3/4	12/8	2	1	V(64)	Bb	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
70	68	407	407	1.5	9/8	9/8	12/8	2	1	V7	Bb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
71	69	817/2	817/2	3.0	0	0	12/8	2	1	i|PAC}	Bb	vi		i		i					PAC	}	m	0	1	0, -3, 1		0	0
71	69	823/2	823/2	3.0	3/4	3/4	12/8	2	1	I.V65{	Bb	I		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
72	70	829/2	829/2	3.0	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
72	70	835/2	835/2	3.0	3/4	3/4	12/8	2	1	V65/vi	Bb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
73	71	841/2	841/2	3.0	0	0	12/8	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
73	71	847/2	847/2	3.0	3/4	3/4	12/8	2	1	V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
74	72	853/2	853/2	3.0	0	0	12/8	2	1	V|HC}	Bb	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
74	72	859/2	859/2	3.0	3/4	3/4	12/8	2	1	V65/IV{	Bb	I		V65/IV		V		65		IV		{	Mm7	0	0	4, 1, -2, 0		0	4
75	73	865/2	865/2	4.5	0	0	12/8	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
75	73	437	437	3.0	9/8	9/8	12/8	2	1	V65/IV	Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
76	74	440	440	1.5	3/8	3/8	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
76	74	883/2	883/2	1.5	3/4	3/4	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
76	74	443	443	1.5	9/8	9/8	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
77	75	889/2	889/2	4.5	0	0	12/8	2	1	V|HC}	Bb	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
77	75	449	449	1.5	9/8	9/8	12/8	2	1	I6{	Bb	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
78	76	901/2	901/2	1.5	0	0	12/8	2	1	vii6	Bb	I		vii6		vii		6					m	0	0	2, 6, 5		5	2
78	76	452	452	1.5	3/8	3/8	12/8	2	1	vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
78	76	907/2	907/2	1.5	3/4	3/4	12/8	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
78	76	455	455	1.5	9/8	9/8	12/8	2	1	IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
79	77	913/2	913/2	1.5	0	0	12/8	2	1	iii6	Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
79	77	458	458	1.5	3/8	3/8	12/8	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
79	77	919/2	919/2	3.0	3/4	3/4	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
80	78	925/2	925/2	1.5	0	0	12/8	2	1	vii6	Bb	I		vii6		vii		6					m	0	0	2, 6, 5		5	2
80	78	464	464	1.5	3/8	3/8	12/8	2	1	vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
80	78	931/2	931/2	1.5	3/4	3/4	12/8	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
80	78	467	467	1.5	9/8	9/8	12/8	2	1	IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
81	79	937/2	937/2	1.5	0	0	12/8	2	1	iii6	Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
81	79	470	470	1.5	3/8	3/8	12/8	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
81	79	943/2	943/2	3.0	3/4	3/4	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
82	80	949/2	949/2	3.0	0	0	12/8	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
82	80	955/2	955/2	3.0	3/4	3/4	12/8	2	1	viio	Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
83	81	961/2	961/2	3.0	0	0	12/8	2	1	iii	Bb	I		iii		iii							m	0	0	4, 1, 5		4	4
83	81	967/2	967/2	3.0	3/4	3/4	12/8	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
84	82	973/2	973/2	3.0	0	0	12/8	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
84	82	979/2	979/2	3.0	3/4	3/4	12/8	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	83	985/2	985/2	1.5	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
85	83	494	494	1.5	3/8	3/8	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
85	83	991/2	991/2	1.5	3/4	3/4	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
85	83	497	497	1.5	9/8	9/8	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	84	997/2	997/2	1.5	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
86	84	500	500	1.5	3/8	3/8	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	84	1003/2	1003/2	1.5	3/4	3/4	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
86	84	503	503	1.5	9/8	9/8	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
87	85	1009/2	1009/2	3.0	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
87	85	1015/2	1015/2	1.5	3/4	3/4	12/8	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
87	85	509	509	1.5	9/8	9/8	12/8	2	1	vii%7/V	Bb	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
88	86	1021/2	1021/2	3.0	0	0	12/8	2	1	V|HC}	Bb	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
88	86	1027/2	1027/2	3.0	3/4	3/4	12/8	2	1	V65{	Bb	I		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
89	87	1033/2	1033/2	3.0	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
89	87	1039/2	1039/2	3.0	3/4	3/4	12/8	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	88	1045/2	1045/2	3.0	0	0	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
90	88	1051/2	1051/2	3.0	3/4	3/4	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
91	89	1057/2	1057/2	3.0	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
91	89	1063/2	1063/2	3.0	3/4	3/4	12/8	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	90	1069/2	1069/2	10.5	0	0	12/8	2	1	bVI|DC	Bb	I		bVI		bVI					DC		M	0	0	-4, 0, -3		-4	-4
