mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	6.0	0	0	3/8	2	1	G.I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
5	5	6	1.5	0	0	3/8	2	1	IV64		G	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
6	6	15/2	1.5	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
7	7	9	0.5	0	0	3/8	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
7	7	19/2	1.0	1/8	1/8	3/8	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	8	21/2	1.5	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
9	9	12	1.5	0	0	3/8	2	1	IV64		G	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
10	10	27/2	1.5	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
11	11	15	0.5	0	0	3/8	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
11	11	31/2	1.0	1/8	1/8	3/8	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
12	12	33/2	0.5	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
12	12	17	0.5	1/8	1/8	3/8	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
12	12	35/2	0.5	1/4	1/4	3/8	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
13	13	18	1.0	0	0	3/8	2	1	V|HC}		G	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
13	13	19	0.5	1/4	1/4	3/8	2	1	V.I{		G	V		I	I						{	M	0	0	0, 4, 1		0	0
14	14	39/2	1.0	0	0	3/8	2	1	V		G	V		V	V							M	0	0	1, 5, 2		1	1
14	14	41/2	0.5	1/4	1/4	3/8	2	1	V7		G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	21	1.5	0	0	3/8	2	1	I64		G	V		I64	I		64					M	0	0	1, 0, 4		0	1
16	16	45/2	1.5	0	0	3/8	2	1	V7		G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	24	1.5	0	0	3/8	2	1	I64		G	V		I64	I		64					M	0	0	1, 0, 4		0	1
18	18	51/2	1.5	0	0	3/8	2	1	V7		G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	27	1.5	0	0	3/8	2	1	I		G	V		I	I							M	0	0	0, 4, 1		0	0
20	20	57/2	1.5	0	0	3/8	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
21	21	30	1.5	0	0	3/8	2	1	I		G	V		I	I							M	0	0	0, 4, 1		0	0
22	22	63/2	1.5	0	0	3/8	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	23	33	1.5	0	0	3/8	2	1	I		G	V		I	I							M	0	0	0, 4, 1		0	0
24	24	69/2	1.5	0	0	3/8	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
25	25	36	0.5	0	0	3/8	2	1	ii6		G	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
25	25	73/2	0.5	1/8	1/8	3/8	2	1	V(64)		G	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
25	25	37	0.5	1/4	1/4	3/8	2	1	V		G	V		V	V							M	0	0	1, 5, 2		1	1
26	26	75/2	3.0	0	0	3/8	2	1	I|PAC}		G	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
27	27	39	0.0	0	0	3/8	2	1	{		G	V									{		0	0				
28	28	81/2	1.5	0	0	3/8	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	29	42	1.5	0	0	3/8	2	1	I		G	V		I	I							M	0	0	0, 4, 1		0	0
30	30	87/2	1.5	0	0	3/8	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	31	45	1.5	0	0	3/8	2	1	I		G	V		I	I							M	0	0	0, 4, 1		0	0
32	32	93/2	1.5	0	0	3/8	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
33	33	48	0.5	0	0	3/8	2	1	ii6		G	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
33	33	97/2	0.5	1/8	1/8	3/8	2	1	V(64)		G	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
33	33	49	0.5	1/4	1/4	3/8	2	1	V		G	V		V	V							M	0	0	1, 5, 2		1	1
34	34	99/2	0.5	0	0	3/8	2	1	I|EC		G	V		I	I					EC		M	0	0	0, 4, 1		0	0
34	34	50	1.0	1/8	1/8	3/8	2	1	I6		G	V		I6	I		6					M	0	0	4, 1, 0		0	4
35	35	51	0.5	0	0	3/8	2	1	ii6		G	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
35	35	103/2	0.5	1/8	1/8	3/8	2	1	V(64)		G	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
35	35	52	0.5	1/4	1/4	3/8	2	1	V		G	V		V	V							M	0	0	1, 5, 2		1	1
36	36	105/2	0.5	0	0	3/8	2	1	I|EC		G	V		I	I					EC		M	0	0	0, 4, 1		0	0
36	36	53	1.0	1/8	1/8	3/8	2	1	I6		G	V		I6	I		6					M	0	0	4, 1, 0		0	4
37	37	54	0.5	0	0	3/8	2	1	ii6		G	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
37	37	109/2	0.5	1/8	1/8	3/8	2	1	V(64)		G	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
37	37	55	0.5	1/4	1/4	3/8	2	1	V		G	V		V	V							M	0	0	1, 5, 2		1	1
38	38	111/2	6.0	0	0	3/8	2	1	I|PAC}		G	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
42	42	123/2	1.5	0	0	3/8	2	1	I.V{		G	I		V	V						{	M	0	0	1, 5, 2		1	1
43	43	63	1.5	0	0	3/8	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	129/2	1.5	0	0	3/8	2	1	I64	iio6/ii	G	I		I64	I		64					M	0	0	1, 0, 4		0	1
45	45	66	1.5	0	0	3/8	2	1	i6/ii		G	I		i6/ii	i		6		ii			m	0	0	-1, 3, 2		2	-1
46	46	135/2	1.5	0	0	3/8	2	1	#viio6/ii		G	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
47	47	69	1.5	0	0	3/8	2	1	VI6/ii		G	I		VI6/ii	VI		6		ii			M	0	0	2, -1, -2		-2	2
48	48	141/2	1.5	0	0	3/8	2	1	V6/ii		G	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
49	49	72	1.5	0	0	3/8	2	1	i/ii		G	I		i/ii	i				ii			m	0	0	2, -1, 3		2	2
50	50	147/2	1.5	0	0	3/8	2	1	V7/ii		G	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
51	51	75	1.5	0	0	3/8	2	1	i/ii	ii	G	I		i/ii	i				ii			m	0	0	2, -1, 3		2	2
52	52	153/2	1.5	0	0	3/8	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	78	1.5	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
54	54	159/2	1.5	0	0	3/8	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	81	1.5	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
56	56	165/2	1.5	0	0	3/8	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
57	57	84	1.5	0	0	3/8	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
58	58	171/2	3.0	0	0	3/8	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
60	60	177/2	1.0	0	0	3/8	2	1	vii%7		G	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
60	60	179/2	0.5	1/4	1/4	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
61	61	90	1.0	0	0	3/8	2	1	vii%7		G	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
61	61	91	0.5	1/4	1/4	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
62	62	183/2	1.0	0	0	3/8	2	1	vii%7		G	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
62	62	185/2	0.5	1/4	1/4	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
63	63	93	1.5	0	0	3/8	2	1	V|HC}		G	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
