mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	10	0	0	12/8	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
11	10	3/8	3/8	12/8	2	1	viio7/vi	Bb	I		viio7/vi		vii	o	7		vi			o7	0	0	1, -2, -5, -8		1	1
11	10	3/4	3/4	12/8	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
11	10	9/8	9/8	12/8	2	1	iii	Bb	I		iii		iii							m	0	0	4, 1, 5		4	4
12	11	0	0	12/8	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
12	11	3/8	3/8	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	11	3/4	3/4	12/8	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
12	11	9/8	9/8	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
13	12	0	0	12/8	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
13	12	9/8	9/8	12/8	2	1	V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
14	13	0	0	12/8	2	1	V|HC}	Bb	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
14	13	3/4	3/4	12/8	2	1	V.I{	Bb	V		I		I						{	M	0	0	0, 4, 1		0	0
15	14	0	0	12/8	2	1	vii6	Bb	V		vii6		vii		6					m	0	0	2, 6, 5		5	2
15	14	3/8	3/8	12/8	2	1	vi6	Bb	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
15	14	3/4	3/4	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
16	15	0	0	12/8	2	1	V64	Bb	V		V64		V		64					M	0	0	2, 1, 5		1	2
16	15	3/8	3/8	12/8	2	1	V42	Bb	V		V42		V		42					Mm7	0	0				
16	15	3/4	3/4	12/8	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
17	16	0	0	12/8	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
17	16	3/8	3/8	12/8	2	1	vi6	Bb	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
17	16	3/4	3/4	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
18	17	0	0	12/8	2	1	V64	Bb	V		V64		V		64					M	0	0	2, 1, 5		1	2
18	17	3/8	3/8	12/8	2	1	V42	Bb	V		V42		V		42					Mm7	0	0				
18	17	3/4	3/4	12/8	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
19	18	0	0	12/8	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
19	18	3/4	3/4	12/8	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
20	19	0	0	12/8	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
20	19	3/4	3/4	12/8	2	1	vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
21	20	0	0	12/8	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
21	20	3/4	3/4	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	21	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
22	21	3/8	3/8	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	21	3/4	3/4	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
22	21	9/8	9/8	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
23	22	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
23	22	3/8	3/8	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
23	22	3/4	3/4	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
23	22	9/8	9/8	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	23	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
24	23	3/4	3/4	12/8	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
24	23	9/8	9/8	12/8	2	1	viio7/V	Bb	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
25	24	0	0	12/8	2	1	V|HC}	Bb	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
25	24	3/4	3/4	12/8	2	1	V65{	Bb	V		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
26	25	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
26	25	3/4	3/4	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	26	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
27	26	3/4	3/4	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	27	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
28	27	3/4	3/4	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	0	0	12/8	2	1	bVI|DC	Bb	V		bVI		bVI					DC		M	0	0	-4, 0, -3		-4	-4
31	30	0	0	12/8	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
31	30	3/4	3/4	12/8	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	0	0	12/8	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
32	31	3/4	3/4	12/8	2	1	iii6	Bb	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
32	31	9/8	9/8	12/8	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
33	32	0	0	12/8	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
33	32	3/8	3/8	12/8	2	1	vi6	Bb	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
33	32	3/4	3/4	12/8	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
33	32	9/8	9/8	12/8	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	33	0	0	12/8	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
34	33	3/8	3/8	12/8	2	1	iii6	Bb	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
34	33	3/4	3/4	12/8	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
34	33	9/8	9/8	12/8	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
35	34	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
36	35	0	0	12/8	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
36	35	3/4	3/4	12/8	2	1	V64	Bb	V		V64		V		64					M	0	0	2, 1, 5		1	2
36	35	9/8	9/8	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
37	36	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
38	37	3/4	3/4	12/8	2	1	V64	Bb	V		V64		V		64					M	0	0	2, 1, 5		1	2
38	37	9/8	9/8	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	38	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
40	39	3/4	3/4	12/8	2	1	V64	Bb	V		V64		V		64					M	0	0	2, 1, 5		1	2
40	39	9/8	9/8	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	40	0	0	12/8	2	1	I|PAC}	Bb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
46	44	0	0	12/8	2	1	I{	Bb	V		I		I						{	M	0	0	0, 4, 1		0	0
47	45	3/4	3/4	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
48	46	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
49	47	3/4	3/4	12/8	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	48	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
50	48	3/4	3/4	12/8	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
51	49	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
51	49	3/4	3/4	12/8	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
51	49	9/8	9/8	12/8	2	1	vii%7	Bb	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
52	50	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
52	50	3/4	3/4	12/8	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
53	51	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
53	51	3/4	3/4	12/8	2	1	ii	Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
53	51	9/8	9/8	12/8	2	1	vii%7	Bb	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
54	52	0	0	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
54	52	3/8	3/8	12/8	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
54	52	3/4	3/4	12/8	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
54	52	9/8	9/8	12/8	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	53	0	0	12/8	2	1	vi.i	Bb	vi		i		i							m	0	1	0, -3, 1		0	0
55	53	3/8	3/8	12/8	2	1	V6	Bb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
55	53	3/4	3/4	12/8	2	1	i	Bb	vi		i		i							m	0	1	0, -3, 1		0	0
55	53	9/8	9/8	12/8	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
56	54	0	0	12/8	2	1	VI	Bb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
56	54	0	0	12/8	2	1	Ger65	Bb	vi		Ger65	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
57	55	0	0	12/8	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
57	55	3/4	3/4	12/8	2	1	Ger65	Bb	vi		Ger65	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
58	56	0	0	12/8	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
58	56	3/4	3/4	12/8	2	1	Ger65	Bb	vi		Ger65	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
59	57	0	0	12/8	2	1	V|HC}	Bb	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
59	57	3/4	3/4	12/8	2	1	V[i6{	Bb	vi	V	i6		i		6				{	m	0	1	-3, 1, 0		0	-3
60	58	0	0	12/8	2	1	V7	Bb	vi	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
60	58	3/4	3/4	12/8	2	1	i	Bb	vi	V	i		i							m	0	1	0, -3, 1		0	0
61	59	0	0	12/8	2	1	V	Bb	vi	V	V		V							M	0	1	1, 5, 2		1	1
61	59	3/4	3/4	12/8	2	1	i6	Bb	vi	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
62	60	0	0	12/8	2	1	V	Bb	vi	V	V		V							M	0	1	1, 5, 2		1	1
62	60	3/4	3/4	12/8	2	1	It64	Bb	vi	V	It64	It	vii	o	64	b3	V			It	0	1	0, 6, -4		6	0
63	61	0	0	12/8	2	1	V]	Bb	vi	V	V		V							M	0	1	1, 5, 2		1	1
63	61	3/4	3/4	12/8	2	1	viio64	Bb	vi		viio64		vii	o	64					o	0	1	-8, -2, -5		-2	-8
64	62	0	0	12/8	2	1	i6	Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
64	62	3/4	3/4	12/8	2	1	V43(9)	Bb	vi		V43(9)		V		43	9				Mm7	0	1	2, -1, 1, 5	-4	1	2
65	63	0	0	12/8	2	1	i6	Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
65	63	3/4	3/4	12/8	2	1	viio64	Bb	vi		viio64		vii	o	64					o	0	1	-8, -2, -5		-2	-8
66	64	0	0	12/8	2	1	i6	Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
66	64	3/4	3/4	12/8	2	1	V43(9)	Bb	vi		V43(9)		V		43	9				Mm7	0	1	2, -1, 1, 5	-4	1	2
67	65	0	0	12/8	2	1	i	Bb	vi		i		i							m	0	1	0, -3, 1		0	0
69	67	9/8	9/8	12/8	2	1	viio	Bb	vi		viio		vii	o						o	0	1	-2, -5, -8		-2	-2
70	68	0	0	12/8	2	1	i	Bb	vi		i		i							m	0	1	0, -3, 1		0	0
70	68	3/8	3/8	12/8	2	1	iio6	Bb	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
70	68	3/4	3/4	12/8	2	1	V64	Bb	vi		V64		V		64					M	0	1	2, 1, 5		1	2
70	68	9/8	9/8	12/8	2	1	V7	Bb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
71	69	0	0	12/8	2	1	i|PAC}	Bb	vi		i		i					PAC	}	m	0	1	0, -3, 1		0	0
71	69	3/4	3/4	12/8	2	1	I.V65{	Bb	I		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
72	70	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
72	70	3/4	3/4	12/8	2	1	V65/vi	Bb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
73	71	0	0	12/8	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
73	71	3/4	3/4	12/8	2	1	V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
74	72	0	0	12/8	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
74	72	3/4	3/4	12/8	2	1	V65/IV	Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
75	73	0	0	12/8	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
76	74	3/8	3/8	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
76	74	3/4	3/4	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
76	74	9/8	9/8	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
77	75	0	0	12/8	2	1	V|HC}	Bb	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
77	75	3/4	3/4	12/8	2	1	{	Bb	I										{		0	0				
77	75	9/8	9/8	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
78	76	0	0	12/8	2	1	vii6	Bb	I		vii6		vii		6					m	0	0	2, 6, 5		5	2
78	76	3/8	3/8	12/8	2	1	vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
78	76	3/4	3/4	12/8	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
78	76	9/8	9/8	12/8	2	1	IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
79	77	0	0	12/8	2	1	iii6	Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
79	77	3/8	3/8	12/8	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
79	77	3/4	3/4	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
80	78	0	0	12/8	2	1	vii6	Bb	I		vii6		vii		6					m	0	0	2, 6, 5		5	2
80	78	3/8	3/8	12/8	2	1	vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
80	78	3/4	3/4	12/8	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
80	78	9/8	9/8	12/8	2	1	IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
81	79	0	0	12/8	2	1	iii6	Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
81	79	3/8	3/8	12/8	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
81	79	3/4	3/4	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
82	80	0	0	12/8	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
82	80	3/4	3/4	12/8	2	1	vii	Bb	I		vii		vii							m	0	0	5, 2, 6		5	5
83	81	0	0	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
83	81	3/4	3/4	12/8	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
84	82	0	0	12/8	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
84	82	3/4	3/4	12/8	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
85	83	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
85	83	3/8	3/8	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
85	83	3/4	3/4	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
85	83	9/8	9/8	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	84	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
86	84	3/8	3/8	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	84	3/4	3/4	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
86	84	9/8	9/8	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
87	85	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
87	85	3/4	3/4	12/8	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
87	85	9/8	9/8	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
88	86	0	0	12/8	2	1	V|HC}	Bb	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
88	86	3/4	3/4	12/8	2	1	V65{	Bb	I		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
89	87	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
89	87	3/4	3/4	12/8	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	88	0	0	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
90	88	3/4	3/4	12/8	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
91	89	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
91	89	3/4	3/4	12/8	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	90	0	0	12/8	2	1	bVI|DC	Bb	I		bVI		bVI					DC		M	0	0	-4, 0, -3		-4	-4
94	92	0	0	12/8	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
94	92	3/4	3/4	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
95	93	0	0	12/8	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
95	93	3/4	3/4	12/8	2	1	iii6	Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
95	93	9/8	9/8	12/8	2	1	IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
96	94	0	0	12/8	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
96	94	3/8	3/8	12/8	2	1	vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
96	94	3/4	3/4	12/8	2	1	viio6	Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
96	94	9/8	9/8	12/8	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	95	0	0	12/8	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
97	95	3/8	3/8	12/8	2	1	iii6	Bb	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
97	95	3/4	3/4	12/8	2	1	IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
97	95	9/8	9/8	12/8	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
98	96	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
98	96	9/8	9/8	12/8	2	1	V/vi	Bb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
99	97	0	0	12/8	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
99	97	3/4	3/4	12/8	2	1	V64	Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
99	97	9/8	9/8	12/8	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	98	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
101	99	3/4	3/4	12/8	2	1	V64	Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
101	99	9/8	9/8	12/8	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	100	0	0	12/8	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
103	101	3/4	3/4	12/8	2	1	V64	Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
103	101	9/8	9/8	12/8	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	102	0	0	12/8	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
