mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
32	32	94	2.0	1/4	1/4	3/4	2	1	ii6	c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
33	33	96	1.0	0	0	3/4	2	1	V7}	c	III		V7		V		7				}	Mm7	1	0	1, 5, 2, -1		1	1
33	33	97	2.0	1/4	1/4	3/4	2	1	I|PAC	c	III		I		I					PAC		M	1	0	0, 4, 1		0	0
33	33	393/4	0.0	9/16	9/16	3/4	2	1	{	c	III										{		1	0				
34	34	99	1.0	0	0	3/4	2	1	iv.V(4)	c	iv		V(4)		V			4				M	1	1	1, 0, 2		1	1
34	34	100	0.5	1/4	1/4	3/4	2	1	V	c	iv		V		V							M	1	1	1, 5, 2		1	1
34	34	201/2	0.5	3/8	3/8	3/4	2	1	V(94)	c	iv		V(94)		V			94				M	1	1	1, 0, 2	-4	1	1
34	34	101	0.5	1/2	1/2	3/4	2	1	V(9)	c	iv		V(9)		V			9				M	1	1	1, 5, 2	-4	1	1
34	34	203/2	0.5	5/8	5/8	3/4	2	1	V	c	iv		V		V							M	1	1	1, 5, 2		1	1
35	35	102	3.0	0	0	3/4	2	1	i	c	iv		i		i							m	1	1	0, -3, 1		0	0
36	36	105	3.0	0	0	3/4	2	1	iv64	c	iv		iv64		iv		64					m	1	1	0, -1, -4		-1	0
37	37	108	2.0	0	0	3/4	2	1	i	c	iv		i		i							m	1	1	0, -3, 1		0	0
37	37	110	1.0	1/2	1/2	3/4	2	1	i6	c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
38	38	111	0.5	0	0	3/4	2	1	iv	c	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
38	38	223/2	0.5	1/8	1/8	3/4	2	1	iio65	c	iv		iio65		ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
38	38	112	1.0	1/4	1/4	3/4	2	1	V(64)	c	iv		V(64)		V			64				M	1	1	1, 0, -3		1	1
38	38	113	1.0	1/2	1/2	3/4	2	1	V7	c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
39	39	114	3.0	0	0	3/4	2	1	i|PAC}	c	iv		i		i					PAC	}	m	1	1	0, -3, 1		0	0
39	39	233/2	0.0	5/8	5/8	3/4	2	1	{	c	iv										{		1	1				
40	40	117	0.5	0	0	3/4	2	1	V65(2)/III	c	iv		V65(2)/III		V		65	2	III			Mm7	1	1	2, -1, -4, 0		-2	2
40	40	235/2	2.5	1/8	1/8	3/4	2	1	V65/III	c	iv		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
41	41	120	2.5	0	0	3/4	2	1	III(119)	c	iv		III(119)		III			119				M	1	1	-3, 1, -2	-4, -1	-3	-3
41	41	245/2	0.5	5/8	5/8	3/4	2	1	i6/v	c	iv		i6/v		i		6		v			m	1	1	-2, 2, 1		1	-2
42	42	123	1.0	0	0	3/4	2	1	#viio65/v	c	iv		#viio65/v		#vii	o	65		v			o7	1	1	3, 0, -3, 6		6	3
42	42	124	0.5	1/4	1/4	3/4	2	1	V6(2)/v	c	iv		V6(2)/v		V		6	2	v			M	1	1	6, 3, -3		2	6
42	42	249/2	0.5	3/8	3/8	3/4	2	1	V6/v	c	iv		V6/v		V		6		v			M	1	1	6, 3, 2		2	6
42	42	125	0.5	1/2	1/2	3/4	2	1	i/v	c	iv		i/v		i				v			m	1	1	1, -2, 2		1	1
42	42	251/2	0.5	5/8	5/8	3/4	2	1	It6/v	c	iv		It6/v	It	vii	o	6	b3	V/v			It	1	1	-3, 1, 7		7	-3
43	43	126	3.0	0	0	3/4	2	1	i.V[V|HC}{	c	i	V	V		V					HC	}{	M	1	1	1, 5, 2		1	1
44	44	129	2.0	0	0	3/4	2	1	V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
44	44	131	1.0	1/2	1/2	3/4	2	1	i	c	i	V	i		i							m	1	1	0, -3, 1		0	0
45	45	132	3.0	0	0	3/4	2	1	V	c	i	V	V		V							M	1	1	1, 5, 2		1	1
46	46	135	2.0	0	0	3/4	2	1	V7]	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
46	46	137	1.0	1/2	1/2	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
47	47	138	3.0	0	0	3/4	2	1	V|HC}	c	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
48	48	141	2.0	0	0	3/4	2	1	i{	c	i		i		i						{	m	1	1	0, -3, 1		0	0
48	48	143	1.0	1/2	1/2	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
49	49	144	2.0	0	0	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
49	49	146	1.0	1/2	1/2	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
50	50	147	2.0	0	0	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
50	50	149	1.0	1/2	1/2	3/4	2	1	#viio7/iv	c	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
51	51	150	0.5	0	0	3/4	2	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
51	51	301/2	0.5	1/8	1/8	3/4	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
51	51	151	1.0	1/4	1/4	3/4	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
51	51	152	1.0	1/2	1/2	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	52	153	2.0	0	0	3/4	2	1	i|PAC}{	c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
52	52	155	1.0	1/2	1/2	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
53	53	156	2.0	0	0	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
53	53	158	1.0	1/2	1/2	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
54	54	159	2.0	0	0	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
54	54	161	1.0	1/2	1/2	3/4	2	1	#viio7/iv	c	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
55	55	162	0.5	0	0	3/4	2	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
55	55	325/2	0.5	1/8	1/8	3/4	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
55	55	163	1.0	1/4	1/4	3/4	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
55	55	164	1.0	1/2	1/2	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
56	56	165	2.0	0	0	3/4	2	1	iv6|DC	c	i		iv6		iv		6			DC		m	1	1	-4, 0, -1		-1	-4
56	56	167	1.0	1/2	1/2	3/4	2	1	V43/iv	c	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
57	57	168	1.0	0	0	3/4	2	1	iv(11)	c	i		iv(11)		iv			11				m	1	1	-1, -4, 0	-2	-1	-1
57	57	169	1.0	1/4	1/4	3/4	2	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
57	57	170	0.5	1/2	1/2	3/4	2	1	VI64	c	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
57	57	341/2	0.5	5/8	5/8	3/4	2	1	It6/V	c	i		It6/V	It	vii	o	6	b3	V/V			It	1	1	-3, 1, 7		7	-3
58	58	171	1.0	0	0	3/4	2	1	V/V	c	i		V/V		V				V			M	1	1	2, 6, 3		2	2
58	58	172	2.0	1/4	1/4	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
59	59	174	3.0	0	0	3/4	2	1	i}{	c	i		i		i						}{	m	1	1	0, -3, 1		0	0
60	60	177	2.0	0	0	3/4	2	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
60	60	179	0.5	1/2	1/2	3/4	2	1	i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
60	60	359/2	0.5	5/8	5/8	3/4	2	1	viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
61	61	180	2.0	0	0	3/4	2	1	V(64)}	c	i		V(64)		V			64			}	M	1	1	1, 0, -3		1	1
61	61	182	1.0	1/2	1/2	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
62	62	183	1.0	0	0	3/4	2	1	i|PAC}	c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
