mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/4	2	1	Eb.I{	Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	4	4	4.0	0	0	4/4	2	1	V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
3	3	8	8	1.0	0	0	4/4	2	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	9	9	1.0	1/4	1/4	4/4	2	1	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	10	10	1.0	1/2	1/2	4/4	2	1	V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
3	3	11	11	1.0	3/4	3/4	4/4	2	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	12	12	2.0	0	0	4/4	2	1	vi(^6^4)	Eb	I		vi(^6^4)	vi			^6^4				m	0	0	3, 0, 2	-1	3	3
4	4	14	14	2.0	1/2	1/2	4/4	2	1	vi	Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
5	5	16	16	2.0	0	0	4/4	2	1	ii6	Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
5	5	18	18	2.0	1/2	1/2	4/4	2	1	V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	20	20	4.0	0	0	4/4	2	1	I|PAC}{	Eb	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
7	7	24	24	1.0	0	0	4/4	2	1	V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	7	25	25	1.0	1/4	1/4	4/4	2	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
7	7	26	26	1.0	1/2	1/2	4/4	2	1	V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
7	7	27	27	1.0	3/4	3/4	4/4	2	1	V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
8	8	28	28	4.0	0	0	4/4	2	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	32	32	1.0	0	0	4/4	2	1	V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
9	9	33	33	1.0	1/4	1/4	4/4	2	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
9	9	34	34	1.0	1/2	1/2	4/4	2	1	V43	Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
9	9	35	35	1.0	3/4	3/4	4/4	2	1	V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
10	10	36	36	4.0	0	0	4/4	2	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	40	40	1.0	0	0	4/4	2	1	IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	11	41	41	1.0	1/4	1/4	4/4	2	1	I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	42	42	1.0	1/2	1/2	4/4	2	1	V65	Eb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
11	11	43	43	1.0	3/4	3/4	4/4	2	1	I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
12	12	44	44	1.0	0	0	4/4	2	1	V(64)}	Eb	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
12	12	45	45	3.0	1/4	1/4	4/4	2	1	V|HC	Eb	I		V	V					HC		M	0	0	1, 5, 2		1	1
13	13	48	48	4.0	0	0	4/4	2	1	V.I{	Eb	V		I	I						{	M	0	0	0, 4, 1		0	0
14	14	52	52	4.0	0	0	4/4	2	1	IV	Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	56	56	2.0	0	0	4/4	2	1	ii	Eb	V		ii	ii							m	0	0	2, -1, 3		2	2
15	15	58	58	2.0	1/2	1/2	4/4	2	1	vii%65	Eb	V		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
16	16	60	60	4.0	0	0	4/4	2	1	I6	Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	64	64	4.0	0	0	4/4	2	1	IV	Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	18	68	68	4.0	0	0	4/4	2	1	I6	Eb	V		I6	I		6					M	0	0	4, 1, 0		0	4
19	19	72	72	2.0	0	0	4/4	2	1	ii6	Eb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
19	19	74	74	2.0	1/2	1/2	4/4	2	1	viio/V	Eb	V		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
20	20	76	76	1.0	0	0	4/4	2	1	V	Eb	V		V	V							M	0	0	1, 5, 2		1	1
20	20	77	77	3.0	1/4	1/4	4/4	2	1	V7	Eb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	80	80	4.0	0	0	4/4	2	1	I64	Eb	V		I64	I		64					M	0	0	1, 0, 4		0	1
22	22	84	84	1.0	0	0	4/4	2	1	V(64)}	Eb	V		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
22	22	85	85	3.0	1/4	1/4	4/4	2	1	V|HC	Eb	V		V	V					HC		M	0	0	1, 5, 2		1	1
23	23	88	88	4.0	0	0	4/4	2	1	I{	Eb	V		I	I						{	M	0	0	0, 4, 1		0	0
24	24	92	92	4.0	0	0	4/4	2	1	V7	Eb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	96	96	1.0	0	0	4/4	2	1	vi	Eb	V		vi	vi							m	0	0	3, 0, 4		3	3
25	25	97	97	1.0	1/4	1/4	4/4	2	1	IV	Eb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
25	25	98	98	1.0	1/2	1/2	4/4	2	1	V(64)	Eb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
25	25	99	99	1.0	3/4	3/4	4/4	2	1	V	Eb	V		V	V							M	0	0	1, 5, 2		1	1
26	26	100	100	2.0	0	0	4/4	2	1	I(^7^2)}	Eb	V		I(^7^2)	I			^7^2			}	M	0	0	0, 2, 1	5	0	0
26	26	102	102	6.0	1/2	1/2	4/4	2	1	I|IAC	Eb	V		I	I					IAC		M	0	0	0, 4, 1		0	0
