mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	2.5	0	3/8	2/4	2	1	Bb.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	5/2	5/2	2.0	0	0	2/4	2	1	I(64)	Bb	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
4	3	9/2	9/2	1.0	0	0	2/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	11/2	11/2	0.5	1/4	1/4	2/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	3	6	6	0.5	3/8	3/8	2/4	2	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
5	4	13/2	13/2	4.0	0	0	2/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
7	6	21/2	21/2	2.0	0	0	2/4	2	1	I(64)	Bb	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
8	7	25/2	25/2	1.0	0	0	2/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	27/2	27/2	0.5	1/4	1/4	2/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
8	7	14	14	0.5	3/8	3/8	2/4	2	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
9	8	29/2	29/2	1.5	0	0	2/4	2	1	I|PAC}	Bb	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	8	15	15	0.0	1/8	1/8	2/4	2	1	{	Bb	I									{		0	0				
9	8	16	16	0.5	3/8	3/8	2/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	9	33/2	33/2	1.0	0	0	2/4	2	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
10	9	35/2	35/2	1.0	1/4	1/4	2/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	10	37/2	37/2	2.0	0	0	2/4	2	1	I|IAC	Bb	I		I	I					IAC		M	0	0	0, 4, 1		0	0
12	11	41/2	41/2	1.0	0	0	2/4	2	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
12	11	43/2	43/2	1.0	1/4	1/4	2/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	12	45/2	45/2	1.0	0	0	2/4	2	1	I|IAC	Bb	I		I	I					IAC		M	0	0	0, 4, 1		0	0
13	12	47/2	47/2	1.0	1/4	1/4	2/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	13	49/2	49/2	2.0	0	0	2/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	14	53/2	53/2	0.5	0	0	2/4	2	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
15	14	27	27	3.5	1/8	1/8	2/4	2	1	V|HC}	Bb	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
16	15	57/2	57/2	0.0	0	0	2/4	2	1	{	Bb	I									{		0	0				
17	16	61/2	61/2	2.0	0	0	2/4	2	1	V.IV64	Bb	V		IV64	IV		64					M	0	0	0, -1, 3		-1	0
18	17	65/2	65/2	2.0	0	0	2/4	2	1	V6	Bb	V		V6	V		6					M	0	0	5, 2, 1		1	5
19	18	69/2	69/2	2.0	0	0	2/4	2	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
20	19	73/2	73/2	2.0	0	0	2/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
21	20	77/2	77/2	2.0	0	0	2/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
22	21	81/2	81/2	1.0	0	0	2/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
22	21	83/2	83/2	1.0	1/4	1/4	2/4	2	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
23	22	85/2	85/2	1.0	0	0	2/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
23	22	87/2	87/2	3.0	1/4	1/4	2/4	2	1	I|PAC}	Bb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
24	23	89/2	89/2	0.0	0	0	2/4	2	1	{	Bb	V									{		0	0				
25	24	93/2	93/2	2.0	0	0	2/4	2	1	IV64	Bb	V		IV64	IV		64					M	0	0	0, -1, 3		-1	0
26	25	97/2	97/2	2.0	0	0	2/4	2	1	V6	Bb	V		V6	V		6					M	0	0	5, 2, 1		1	5
27	26	101/2	101/2	2.0	0	0	2/4	2	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
28	27	105/2	105/2	2.0	0	0	2/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
29	28	109/2	109/2	2.0	0	0	2/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
30	29	113/2	113/2	1.0	0	0	2/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
30	29	115/2	115/2	1.0	1/4	1/4	2/4	2	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
31	30	117/2	117/2	3.5	0	0	2/4	2	1	I|PAC}	Bb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
31	30	237/4	237/4	0.0	3/16	3/16	2/4	2	1	{	Bb	V									{		0	0				
32	31	62	62	0.5	3/8	3/8	2/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	32	125/2	125/2	3.5	0	0	2/4	2	1	I|PAC	Bb	V		I	I					PAC		M	0	0	0, 4, 1		0	0
34	33	66	66	0.5	3/8	3/8	2/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	34	133/2	133/2	1.0	0	0	2/4	2	1	I(74)	Bb	V		I(74)	I			74				M	0	0	0, -1, 1	5	0	0
35	34	135/2	135/2	3.0	1/4	1/4	2/4	2	1	I|PAC}	Bb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
36	34	68	68	0.0	0	3/8	2/4	2	1	{	Bb	V									{		0	0				
38	36	141/2	141/2	2.0	0	0	2/4	2	1	I(64)	Bb	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
39	37	145/2	145/2	1.0	0	0	2/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
