mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	6.0	0	0	4/4	2	1	E.I{		E	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	6	6	8.0	1/2	1/2	4/4	2	1	V7		E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	14	14	2.0	1/2	1/2	4/4	2	1	V7		E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	16	16	4.0	0	0	4/4	2	1	I}{		E	I		I	I						}{	M	0	0	0, 4, 1		0	0
6	6	20	20	4.0	0	0	4/4	2	1	IV64		E	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
7	7	24	24	4.0	0	0	4/4	2	1	I		E	I		I	I							M	0	0	0, 4, 1		0	0
8	8	28	28	2.0	0	0	4/4	2	1	ii		E	I		ii	ii							m	0	0	2, -1, 3		2	2
8	8	30	30	2.0	1/2	1/2	4/4	2	1	V		E	I		V	V							M	0	0	1, 5, 2		1	1
9	9	32	32	8.0	0	0	4/4	2	1	I|IAC}{		E	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
11	11	40	40	2.0	0	0	4/4	2	1	V7		E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	42	42	4.0	1/2	1/2	4/4	2	1	V		E	I		V	V							M	0	0	1, 5, 2		1	1
12	12	46	46	2.0	1/2	1/2	4/4	2	1	V7		E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	48	48	1.5	0	0	4/4	2	1	I}{		E	I		I	I						}{	M	0	0	0, 4, 1		0	0
13	13	99/2	99/2	0.5	3/8	3/8	4/4	2	1	viio/V		E	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
