mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
20	20	1/8	1/8	4/4	2	1		IV6		c	iv		IV6		IV		6					M	1	1	3, 0, -1		-1	3
20	20	3/8	3/8	4/4	2	1		V7		c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
20	20	3/4	3/4	4/4	2	1		i		c	iv		i		i							m	1	1	0, -3, 1		0	0
21	21	0	0	4/4	2	1		VI.ii		c	VI		ii		ii							m	1	0	2, -1, 3		2	2
21	21	1/4	1/4	4/4	2	1		V7		c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	21	1/2	1/2	4/4	2	1		I		c	VI		I		I							M	1	0	0, 4, 1		0	0
21	21	7/8	7/8	4/4	2	1		I6		c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
22	22	0	0	4/4	2	1		viio6(2)		c	VI		viio6(2)		vii	o	6	2				o	1	0	2, -1, 0		5	2
22	22	1/4	1/4	4/4	2	1		V7		c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
22	22	1/2	1/2	4/4	2	1		I		c	VI		I		I							M	1	0	0, 4, 1		0	0
22	22	3/4	3/4	4/4	2	1		iv.i6		c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
22	22	7/8	7/8	4/4	2	1		i		c	iv		i		i							m	1	1	0, -3, 1		0	0
23	23	0	0	4/4	2	1		#viio6(2)		c	iv		#viio6(2)		#vii	o	6	2				o	1	1	2, -1, 0		5	2
23	23	1/4	1/4	4/4	2	1		V7		c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	23	1/2	1/2	4/4	2	1		i}{		c	iv		i		i						}{	m	1	1	0, -3, 1		0	0
23	23	3/4	3/4	4/4	2	1		i.IV6/VI		c	i		IV6/VI		IV		6		VI			M	1	1	-1, -4, -5		-5	-1
24	24	0	0	4/4	2	1		V7/VI		c	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
24	24	1/4	1/4	4/4	2	1		i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
24	24	1/2	1/2	4/4	2	1		vii6(2)		c	i		vii6(2)		vii		6	2				m	1	1	-5, -1, 0		-2	-5
24	24	3/4	3/4	4/4	2	1		vii6		c	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
25	25	0	0	4/4	2	1		VI6(2)		c	i		VI6(2)		VI		6	2				M	1	1	0, -3, -2		-4	0
25	25	1/4	1/4	4/4	2	1		VI6		c	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
25	25	1/2	1/2	4/4	2	1		viio6(2)/VI		c	i		viio6(2)/VI		vii	o	6	2	VI			o	1	1	-2, -5, -4		1	-2
25	25	3/4	3/4	4/4	2	1		III.V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
26	26	0	0	4/4	2	1		I|IAC}{		c	III		I		I					IAC	}{	M	1	0	0, 4, 1		0	0
26	26	1/4	1/4	4/4	2	1		I6		c	III		I6		I		6					M	1	0	4, 1, 0		0	4
26	26	1/2	1/2	4/4	2	1		V		c	III		V		V							M	1	0	1, 5, 2		1	1
26	26	7/8	7/8	4/4	2	1		#viio6/ii		c	III		#viio6/ii		#vii	o	6		ii			o	1	0	4, 1, 7		7	4
27	27	0	0	4/4	2	1		iv.i		c	iv		i		i							m	1	1	0, -3, 1		0	0
27	27	1/4	1/4	4/4	2	1		i6		c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
27	27	1/2	1/2	4/4	2	1		V		c	iv		V		V							M	1	1	1, 5, 2		1	1
27	27	5/8	5/8	4/4	2	1		v.iv		c	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
27	27	7/8	7/8	4/4	2	1		#viio6		c	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
28	28	0	0	4/4	2	1		i		c	v		i		i							m	1	1	0, -3, 1		0	0
28	28	1/4	1/4	4/4	2	1		i6		c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
28	28	1/2	1/2	4/4	2	1		V		c	v		V		V							M	1	1	1, 5, 2		1	1
28	28	3/4	3/4	4/4	2	1		i6		c	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
28	28	7/8	7/8	4/4	2	1		i		c	v		i		i							m	1	1	0, -3, 1		0	0
29	29	0	0	4/4	2	1		iv6(2)		c	v		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
29	29	1/8	1/8	4/4	2	1		iv6		c	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
29	29	1/2	1/2	4/4	2	1		V7		c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
29	29	5/8	5/8	4/4	2	1		i		c	v		i		i							m	1	1	0, -3, 1		0	0
30	30	0	0	4/4	2	1		iv6		c	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
30	30	1/2	1/2	4/4	2	1		V7		c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
30	30	5/8	5/8	4/4	2	1		i(9#7)		c	v		i(9#7)		i			9#7				m	1	1	0, -3, 1	2, 5	0	0
30	30	3/4	3/4	4/4	2	1		i		c	v		i		i							m	1	1	0, -3, 1		0	0
31	31	0	0	4/4	2	1		VI6		c	v		VI6		VI		6					M	1	1	0, -3, -4		-4	0
31	31	1/4	1/4	4/4	2	1		viio/III		c	v		viio/III		vii	o			III			o	1	1	2, -1, -4		2	2
31	31	1/2	1/2	4/4	2	1		III(9)		c	v		III(9)		III			9				M	1	1	-3, 1, -2	-1	-3	-3
31	31	5/8	5/8	4/4	2	1		III		c	v		III		III							M	1	1	-3, 1, -2		-3	-3
31	31	7/8	7/8	4/4	2	1		V43		c	v		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
32	32	0	0	4/4	2	1		i		c	v		i		i							m	1	1	0, -3, 1		0	0
32	32	1/4	1/4	4/4	2	1		V65/v		c	v		V65/v		V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
32	32	1/2	1/2	4/4	2	1		v		c	v		v		v							m	1	1	1, -2, 2		1	1
32	32	3/4	3/4	4/4	2	1		#viio(2)/v		c	v		#viio(2)/v		#vii	o		2	v			o	1	1	1, 3, 0		6	1
32	32	7/8	7/8	4/4	2	1		#viio/v		c	v		#viio/v		#vii	o			v			o	1	1	6, 3, 0		6	6
33	33	0	0	4/4	2	1		V|HC}{		c	v		V		V					HC	}{	M	1	1	1, 5, 2		1	1
34	34	0	0	4/4	2	1		V(64)		c	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
35	35	0	0	4/4	2	1		V		c	v		V		V							M	1	1	1, 5, 2		1	1
35	35	1/2	1/2	4/4	2	1		i(4)		c	v		i(4)		i			4				m	1	1	0, -1, 1		0	0
35	35	3/4	3/4	4/4	2	1		V7		c	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	0	0	4/4	2	1		i|PAC}{		c	v		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
36	36	3/4	3/4	4/4	2	1		i.V		c	i		V		V							M	1	1	1, 5, 2		1	1
37	37	0	0	4/4	2	1		V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
38	38	0	0	4/4	2	1		V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
39	39	0	0	4/4	2	1		i|IAC}{		c	i		i		i					IAC	}{	m	1	1	0, -3, 1		0	0
39	39	1/4	1/4	4/4	2	1		i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
39	39	1/2	1/2	4/4	2	1		#viio64(2)		c	i		#viio64(2)		#vii	o	64	2				o	1	1	-1, 0, 2		5	-1
39	39	3/4	3/4	4/4	2	1		V		c	i		V		V							M	1	1	1, 5, 2		1	1
40	40	0	0	4/4	2	1		i6|EC}{		c	i		i6		i		6			EC	}{	m	1	1	-3, 1, 0		0	-3
40	40	1/4	1/4	4/4	2	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
40	40	1/2	1/2	4/4	2	1		viio6(2)/III		c	i		viio6(2)/III		vii	o	6	2	III			o	1	1	-1, -4, -3		2	-1
40	40	3/4	3/4	4/4	2	1		V/III		c	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
41	41	0	0	4/4	2	1		III		c	i		III		III							M	1	1	-3, 1, -2		-3	-3
41	41	1/4	1/4	4/4	2	1		V7/VI		c	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
41	41	1/2	1/2	4/4	2	1		V6/iv		c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
41	41	3/4	3/4	4/4	2	1		V65/iv}		c	i		V65/iv		V		65		iv		}	Mm7	1	1	4, 1, -2, 0		0	4
42	42	0	0	4/4	2	1		iv.i{		c	iv		i		i						{	m	1	1	0, -3, 1		0	0
42	42	1/4	1/4	4/4	2	1		i6		c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
42	42	1/2	1/2	4/4	2	1		V		c	iv		V		V							M	1	1	1, 5, 2		1	1
42	42	7/8	7/8	4/4	2	1		i		c	iv		i		i							m	1	1	0, -3, 1		0	0
43	43	0	0	4/4	2	1		iv6(2)		c	iv		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
43	43	1/4	1/4	4/4	2	1		iv6		c	iv		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
43	43	1/2	1/2	4/4	2	1		V7		c	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
43	43	5/8	5/8	4/4	2	1		i		c	iv		i		i							m	1	1	0, -3, 1		0	0
44	44	0	0	4/4	2	1		iv64		c	iv		iv64		iv		64					m	1	1	0, -1, -4		-1	0
44	44	1/4	1/4	4/4	2	1		V6		c	iv		V6		V		6					M	1	1	5, 2, 1		1	5
44	44	1/2	1/2	4/4	2	1		i(9)		c	iv		i(9)		i			9				m	1	1	0, -3, 1	2	0	0
44	44	5/8	5/8	4/4	2	1		i		c	iv		i		i							m	1	1	0, -3, 1		0	0
44	44	3/4	3/4	4/4	2	1		i6		c	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
45	45	0	0	4/4	2	1		iv		c	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
45	45	1/4	1/4	4/4	2	1		V		c	iv		V		V							M	1	1	1, 5, 2		1	1
45	45	1/2	1/2	4/4	2	1		i6|EC}{		c	iv		i6		i		6			EC	}{	m	1	1	-3, 1, 0		0	-3
45	45	3/4	3/4	4/4	2	1		i.bvii		c	i		bvii		bvii							m	1	1	-9, -12, -8		-9	-9
46	46	0	0	4/4	2	1		V6/VI		c	i		V6/VI		V		6		VI			M	1	1	1, -2, -3		-3	1
46	46	1/2	1/2	4/4	2	1		IV6/VI		c	i		IV6/VI		IV		6		VI			M	1	1	-1, -4, -5		-5	-1
46	46	3/4	3/4	4/4	2	1		V7/VI		c	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
47	47	0	0	4/4	2	1		VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
47	47	1/4	1/4	4/4	2	1		iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
47	47	1/2	1/2	4/4	2	1		iio		c	i		iio		ii	o						o	1	1	2, -1, -4		2	2
48	48	0	0	4/4	2	1		#viio		c	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
48	48	1/4	1/4	4/4	2	1		V		c	i		V		V							M	1	1	1, 5, 2		1	1
48	48	1/2	1/2	4/4	2	1		i|IAC}{		c	i		i		i					IAC	}{	m	1	1	0, -3, 1		0	0
48	48	3/4	3/4	4/4	2	1		i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
49	49	0	0	4/4	2	1		V		c	i		V		V							M	1	1	1, 5, 2		1	1
49	49	3/8	3/8	4/4	2	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
49	49	1/2	1/2	4/4	2	1		iv6		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
50	50	0	0	4/4	2	1		V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
50	50	1/8	1/8	4/4	2	1		i(4)		c	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
50	50	1/4	1/4	4/4	2	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
50	50	1/2	1/2	4/4	2	1		#viio(2)		c	i		#viio(2)		#vii	o		2				o	1	1	0, 2, -1		5	0
50	50	3/4	3/4	4/4	2	1		V6		c	i		V6		V		6					M	1	1	5, 2, 1		1	5
51	51	0	0	4/4	2	1		i|PAC}{		c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
51	51	1/4	1/4	4/4	2	1		iio/v		c	i		iio/v		ii	o			v			o	1	1	3, 0, -3		3	3
51	51	1/2	1/2	4/4	2	1		v		c	i		v		v							m	1	1	1, -2, 2		1	1
51	51	3/4	3/4	4/4	2	1		V7/v		c	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
52	52	0	0	4/4	2	1		v		c	i		v		v							m	1	1	1, -2, 2		1	1
52	52	1/8	1/8	4/4	2	1		iio/iv		c	i		iio/iv		ii	o			iv			o	1	1	1, -2, -5		1	1
52	52	1/2	1/2	4/4	2	1		iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
52	52	3/4	3/4	4/4	2	1		V7/iv}		c	i		V7/iv		V		7		iv		}	Mm7	1	1	0, 4, 1, -2		0	0
53	53	0	0	4/4	2	1		iv{		c	i		iv		iv						{	m	1	1	-1, -4, 0		-1	-1
53	53	1/4	1/4	4/4	2	1		i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
53	53	1/2	1/2	4/4	2	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
53	53	7/8	7/8	4/4	2	1		i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
54	54	0	0	4/4	2	1		iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
54	54	1/2	1/2	4/4	2	1		i(4)		c	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
54	54	5/8	5/8	4/4	2	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
55	55	0	0	4/4	2	1		vii6(2)		c	i		vii6(2)		vii		6	2				m	1	1	-5, -1, 0		-2	-5
55	55	1/4	1/4	4/4	2	1		vii6		c	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
55	55	1/2	1/2	4/4	2	1		VI6(2)		c	i		VI6(2)		VI		6	2				M	1	1	0, -3, -2		-4	0
55	55	3/4	3/4	4/4	2	1		VI6		c	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
56	56	0	0	4/4	2	1		viio6(2)/VI		c	i		viio6(2)/VI		vii	o	6	2	VI			o	1	1	-2, -5, -4		1	-2
56	56	1/4	1/4	4/4	2	1		viio6/VI		c	i		viio6/VI		vii	o	6		VI			o	1	1	-2, -5, 1		1	-2
56	56	1/2	1/2	4/4	2	1		iv6(2)		c	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
56	56	3/4	3/4	4/4	2	1		iv6		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
57	57	0	0	4/4	2	1		III6(2)		c	i		III6(2)		III		6	2				M	1	1	1, -2, -1		-3	1
57	57	1/4	1/4	4/4	2	1		III6		c	i		III6		III		6					M	1	1	1, -2, -3		-3	1
57	57	1/2	1/2	4/4	2	1		III.viio6(2)		c	III		viio6(2)		vii	o	6	2				o	1	0	2, -1, 0		5	2
57	57	3/4	3/4	4/4	2	1		V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
58	58	0	0	4/4	2	1		I|PAC}{		c	III		I		I					PAC	}{	M	1	0	0, 4, 1		0	0
58	58	1/4	1/4	4/4	2	1		I6		c	III		I6		I		6					M	1	0	4, 1, 0		0	4
58	58	1/2	1/2	4/4	2	1		I		c	III		I		I							M	1	0	0, 4, 1		0	0
59	59	0	0	4/4	2	1		IV		c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
59	59	1/4	1/4	4/4	2	1		IV6		c	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
59	59	1/2	1/2	4/4	2	1		I		c	III		I		I							M	1	0	0, 4, 1		0	0
60	60	0	0	4/4	2	1		i.iv7		c	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
60	60	1/4	1/4	4/4	2	1		iv6		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
60	60	1/2	1/2	4/4	2	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
60	60	7/8	7/8	4/4	2	1		iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
61	61	0	0	4/4	2	1		vii6(2)		c	i		vii6(2)		vii		6	2				m	1	1	-5, -1, 0		-2	-5
61	61	1/4	1/4	4/4	2	1		vii6		c	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
61	61	1/2	1/2	4/4	2	1		IV6(2)/III		c	i		IV6(2)/III		IV		6	2	III			M	1	1	0, -3, -2		-4	0
61	61	3/4	3/4	4/4	2	1		IV6/III		c	i		IV6/III		IV		6		III			M	1	1	0, -3, -4		-4	0
61	61	7/8	7/8	4/4	2	1		viio/III		c	i		viio/III		vii	o			III			o	1	1	2, -1, -4		2	2
62	62	0	0	4/4	2	1		III		c	i		III		III							M	1	1	-3, 1, -2		-3	-3
62	62	1/4	1/4	4/4	2	1		III6		c	i		III6		III		6					M	1	1	1, -2, -3		-3	1
62	62	1/2	1/2	4/4	2	1		V/III		c	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
63	63	0	0	4/4	2	1		III		c	i		III		III							M	1	1	-3, 1, -2		-3	-3
63	63	1/4	1/4	4/4	2	1		III6		c	i		III6		III		6					M	1	1	1, -2, -3		-3	1
63	63	1/2	1/2	4/4	2	1		V/III		c	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
64	64	0	0	4/4	2	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
64	64	1/4	1/4	4/4	2	1		i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
64	64	1/2	1/2	4/4	2	1		V		c	i		V		V							M	1	1	1, 5, 2		1	1
65	65	0	0	4/4	2	1		i		c	i		i		i							m	1	1	0, -3, 1		0	0
65	65	1/4	1/4	4/4	2	1		i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
65	65	1/2	1/2	4/4	2	1		V		c	i		V		V							M	1	1	1, 5, 2		1	1
66	66	0	0	4/4	2	1		i|IAC}{		c	i		i		i					IAC	}{	m	1	1	0, -3, 1		0	0
66	66	1/2	1/2	4/4	2	1		v6(4)		c	i		v6(4)		v		6	4				m	1	1	0, 2, 1		1	0
66	66	3/4	3/4	4/4	2	1		v6		c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
67	67	0	0	4/4	2	1		iv6(2)		c	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
67	67	1/8	1/8	4/4	2	1		iv6		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
